year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,1730709.9976695925,719801.6127767119,75914.09683197086,643887.5159447411,2374597.5136143337,146032.5418514307,73457.51090264921,2587.634560549203,0.0,0.0,2587.634560549203,912.365439450797,2587.634560549203,0.0,0.0,2587.634560549203,0.0,0.0,17707.634560549202,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,2587.634560549203,0.0,0.0,False,219490.05275407992,0.0,-3500.0,222990.05275407992,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,38907.71823477798,16674.73638633342,27354.914385291002,11552.80384948698,11723.534736553287,4951.201649780135,20516.18578896825,8792.651052414965,7701.86923299132,3300.8010998534232,28218.05502195957,12093.452152268388,55582.45462111141,0.0,0.0,0.0,15270.947446883443,9769.612280461071,5501.335166422372,False,False,0.0,0.0,False,🏛️ SS Begins (A),161080.41323358667,41989.77200193636,119090.64123165031,1148840.669296108,735999.6943686324,412840.9749274755,420788.9151398978,265790.2947938838,154998.62034601398,358801.4022416391,61987.51289825869,0.0,75914.09683197086
2037,1883394.5403058971,741395.6611600133,52056.933285658764,689338.7278743546,2572733.2681802516,150698.98128804335,76039.54241087733,8004.7502239257155,0.0,0.0,8004.7502239257155,2607.249776074285,8004.7502239257155,0.0,0.0,8004.7502239257155,0.0,0.0,23124.750223925716,pre_retirement,brackets,married_joint,112.0,0.0,112.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,8004.7502239257155,2334.7502239257155,0.013991692041213073,False,226738.52369892068,0.0,-10612.0,237350.52369892068,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,10612.0,0.0,0.0,0.0,0.0,0.0,0.0,40406.26294492167,17316.969833537856,28449.110960702645,11957.151984219025,12192.47612601542,5124.493707522439,21336.833220526983,9144.357094511564,7971.434656146016,3416.3291383482924,29308.267876673,12560.686232859856,57723.232778459525,0.0,0.0,0.0,15854.27866892667,10160.396771679516,5693.8818972471545,False,False,0.0,0.0,False,,160294.31844083546,39382.52222586208,120911.79621497338,1259326.2130680922,809344.7866858216,449981.4263822705,463774.00879696937,283107.2646274217,180666.7441695477,392880.76390439447,70893.2448925749,0.0,52056.933285658764
2038,2027938.110555509,763637.5309948137,26791.246828714935,736846.2841660987,2764784.3947216077,30240.0,78712.33232661967,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,False,108952.33232661967,0.0,11977.0,112975.33232661967,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12375.652303666691,5303.850987285725,0.0,12375.652303666691,0.0,5303.850987285725,0.0,0.0,8250.434869111128,3535.900658190483,8250.434869111128,3535.900658190483,17679.503290952416,0.0,0.0,0.0,5893.167763650806,0.0,5893.167763650806,False,False,0.0,0.0,False,"💰 Part-time consulting, 🎉 Retirement (A)",170072.27186572642,39382.52222586208,130689.74963986434,1348520.7643689124,858714.8186736567,489805.9456952557,497368.0743208702,288411.1156147074,208956.9587061628,416846.4905025625,80521.5838183077,11977.0,26791.246828714935
2039,2174546.3342055306,786546.6569246581,33.87850613940327,786512.7784185187,2961059.112624049,30240.0,81479.07080790035,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,False,111719.07080790035,0.0,4977.0,122742.07080790035,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12808.800134295023,5489.485771840724,0.0,12808.800134295023,0.0,5489.485771840724,0.0,0.0,8539.200089530015,3659.6571812271495,8539.200089530015,3659.6571812271495,18298.285906135745,0.0,0.0,0.0,6099.428635378583,0.0,6099.428635378583,False,False,0.0,0.0,False,💰 Part-time consulting,180446.68044953572,39382.52222586208,141064.15822367364,1443589.331129711,911096.4226127496,532492.9085169613,533197.0126262839,293900.60138654814,239296.41123973578,442274.12642321875,90922.8862030652,17313.309999999998,33.87850613940327
2040,2357372.673894918,810143.0566323978,0.0,810143.0566323978,3167515.7305273158,30240.0,84343.06014679806,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,False,114583.06014679806,19800.0,31777.0,118606.06014679806,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.108138995347,5681.617773855148,0.0,13257.108138995347,0.0,5681.617773855148,0.0,0.0,8838.072092663564,3787.7451825700987,8838.072092663564,3787.7451825700987,18938.725912850496,1609.7092999999986,0.0,8000.0,6312.908637616832,0.0,6312.908637616832,False,False,0.0,0.0,False,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",193063.6372569574,40992.23152586208,152071.4057310953,1544905.3884676185,966673.3043921273,578232.0840754912,579403.6481703423,307582.2191604033,271821.429009939,475822.6745565163,103580.97361382608,40000.0,0.0
2041,2543238.9883223083,834447.3483313698,0.0,834447.3483313698,3377686.336653678,30240.0,106507.71871095801,40720.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,24720.0,0.5,40720.0,pre_retirement,brackets,married_joint,1595.0,1072.0,523.0,30000.0,10720.0,0.026326129666011788,True,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,False,136747.71871095803,19800.0,23705.0,148842.71871095803,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13721.106923860185,5880.4743959400785,0.0,13721.106923860185,0.0,5880.4743959400785,0.0,0.0,9147.40461590679,3920.3162639600523,9147.40461590679,3920.3162639600523,19601.581319800265,16905.0,0.0,8000.0,6533.860439933421,0.0,6533.860439933421,False,False,0.0,0.0,False,"💰 Part-time consulting, 🏛️ SS Begins (S)",221745.51912963178,57897.23152586208,163848.28760376968,1652865.7240880034,1025640.375960047,627225.3481279563,628627.7451046733,321462.6935563434,307165.05154832994,511355.4347399612,117272.31036471213,40000.0,0.0
2042,2763531.893174772,859480.7687813109,0.0,859480.7687813109,3623012.661956083,30240.0,109576.58502364818,79447.37488501139,0.0,0.0,37423.37488501139,0.0,0.0,0.0,0.0,37423.37488501139,42024.0,0.85,62143.37488501139,pre_retirement,brackets,married_joint,7615.684986201367,5456.684986201367,2159.0,30000.0,49447.37488501139,0.06868301179364493,True,oregon,married_joint,5670.0,37423.37488501139,31753.37488501139,0.05769121589471374,False,139816.58502364816,19800.0,8684.315013798634,150932.27000984954,3500.0,0.0,1.0,37423.37488501139,37423.37488501139,0.0,0.0,0.0,37423.37488501139,0.0,23035.505255584532,14387.86962942686,0.0,0.0,14201.345666195288,6086.290999797981,0.0,14201.345666195288,0.0,6086.290999797981,0.0,0.0,9467.563777463525,4057.527333198654,9467.563777463525,4057.527333198654,20287.63666599327,76731.0647838214,0.0,8000.0,6762.545555331089,0.0,6762.545555331089,False,False,0.0,0.0,False,,312003.0605803607,134628.29630968347,177374.76427067723,1730468.5040385553,1065168.9336380253,665299.57040053,681060.3285558564,335548.98455614137,345511.343999715,548996.847146842,132063.4814090143,40000.0,0.0
2043,2836014.9099546187,885265.1918447502,0.0,885265.1918447502,3721280.101799369,30240.0,19200.0,149093.3346811924,0.0,0.0,107069.3346811924,0.0,0.0,0.0,0.0,107069.3346811924,42024.0,0.85,131789.3346811924,retirement,brackets,married_joint,24281.53362986233,16028.53362986233,8253.0,30000.0,119093.33468119241,0.10750670822499399,True,oregon,married_joint,5670.0,107069.3346811924,101399.3346811924,0.07708089365245403,False,132227.81058174014,0.0,-135569.34421160247,185009.34421160247,28500.0,0.0,1.0,40716.90597737777,40716.90597737777,0.0,28500.0,0.0,107069.3346811924,0.0,65905.23247405926,41164.10220713314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,"💸 Roof replacement, 🎉 Retirement (S)",331035.24727576267,134628.29630968347,196406.9509660792,1728957.7481037145,1064239.0061158855,664718.7419878292,722605.0085977635,335548.98455614137,387056.0240416221,582485.6548227994,140119.35377496414,53416.90597737777,0.0
2044,2901227.0020357543,911823.1476000927,0.0,911823.1476000927,3813050.1496358467,30240.0,19200.0,154822.59451405858,0.0,0.0,112798.59451405858,0.0,0.0,0.0,0.0,112798.59451405858,42024.0,0.85,137518.59451405858,retirement,brackets,married_joint,26043.97079309289,17288.97079309289,8755.0,30000.0,124822.59451405858,0.11166955861550927,True,oregon,married_joint,5670.0,112798.59451405858,107128.59451405858,0.0776162153235768,False,136194.64489919235,0.0,-148298.61569228524,197738.61569228524,35500.0,0.0,1.0,42169.701173261325,42169.701173261325,0.0,35500.0,0.0,112798.59451405858,0.0,69431.8089893018,43366.78552475679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,💸 Vehicle replacement,351228.39735958417,134628.29630968347,216600.1010499007,1721625.5762239825,1059725.7764996525,661899.79972433,766683.9141222271,335548.98455614137,431134.92956608575,618017.2797669901,148666.63435523695,61689.11432996043,0.0
2045,3000279.807495673,939177.8420280955,0.0,939177.8420280955,3939457.6495237686,30240.0,19200.0,129493.89136017366,0.0,0.0,87469.89136017366,0.0,0.0,0.0,0.0,87469.89136017366,42024.0,0.85,112189.89136017366,retirement,brackets,married_joint,18254.656099238204,11716.656099238204,6538.0,30000.0,99493.89136017366,0.09048037692102058,True,oregon,married_joint,5670.0,87469.89136017366,81799.89136017366,0.07474571990810598,False,140280.48424616814,0.0,-119595.14034540634,169035.14034540634,10500.0,0.0,1.0,43585.457625923606,43585.457625923606,0.0,32125.24538578285,0.0,87469.89136017366,0.0,53841.03246497126,33628.8588952024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,372653.3295985188,134628.29630968347,238025.03328883532,1739174.8450134718,1070528.01640116,668646.8286123116,813451.6328836828,335548.98455614137,477902.6483275415,655716.3338327765,157735.29905090638,75000.0,0.0
2046,3114895.8790831678,967353.1772889384,0.0,967353.1772889384,4082249.056372106,30240.0,19200.0,105849.99666974155,0.0,0.0,63825.99666974155,0.0,0.0,0.0,0.0,63825.99666974155,42024.0,0.85,88545.99666974155,retirement,brackets,married_joint,13094.999600368985,8624.999600368985,4470.0,30000.0,75849.99666974155,0.08148322977542938,True,oregon,married_joint,5670.0,63825.99666974155,58155.99666974155,0.07003415901406715,False,144488.8987735532,0.0,-111643.89837392219,161083.8983739222,3500.0,0.0,1.0,45567.89986934861,45567.89986934861,0.0,47817.89986934861,0.0,63825.99666974155,0.0,39287.3193891878,24538.677280553744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,395385.18270402844,134628.29630968347,260756.88639434497,1781438.513889552,1096542.9060124431,684895.6078771089,863072.1824895875,335548.98455614137,527523.1979334462,695715.0301965758,167357.15229301166,75000.0,0.0
2047,3252658.487695873,996373.7726076066,0.0,996373.7726076066,4249032.26030348,30240.0,19200.0,117498.32468794502,0.0,0.0,75474.32468794502,0.0,0.0,0.0,0.0,75474.32468794502,42024.0,0.85,100194.32468794502,retirement,brackets,married_joint,15511.798962553403,10022.798962553403,5489.0,30000.0,87498.32468794502,0.08530163293112648,True,oregon,married_joint,5670.0,75474.32468794502,69804.32468794502,0.07272671895634357,False,148823.56573675977,0.0,-125395.36469931318,174835.36469931318,10500.0,0.0,1.0,75474.32468794502,75474.32468794502,0.0,49921.04001136816,0.0,75474.32468794502,0.0,46457.30665267127,29017.018035273744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27803.284676576848,0.0,0.0,0.0,False,False,0.0,0.0,False,,419503.6788489742,134628.29630968347,284875.3825392907,1814631.9385488697,1116974.716626531,697657.2219223387,943522.870298029,363352.2692327182,580170.6010653109,760565.6346228869,182957.23567514215,75000.0,0.0
2048,3404998.338912673,1026264.9857858348,0.0,1026264.9857858348,4431263.324698508,30240.0,19200.0,122089.72292751633,0.0,0.0,80065.72292751633,0.0,0.0,0.0,0.0,80065.72292751633,42024.0,0.85,104785.72292751633,retirement,brackets,married_joint,16464.76675130196,10573.766751301959,5891.0,30000.0,92089.72292751633,0.08660652590373653,True,oregon,married_joint,5670.0,80065.72292751633,74395.72292751633,0.0735770537578626,False,153288.27270886258,0.0,-123813.03946016454,173253.03946016455,3500.0,0.0,1.0,80065.72292751633,80065.72292751633,0.0,43747.31653264821,0.0,80065.72292751633,0.0,49283.48624238239,30782.23668513394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38568.406394868114,0.0,0.0,0.0,False,False,0.0,0.0,False,,445093.40325876157,134628.29630968347,310465.1069490781,1845258.7638728344,1135826.688098367,709432.0757744674,1039646.1717810768,401920.6756275863,637725.4961534905,838049.7975360856,201596.37424499125,75000.0,0.0
