year,tax_phase,tax_mode,tax_filing_status,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,taxable_income,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,annual_federal_taxes,annual_state_taxes,annual_taxes,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed
2036,pre_retirement,brackets,married_joint,0.0,0.0,1925.4431304811228,678.8855716574144,1925.4431304811228,0.0,0.0,1925.4431304811228,0.0,0.0,13176.143123719603,1925.4431304811228,22322.817446901747,0.0,0.0,0.0,0.0,0.0,True,oregon,married_joint,4219.01249746443,1925.4431304811228,0.0,0.0,False
2037,pre_retirement,brackets,married_joint,0.0,0.0,5782.801875622641,1883.5327116434212,5782.801875622641,0.0,0.0,5782.801875622641,0.0,0.0,16705.81157779592,5782.801875622641,21672.638297962858,0.0,0.0,0.0,80.91118297906134,80.91118297906134,True,oregon,married_joint,4096.128638314981,5782.801875622641,1686.6732373076609,0.013991692041213073,False
2038,pre_retirement,brackets,married_joint,0.0,11222.078083087565,0.0,0.0,0.0,0.0,0.0,11222.078083087565,0.0,0.0,21826.941871605315,11222.078083087565,21041.396405789186,0.0,0.0,0.0,366.8216773409248,366.8216773409248,True,oregon,married_joint,3976.8239206941557,11222.078083087565,7245.254162393409,0.0326875,False
2039,pre_retirement,brackets,married_joint,0.0,10895.22143989084,0.0,0.0,0.0,0.0,0.0,10895.22143989084,0.0,0.0,21191.20570058768,10895.22143989084,20428.540199795323,0.0,0.0,0.0,356.1375508164318,356.1375508164318,True,oregon,married_joint,3860.9940977613164,10895.22143989084,7034.227342129523,0.0326875,False
2040,pre_retirement,brackets,married_joint,0.0,10577.884893097902,0.0,0.0,0.0,0.0,0.0,10577.884893097902,0.0,0.0,20573.98611707542,10577.884893097902,19833.53417455857,0.0,0.0,0.0,345.7646124431377,345.7646124431377,True,oregon,married_joint,3748.537958991569,10577.884893097902,6829.346934106333,0.0326875,False
2041,pre_retirement,brackets,married_joint,0.0,10269.791158347478,0.0,0.0,0.0,0.0,0.0,10269.791158347478,15866.827339646854,0.5,26136.618497994332,26136.618497994332,19255.85842190152,6880.760076092811,0.026326129666011788,688.0760076092811,335.6937984884832,1023.7698060977643,True,oregon,married_joint,3639.357241739388,10269.791158347478,6630.433916608091,0.0326875,False
2042,pre_retirement,brackets,married_joint,0.0,0.0,23321.00998237943,0.0,0.0,0.0,0.0,23321.00998237943,26187.967453786066,0.85,38725.69671990065,49508.9774361655,18695.008176603416,30813.96925956208,0.06868301179364493,3400.4256811394553,1345.4174217762259,4745.843102915681,True,oregon,married_joint,3533.3565453780457,23321.00998237943,19787.653437001387,0.05769121589471374,False
2043,retirement,brackets,married_joint,0.0,0.0,64778.70832777928,0.0,0.0,0.0,0.0,64778.70832777928,25425.211120180647,0.85,79734.71486906202,90203.91944795994,18150.49337534312,72053.42607261681,0.10750670822499399,9697.52644884269,4993.200727556893,14690.727176399583,True,oregon,married_joint,3430.44324793985,64778.70832777928,61348.265079839424,0.07708089365245403,False
2044,retirement,brackets,married_joint,0.0,0.0,66257.28616425357,0.0,0.0,0.0,0.0,66257.28616425357,24684.670990466646,0.85,80777.68086452807,90941.95715472022,17621.83822848847,73320.11892623175,0.11166955861550927,10155.448215098162,5142.639789680551,15298.088004778712,True,oregon,married_joint,3330.5274251843202,66257.28616425357,62926.75873906925,0.0776162153235768,False
2045,retirement,brackets,married_joint,0.0,0.0,49882.85680946412,0.0,0.0,0.0,0.0,49882.85680946412,23965.699990744317,0.85,63980.32739225489,73848.55680020843,17108.580804357734,56739.9759958507,0.09048037692102058,6681.845254356257,3728.5300432963627,10410.37529765262,True,oregon,married_joint,3233.521772023612,49882.85680946412,46649.335037440505,0.07474571990810598,False
2046,retirement,brackets,married_joint,0.0,0.0,35338.90684281363,0.0,0.0,0.0,0.0,35338.90684281363,23267.669893926522,0.85,49025.77148629982,58606.57673674015,16610.272625590034,41996.304111150115,0.08148322977542938,4775.453158591132,2474.9306212129154,7250.383779804047,True,oregon,married_joint,3139.3415262365165,35338.90684281363,32199.56531657711,0.07003415901406715,False
2047,retirement,brackets,married_joint,0.0,0.0,40571.16858573033,0.0,0.0,0.0,0.0,40571.16858573033,22589.970770802447,0.85,53859.386686202364,63161.13935653278,16126.478277271879,47034.661079260906,0.08530163293112648,5387.748324902686,2950.607975464845,8338.356300367532,True,oregon,married_joint,3047.904394404385,40571.16858573033,37523.26419132595,0.07272671895634357,False
2048,retirement,brackets,married_joint,0.0,0.0,41785.700373613625,0.0,0.0,0.0,0.0,41785.700373613625,21932.010457089757,0.85,54686.88299543113,63717.710830703385,15656.775026477553,48060.93580422583,0.08660652590373653,5518.3695735861065,3074.4687226993087,8592.838296285416,True,oregon,married_joint,2959.1304800042576,41785.700373613625,38826.56989360937,0.0735770537578626,False
2049,retirement,brackets,married_joint,0.0,0.0,42974.49000494078,0.0,0.0,0.0,0.0,42974.49000494078,21293.21403600947,0.85,55499.91002612282,64267.70404095025,15200.752452890827,49066.951588059426,0.08785660404125245,5646.342226566167,3195.198165597652,8841.540392163817,True,oregon,married_joint,2872.9422135963664,42974.49000494078,40101.54779134441,0.074351043263813,False
2050,retirement,brackets,married_joint,0.0,0.0,44047.70773064707,0.0,0.0,0.0,0.0,44047.70773064707,20673.023335931524,0.85,56208.30969295973,64720.73106657859,14758.012090185268,49962.71897639332,0.09251824122013257,5987.848208761046,3305.7947082015,9293.642916962546,True,oregon,married_joint,2789.2642850450156,44047.70773064707,41258.44344560205,0.07505032335431674,False
2051,retirement,brackets,married_joint,0.0,0.0,45227.13561477509,0.0,0.0,0.0,0.0,45227.13561477509,20070.896442651963,0.85,57033.545286923305,65298.03205742706,14328.167077849774,50969.86497957728,0.09732554327806213,6355.166444977405,3424.909537175358,9780.075982152764,True,oregon,married_joint,2708.023577713607,45227.13561477509,42519.11203706148,0.07572687260911758,False
2052,retirement,brackets,married_joint,0.0,0.0,46337.25866137882,0.0,0.0,0.0,0.0,46337.25866137882,19486.30722587569,0.85,57799.79232365864,65823.56588725452,13910.841823155119,51912.7240640994,0.10184948864788752,6704.096526597405,3537.527075628347,10241.62360222575,True,oregon,married_joint,2629.1491045763178,46337.25866137882,43708.109556802505,0.07634303749990297,False
2053,retirement,brackets,married_joint,0.0,0.0,47647.46752976064,0.0,0.0,0.0,0.0,47647.46752976064,18918.74487949096,0.85,58776.14098828473,66566.2124092516,13505.671672966137,53060.54073628547,0.10657052023812914,7093.995886735751,3667.2400482660714,10761.235935001821,True,oregon,married_joint,2552.5719461905996,47647.46752976064,45094.89558357004,0.07696610624637104,False
2054,retirement,brackets,married_joint,0.0,0.0,48792.14468776966,0.0,0.0,0.0,0.0,48792.14468776966,18367.713475233944,0.85,59596.68202614257,67159.8581630036,13112.302595112753,54047.55556789085,0.11084772504459202,7444.5174916864225,3782.0251451836884,11226.54263687011,True,oregon,married_joint,2478.22519047631,48792.14468776966,46313.91949729335,0.0775129924988048,False
2055,retirement,brackets,married_joint,0.0,0.0,49861.405955845374,0.0,0.0,0.0,0.0,49861.405955845374,17832.731529353343,0.85,60351.248031935575,67694.13748519872,12730.390869041506,54963.74661615721,0.11486331530444623,7775.5730582249125,3889.5587568544815,11665.131815079394,True,oregon,married_joint,2406.043874248845,49861.405955845374,47455.362081596526,0.07800740236444334,False
2056,retirement,brackets,married_joint,0.0,0.0,51030.086160569976,0.0,0.0,0.0,0.0,51030.086160569976,17313.331581896447,0.85,61214.39885580318,68343.41774246642,12359.602785477191,55983.814956989234,0.11889528269366567,8125.709972741831,4005.7472627731577,12131.457235514988,True,oregon,married_joint,2335.964926455189,51030.086160569976,48694.121234114784,0.07849775620932277,False
2057,retirement,brackets,married_joint,0.0,0.0,51856.456859165715,0.0,0.0,0.0,0.0,51856.456859165715,16809.05978824898,0.85,61744.13908754746,68665.51664741468,11999.614354832223,56665.90229258246,0.12230053269548773,8397.829263789698,4091.468507852627,12489.297771642325,True,oregon,married_joint,2267.9271130632906,51856.456859165715,49588.529746102424,0.07889988548512747,False
2058,retirement,brackets,married_joint,0.0,0.0,53035.956808748866,0.0,0.0,0.0,0.0,53035.956808748866,16319.475522571825,0.85,62635.64829261465,69355.4323313207,11650.111024108955,57705.321307211736,0.12608971038590377,8745.006376345373,4207.631764874018,12952.638141219391,True,oregon,married_joint,2201.870983556593,53035.956808748866,50834.08582519228,0.07933545500172672,False
2059,retirement,brackets,married_joint,0.0,0.0,53810.72553184519,0.0,0.0,0.0,0.0,53810.72553184519,15844.150992788178,0.85,63130.81435113236,69654.87652463338,11310.787402047528,58344.08912258584,0.1292169202539359,9000.588625181304,4287.919504116218,13288.508129297521,True,oregon,married_joint,2137.738818986983,53810.72553184519,51672.98671285821,0.07968522003254959,False
2060,retirement,brackets,married_joint,0.0,0.0,54549.82429225362,0.0,0.0,0.0,0.0,54549.82429225362,15382.67086678464,0.85,63598.45421389165,69932.49515903827,10981.346992279154,58951.148166759114,0.1322109822547913,9245.843876504887,4365.085429430964,13610.92930593585,True,oregon,married_joint,2075.47458154076,54549.82429225362,52474.349710712864,0.08002015562955406,False
2061,retirement,brackets,married_joint,0.0,0.0,55245.80587394947,0.0,0.0,0.0,0.0,55245.80587394947,14934.631909499649,0.85,64030.8834677728,70180.43778344912,10661.501934251606,59518.93584919752,0.13506906288567003,9479.205964316543,4437.672488433326,13916.878452749868,True,oregon,married_joint,2015.0238655735534,55245.80587394947,53230.78200837592,0.08032596173107613,False
2062,retirement,brackets,married_joint,0.0,0.0,55754.85258485606,0.0,0.0,0.0,0.0,55754.85258485606,14499.642630582182,0.85,64284.05413225734,70254.49521543823,10350.972751700587,59903.52246373765,0.13762970020202936,9669.105114345672,4493.702303938282,14162.807418283952,True,oregon,married_joint,1956.333850071411,55754.85258485606,53798.518734784644,0.08059751027229593,False
2063,retirement,brackets,married_joint,0.0,0.0,55941.35894023399,0.0,0.0,0.0,0.0,55941.35894023399,14077.322942312798,0.85,64222.13714159446,70018.68188254679,10049.48810844717,59969.193774099615,0.1397595032148653,9785.776195664428,4521.264699990383,14307.040895654809,True,oregon,married_joint,1899.3532524965153,55941.35894023399,54042.00568773747,0.08082150283157692,False
2064,retirement,brackets,married_joint,0.0,0.0,55877.172976494425,0.0,0.0,0.0,0.0,55877.172976494425,13667.303827488155,0.85,63916.76346325216,69544.47680398257,9756.784571307935,59787.69223267464,0.14156540277036755,9845.091869210277,4526.497588782127,14371.589457992404,True,oregon,married_joint,1844.0322839771995,55877.172976494425,54033.14069251722,0.08100799213099538,False
2065,retirement,brackets,married_joint,0.0,0.0,55248.46156054612,0.0,0.0,0.0,0.0,55248.46156054612,13269.22701697879,0.85,63053.88921759247,68517.68857752491,9472.606379910614,59045.0821976143,0.14270874013109724,9778.073013593454,4482.121585427706,14260.194599021157,True,oregon,married_joint,1790.3226058031062,55248.46156054612,53458.138954743015,0.0811266315626871,False
2066,retirement,brackets,married_joint,0.0,0.0,54950.6621520572,0.0,0.0,0.0,0.0,54950.6621520572,12882.744676678436,0.85,62528.74725598569,67833.40682873563,9196.705223214189,58636.70160552145,0.14420296172887775,9781.77816886356,4466.2266132335835,14248.004782097145,True,oregon,married_joint,1738.1772871874816,54950.6621520572,53212.484864869715,0.0812770299450592,False
