year,tax_phase,tax_mode,tax_filing_status,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,taxable_income,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,annual_federal_taxes,annual_state_taxes,annual_taxes,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed
2040,retirement,brackets,married_joint,0.0,0.0,0.0,0.0,0.0,60533.75589871909,67234.85768737164,0.0,0.0,0.0,18720.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,True,oregon,married_joint,5670.0,0.0,0.0,0.0,False
2041,retirement,brackets,married_joint,0.0,0.0,0.0,0.0,0.0,67213.63119354463,84911.24080012881,0.0,0.0,0.0,18720.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,True,oregon,married_joint,5670.0,0.0,0.0,0.0,False
2042,retirement,brackets,married_joint,0.0,0.0,25697.69587029081,0.0,0.0,39109.61812276231,55807.10766486546,25697.69587029081,31824.0,0.85,44417.69587029081,57521.69587029081,30000.0,27521.69587029081,0.04912239567495581,2825.603504434897,1177.0,4002.603504434897,True,oregon,married_joint,5670.0,25697.69587029081,20027.69587029081,0.045801771720737565,False
2043,retirement,brackets,married_joint,0.0,0.0,28132.376197264497,0.0,0.0,46711.634934066074,74851.12376676532,28132.376197264497,31824.0,0.85,46852.3761972645,59956.3761972645,30000.0,29956.3761972645,0.05200056009745945,3117.76514367174,1345.0,4462.765143671741,True,oregon,married_joint,5670.0,28132.376197264497,22462.376197264497,0.047809683425560884,False
2044,retirement,brackets,married_joint,0.0,0.0,30698.197573483703,0.0,0.0,28178.288193656877,50454.991820708296,30698.197573483703,52326.0,0.85,61478.1975734837,83024.1975734837,30000.0,53024.1975734837,0.07089383433797723,5885.903708818045,1572.0,7457.903708818045,True,oregon,married_joint,5670.0,30698.197573483703,25028.197573483703,0.051208218210109256,False
2045,retirement,brackets,married_joint,0.0,0.0,33520.07433591578,0.0,0.0,27168.894114281717,54129.141565514146,33520.07433591578,52326.0,0.85,64300.07433591578,85846.07433591578,30000.0,55846.07433591578,0.07250802052931744,6224.528920309893,1817.0,8041.528920309893,True,oregon,married_joint,5670.0,33520.07433591578,27850.07433591578,0.05420632370296201,False
2046,retirement,brackets,married_joint,0.0,0.0,36467.367125265555,0.0,0.0,26181.764558803294,57826.75089922683,36467.367125265555,52326.0,0.85,67247.36712526556,88793.36712526556,30000.0,58793.36712526556,0.07408440819404497,6578.204055031867,2071.0,8649.204055031867,True,oregon,married_joint,5670.0,36467.367125265555,30797.367125265555,0.056790499650992254,False
2047,retirement,brackets,married_joint,0.0,0.0,72978.51979881729,0.0,0.0,17519.733991161305,42759.567469991205,72978.51979881729,52326.0,0.85,103758.51979881729,125304.51979881729,30000.0,95304.51979881729,0.08746326464084593,10959.542375858075,5270.0,16229.542375858075,True,oregon,married_joint,5670.0,72978.51979881729,67308.51979881729,0.07221302945754468,False
2048,retirement,brackets,married_joint,0.0,0.0,78310.40090032693,0.0,0.0,6311.765624191068,16974.930332947268,78310.40090032693,52326.0,0.85,109090.40090032693,130636.40090032693,30000.0,100636.40090032693,0.09161311943371193,11968.008198071924,5737.0,17705.008198071926,True,oregon,married_joint,5670.0,78310.40090032693,72640.40090032693,0.07325974498971119,False
2049,retirement,brackets,married_joint,0.0,0.0,83880.53050006181,0.0,0.0,571.4338019547795,1689.246976089351,83880.53050006181,52326.0,0.85,114660.53050006181,136206.5305000618,30000.0,106206.53050006181,0.09686346654287337,13193.436710013599,6224.0,19417.4367100136,True,oregon,married_joint,5670.0,83880.53050006181,78210.53050006181,0.07420077058281616,False
2050,retirement,brackets,married_joint,0.0,0.0,89590.35826128739,0.0,0.0,0.0,0.0,89590.35826128739,52326.0,0.85,120370.35826128739,141916.3582612874,30000.0,111916.35826128739,0.10181771146409734,14449.598817483226,6724.0,21173.598817483224,True,oregon,married_joint,5670.0,89590.35826128739,83920.35826128739,0.0750527191820092,False
2051,retirement,brackets,married_joint,0.0,0.0,95770.80234404726,0.0,0.0,0.0,0.0,95770.80234404726,52326.0,0.85,126550.80234404726,148096.80234404726,30000.0,118096.80234404726,0.10674974925497337,15809.296515690397,7265.0,23074.296515690396,True,oregon,married_joint,5670.0,95770.80234404726,90100.80234404726,0.07585819291668035,False
2052,retirement,brackets,married_joint,0.0,0.0,102257.80828728151,0.0,0.0,0.0,0.0,102257.80828728151,52326.0,0.85,133037.8082872815,154583.8082872815,30000.0,124583.80828728151,0.11150222014953472,17236.437823201933,7832.0,25068.437823201933,True,oregon,married_joint,5670.0,102257.80828728151,96587.80828728151,0.07659072819160077,False
2053,retirement,brackets,married_joint,0.0,0.0,109524.93154577626,0.0,0.0,1808.700500703191,6828.385882550261,109524.93154577626,52326.0,0.85,140304.93154577626,161850.93154577626,30000.0,131850.93154577626,0.11637378148017406,18835.204940070777,8468.0,27303.204940070777,True,oregon,married_joint,5670.0,109524.93154577626,103854.93154577626,0.07731572967439633,False
2054,retirement,brackets,married_joint,0.0,0.0,116898.60411440201,0.0,0.0,499.0205714094142,2056.240975732236,116898.60411440201,52326.0,0.85,147678.60411440203,169224.60411440203,30000.0,139224.60411440203,0.12088911664014582,20457.412905168447,9114.0,29571.412905168447,True,oregon,married_joint,5670.0,116898.60411440201,111228.60411440201,0.0779650028248468,False
2055,retirement,brackets,married_joint,0.0,0.0,124458.26877114727,0.0,0.0,0.0,0.0,124458.26877114727,52326.0,0.85,155238.26877114727,176784.26877114727,30000.0,146784.26877114727,0.12512730506744424,22120.5391296524,9775.0,31895.5391296524,True,oregon,married_joint,5670.0,124458.26877114727,118788.26877114727,0.0785403822222064,False
2056,retirement,brackets,married_joint,0.0,0.0,132780.71214580582,0.0,0.0,0.0,0.0,132780.71214580582,52326.0,0.85,163560.71214580582,185106.71214580582,30000.0,155106.71214580582,0.12939280480121682,23951.476672077282,10503.0,34454.47667207728,True,oregon,married_joint,5670.0,132780.71214580582,127110.71214580582,0.07910034394503555,False
2057,retirement,brackets,married_joint,0.0,0.0,140691.30555855253,0.0,0.0,0.0,0.0,140691.30555855253,52326.0,0.85,171471.30555855253,193017.30555855253,30000.0,163017.30555855253,0.13310623702125948,25691.807222881558,11195.0,36886.80722288156,True,oregon,married_joint,5670.0,140691.30555855253,135021.30555855253,0.07957137049482348,False
2058,retirement,brackets,married_joint,0.0,0.0,150022.9468023631,0.0,0.0,0.0,0.0,150022.9468023631,52326.0,0.85,180802.9468023631,202348.9468023631,30000.0,172348.9468023631,0.13711348012904936,27744.76829651988,12012.0,39756.76829651988,True,oregon,married_joint,5670.0,150022.9468023631,144352.9468023631,0.08006775134089548,False
2059,retirement,brackets,married_joint,0.0,0.0,158747.6766013973,0.0,0.0,0.0,0.0,158747.6766013973,52326.0,0.85,189527.6766013973,211073.6766013973,30000.0,181073.6766013973,0.1405395941831575,29664.20885230741,12775.0,42439.208852307405,True,oregon,married_joint,5670.0,158747.6766013973,153077.6766013973,0.08047361872310736,False
2060,retirement,brackets,married_joint,0.0,0.0,167855.9534288947,0.0,0.0,0.0,0.0,167855.9534288947,52326.0,0.85,198635.9534288947,220181.9534288947,30000.0,190181.9534288947,0.14382663638500087,31668.02975435683,13572.0,45240.02975435683,True,oregon,married_joint,5670.0,167855.9534288947,162185.9534288947,0.0808550410203307,False
2061,retirement,brackets,married_joint,0.0,0.0,177340.82184021093,0.0,0.0,0.0,0.0,177340.82184021093,52326.0,0.85,208120.82184021093,229666.82184021093,30000.0,199666.82184021093,0.14697247314342599,33754.700804846405,14402.0,48156.700804846405,True,oregon,married_joint,5670.0,177340.82184021093,171670.82184021093,0.0812108563079549,False
2062,retirement,brackets,married_joint,0.0,0.0,186606.35623055097,0.0,0.0,0.0,0.0,186606.35623055097,52326.0,0.85,217386.35623055097,238932.35623055097,30000.0,208932.35623055097,0.14999126137923155,35837.765495332234,15213.0,51050.765495332234,True,oregon,married_joint,5670.0,186606.35623055097,180936.35623055097,0.08152455418616307,False
2063,retirement,brackets,married_joint,0.0,0.0,195584.56553353398,0.0,0.0,0.0,0.0,195584.56553353398,52326.0,0.85,226364.56553353398,247910.56553353398,30000.0,217910.56553353398,0.15325097438378052,37992.535728048155,15999.0,53991.535728048155,True,oregon,married_joint,5670.0,195584.56553353398,189914.56553353398,0.08180093330144136,False
2064,retirement,brackets,married_joint,0.0,0.0,203967.55742775183,0.0,0.0,0.0,0.0,203967.55742775183,52326.0,0.85,234747.55742775183,256293.55742775183,30000.0,226293.55742775183,0.15608840965086504,40004.453782660436,16732.0,56736.453782660436,True,oregon,married_joint,5670.0,203967.55742775183,198297.55742775183,0.08203265367791007,False
2065,retirement,brackets,married_joint,0.0,0.0,210848.19738489177,0.0,0.0,0.0,0.0,210848.19738489177,52326.0,0.85,241628.19738489177,263174.1973848918,30000.0,233174.1973848918,0.15828226241895776,41655.80737237403,17334.0,58989.80737237403,True,oregon,married_joint,5670.0,210848.19738489177,205178.19738489177,0.08221080481118716,False
2066,retirement,brackets,married_joint,0.0,0.0,219051.2892328405,0.0,0.0,0.0,0.0,219051.2892328405,52326.0,0.85,249831.2892328405,271377.2892328405,30000.0,241377.28923284053,0.16075239582208392,43624.54941588173,18052.0,61676.54941588173,True,oregon,married_joint,5670.0,219051.2892328405,213381.2892328405,0.08240992355361867,False
