year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,1924023.21080482,759184.2529662873,20851.670024698346,738332.582941589,2662355.793746409,0.0,77195.0279009538,40002.04236778252,0.0,22000.0,18002.042367782513,6168.312165650099,18002.042367782513,0.0,0.0,40002.04236778252,0.0,0.0,40002.04236778252,pre_retirement,brackets,married_joint,3386.2042367782515,1000.2042367782517,2386.0,30000.0,10002.042367782517,0.025003829244074103,True,oregon,married_joint,5670.0,40002.04236778252,34332.04236778252,0.0596469544745464,False,77195.0279009538,0.0,-43386.20423677825,142581.23213773206,62000.0,0.0,1.0,0.0,0.0,0.0,19215.8448,24170.35453343261,0.0,0.0,0.0,0.0,0.0,0.0,7823.083461979464,23469.250385938394,0.0,7823.083461979464,0.0,23469.250385938394,0.0,0.0,6308.93827578989,18926.81482736967,6308.93827578989,18926.81482736967,31292.333847917856,0.0,0.0,0.0,6056.580744758295,0.0,6056.580744758295,False,False,0.0,0.0,False,"🏖️ Home renovation, 💰 Part-time consulting",137562.06066272,35106.05238098868,102456.00828173132,953077.7102454358,494360.13931958296,458717.57092585287,833383.4398966642,511816.7165226237,321566.7233740405,588689.3310455022,244694.10885116205,0.0,20851.670024698346
2037,2116702.577817083,785755.7018201073,0.0,785755.7018201073,2902458.27963719,0.0,80305.98752536223,22000.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,22000.0,pre_retirement,brackets,married_joint,928.0,0.0,928.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,22000.0,16330.0,0.04218181818181818,False,80305.98752536223,19800.0,20872.0,101233.98752536223,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8175.1222177685395,24525.366653305617,0.0,8175.1222177685395,0.0,24525.366653305617,0.0,0.0,6592.840498200435,19778.521494601304,6592.840498200435,19778.521494601304,32700.488871074158,0.0,0.0,0.0,6329.126878272417,0.0,6329.126878272417,False,False,0.0,0.0,False,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",147507.79764863467,35106.05238098868,112401.745267646,1030160.3509139493,530102.3773923888,500057.97352156055,918162.4292544987,536342.0831759294,381820.3460785693,631251.569680092,286910.85957440664,20872.0,0.0
2038,2091823.59453881,813257.151383811,0.0,813257.151383811,2905080.745922621,0.0,0.0,122180.421799462,0.0,0.0,122180.421799462,34853.27225498559,122180.421799462,0.0,0.0,122180.421799462,0.0,0.0,122180.421799462,retirement,brackets,married_joint,20160.65061593544,10584.65061593544,9576.0,30000.0,92180.421799462,0.08663131506705968,True,oregon,married_joint,5670.0,122180.421799462,116510.421799462,0.07837589573653089,False,136873.04513723322,0.0,-177033.69575316866,177033.69575316866,20000.0,0.0,1.0,0.0,0.0,0.0,20000.0,157033.69405444758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,🎉 Retirement (S),1138.9173641833768,252.78012600309012,886.1372381802867,1104640.9442850277,568428.7792778584,536212.1650071694,984545.572889599,536342.0831759294,448203.48971366964,676891.0581679627,307654.51472163625,1498.1599999999999,0.0
2039,2119459.831764616,841721.1516822444,0.0,841721.1516822444,2961180.9834468607,37440.0,0.0,968.4809636107448,0.0,0.0,968.4809636107448,252.78012600309012,968.4809636107448,61357.31204404173,59417.558557694654,968.4809636107448,0.0,0.0,19688.480963610746,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,968.4809636107448,0.0,0.0,False,140979.23649135022,0.0,-123539.23649135022,160979.23649135022,20000.0,0.0,1.0,0.0,0.0,0.0,1543.1047999999998,1221.2610896138349,0.0,120774.87060173639,0.0,0.0,83034.68342432458,37740.187177411804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,🏛️ SS Begins (A),0.0,0.0,0.0,1184506.4845568351,609526.1800196476,574980.3045371877,934953.3472077807,474984.7711318876,459968.57607589307,642795.5982491819,292157.74895859876,0.0,0.0
2040,2144928.164015107,871181.3919911229,0.0,871181.3919911229,3016109.5560062295,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60533.75589871909,67234.85768737164,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,0.0,0.0,0.0,False,145208.61358609074,0.0,-127768.61358609074,165208.61358609074,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127768.61358609074,0.0,0.0,87842.99521769363,39925.6183683971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1270146.3033902943,653594.9228350681,616551.3805552264,874781.8606248125,414451.01523316855,460330.845391644,601426.7247849042,273355.1358399083,0.0,0.0
2041,2147881.5982797258,901672.740710812,0.0,901672.740710812,3049554.338990538,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67213.63119354463,84911.24080012881,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,0.0,0.0,0.0,False,149564.87199367344,0.0,-152124.87199367344,189564.87199367344,40000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152124.87199367344,0.0,0.0,104588.31811639272,47536.55387728072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,💸 Roof replacement,0.0,0.0,0.0,1361977.8811254129,700849.8357560436,661128.0453693692,785903.717154313,347237.3840396239,438666.3331146891,540321.55887046,245582.15828385297,0.0,0.0
2042,2188256.712047722,933231.2866356904,0.0,933231.2866356904,3121487.9986834126,37440.0,0.0,57521.69587029081,0.0,0.0,25697.69587029081,0.0,0.0,39109.61812276231,55807.10766486546,25697.69587029081,31824.0,0.85,44417.69587029081,retirement,brackets,married_joint,4002.603504434897,2825.603504434897,1177.0,30000.0,27521.69587029081,0.04912239567495581,True,oregon,married_joint,5670.0,25697.69587029081,20027.69587029081,0.045801771720737565,False,154051.81815348368,0.0,-140614.42165791857,178054.42165791857,20000.0,0.0,1.0,25697.69587029081,25697.69587029081,0.0,20000.0,0.0,25697.69587029081,94916.72578762777,13223.581806717804,12474.114063573004,65256.78924913529,29659.936538492482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1434751.1860604894,738297.6970744877,696453.4889860017,747807.8301169421,308127.7659168616,439680.06420008047,514130.018327659,233677.8117892831,5697.695870290809,0.0
2043,2190662.898148964,965894.3816679395,0.0,965894.3816679395,3156557.2798169036,37440.0,0.0,59956.3761972645,0.0,0.0,28132.376197264497,0.0,0.0,46711.634934066074,74851.12376676532,28132.376197264497,31824.0,0.85,46852.3761972645,retirement,brackets,married_joint,4462.765143671741,3117.76514367174,1345.0,30000.0,29956.3761972645,0.05200056009745945,True,oregon,married_joint,5670.0,28132.376197264497,22462.376197264497,0.047809683425560884,False,158673.37269808818,0.0,-183696.13784175992,221136.13784175992,58000.0,0.0,1.0,28132.376197264497,28132.376197264497,0.0,34001.00294366403,0.0,28132.376197264497,121562.75870083139,14476.425432833094,13655.950764431404,83576.369277981,37986.38942285039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,💸 Vehicle replacement,0.0,0.0,0.0,1510351.3206153982,777200.19514014,733151.1254752582,680311.5775335657,261416.13098279553,418895.4465507702,467725.24937476777,212586.32815879787,0.0,0.0
2044,2245014.5456707687,999700.6850263173,0.0,999700.6850263173,3244715.230697086,37440.0,24120.0,83024.1975734837,0.0,0.0,30698.197573483703,0.0,0.0,28178.288193656877,50454.991820708296,30698.197573483703,52326.0,0.85,61478.1975734837,retirement,brackets,married_joint,7457.903708818045,5885.903708818045,1572.0,30000.0,53024.1975734837,0.07089383433797723,True,oregon,married_joint,5670.0,30698.197573483703,25028.197573483703,0.051208218210109256,False,163433.57387903082,0.0,-134731.47758784887,196291.47758784887,25400.0,0.0,1.0,30698.197573483703,30698.197573483703,0.0,25400.0,0.0,30698.197573483703,78633.28001436517,15796.751933742682,14901.445639741021,54061.65603886151,24571.62397550366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,"💸 Property tax + insurance (post-payoff), 🏛️ SS Begins (S)",0.0,0.0,0.0,1588851.5235224077,817595.0173150295,771256.5062073783,650864.8245748773,233237.84278913864,417626.9817857386,447480.128865702,203384.69570917528,5298.197573483703,0.0
2045,2300406.9478856116,1034690.2090022382,0.0,1034690.2090022382,3335097.15688785,37440.0,24120.0,85846.07433591578,0.0,0.0,33520.07433591578,0.0,0.0,27168.894114281717,54129.141565514146,33520.07433591578,52326.0,0.85,64300.07433591578,retirement,brackets,married_joint,8041.528920309893,6224.528920309893,1817.0,30000.0,55846.07433591578,0.07250802052931744,True,oregon,married_joint,5670.0,33520.07433591578,27850.07433591578,0.05420632370296201,False,168336.58109540175,0.0,-140218.11001571163,201778.11001571163,25400.0,0.0,1.0,33520.07433591578,33520.07433591578,0.0,25400.0,0.0,33520.07433591578,81298.03567979587,17248.84002774324,16271.234308172538,55893.71880141961,25404.31687837626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1670205.4143371624,859458.297039163,810747.1172979993,616624.3157118451,206068.94867485692,410555.36703698814,423939.2233812727,192685.0923305724,13577.217836603995,0.0
2046,2356743.5384452227,1070904.3663173164,0.0,1070904.3663173164,3427647.904762539,37440.0,24120.0,88793.36712526556,0.0,0.0,36467.367125265555,0.0,0.0,26181.764558803294,57826.75089922683,36467.367125265555,52326.0,0.85,67247.36712526556,retirement,brackets,married_joint,8649.204055031867,6578.204055031867,2071.0,30000.0,58793.36712526556,0.07408440819404497,True,oregon,married_joint,5670.0,36467.367125265555,30797.367125265555,0.056790499650992254,False,173386.67852826382,0.0,-145875.8825832957,207435.8825832957,25400.0,0.0,1.0,36467.367125265555,36467.367125265555,0.0,25400.0,0.0,36467.367125265555,84008.51545803012,18765.46500085509,17701.902124410466,57757.217633522516,26251.2978245076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1754493.8986684736,902831.6669142394,851662.2317542342,577197.7382797813,179887.18411605363,397310.5541637277,396832.8115982162,180364.92668156518,25051.901496967672,0.0
2047,2440397.0993803376,1108386.0191384223,0.0,1108386.0191384223,3548783.11851876,37440.0,24120.0,125304.51979881729,0.0,0.0,72978.51979881729,0.0,0.0,17519.733991161305,42759.567469991205,72978.51979881729,52326.0,0.85,103758.51979881729,retirement,brackets,married_joint,16229.542375858075,10959.542375858075,5270.0,30000.0,95304.51979881729,0.08746326464084593,True,oregon,married_joint,5670.0,72978.51979881729,67308.51979881729,0.07221302945754468,False,178588.27888411173,0.0,-158657.82125996982,220217.82125996982,25400.0,0.0,1.0,72978.51979881729,72978.51979881729,0.0,25400.0,0.0,72978.51979881729,60279.301461152514,37553.46127387702,35425.058524940265,41442.99794260565,18836.30351854686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1808365.2877433868,930552.9351582619,877812.352585125,558649.8332962571,162367.45012489232,396282.3831713648,384080.8259341616,174569.0073620955,73381.97834069398,0.0
2048,2526553.217433345,1147179.529808267,0.0,1147179.529808267,3673732.747241612,37440.0,24120.0,130636.40090032693,0.0,0.0,78310.40090032693,0.0,0.0,6311.765624191068,16974.930332947268,78310.40090032693,52326.0,0.85,109090.40090032693,retirement,brackets,married_joint,17705.008198071926,11968.008198071924,5737.0,30000.0,100636.40090032693,0.09161311943371193,True,oregon,married_joint,5670.0,78310.40090032693,72640.40090032693,0.07325974498971119,False,183945.92725063508,0.0,-165490.93544870702,227050.93544870702,25400.0,0.0,1.0,78310.40090032693,78310.40090032693,0.0,63893.83859124174,0.0,78310.40090032693,23286.695957138334,40297.15340430722,38013.247496019714,16009.981357592786,7276.7145995455485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,1860799.697146907,957534.758965897,903264.9381810098,575753.5202864382,156055.68450070126,419697.8357857369,395839.8882916087,179913.63199482945,90000.0,0.0
