year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,2770775.982668343,719801.6127767119,75914.09683197086,643887.5159447411,3414663.4986130847,146032.5418514307,73457.51090264921,2965.843996109842,0.0,0.0,2965.843996109842,534.1560038901578,2965.843996109842,0.0,0.0,2965.843996109842,0.0,0.0,18085.84399610984,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,2965.843996109842,0.0,0.0,0.0,219490.05275407992,0.0,-3500.0,222990.05275407992,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,38907.71823477798,16674.73638633342,27354.914385291002,11552.80384948698,11723.534736553287,4951.201649780135,20516.18578896825,8792.651052414965,7701.86923299132,3300.8010998534232,28218.05502195957,12093.452152268388,55582.45462111141,0.0,0.0,0.0,15270.947446883443,9769.612280461071,5501.335166422372,0.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),312943.11159735115,48034.657956306255,265188.9076407406,1802292.013633699,1142740.603870355,658372.6855562346,646256.687618042,265790.2947938838,380466.3928241582,564949.1266577432,80267.84186155623,0.0,75914.09683197086
2037,2977691.851551762,741395.6611600133,52056.933285658764,689338.7278743546,3667030.5794261163,150698.98128804335,76039.54241087733,9130.015119568805,0.0,0.0,9130.015119568805,1533.9848804311946,9130.015119568805,0.0,0.0,9130.015119568805,0.0,0.0,24250.015119568805,pre_retirement,brackets,married_joint,164.0,0.0,164.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,9130.015119568805,3460.015119568805,0.017962837166009875,0.0,226738.52369892068,0.0,-10664.0,237402.52369892068,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,10664.0,0.0,0.0,0.0,0.0,0.0,0.0,40406.26294492167,17316.969833537856,28449.110960702645,11957.151984219025,12192.47612601542,5124.493707522439,21336.833220526983,9144.357094511564,7971.434656146016,3416.3291383482924,29308.267876673,12560.686232859856,57723.232778459525,0.0,0.0,0.0,15854.27866892667,10160.396771679516,5693.8818972471545,0.0,0.0,0.0,0.0,0.0,,324970.4552552354,46640.04274058997,277563.0275373575,1950144.9943743218,1241736.6003176374,708408.3940566843,705809.7483222312,283107.2646274217,422702.4836948095,610560.3566764251,95355.5960402929,0.0,52056.933285658764
2038,3394230.3009503027,763637.5309948137,26791.246828714935,736846.2841660987,4131076.5851164013,30240.0,78712.33232661967,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,108952.33232661967,0.0,11977.0,112975.33232661967,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12375.652303666691,5303.850987285725,0.0,12375.652303666691,0.0,5303.850987285725,0.0,0.0,8250.434869111128,3535.900658190483,8250.434869111128,3535.900658190483,17679.503290952416,0.0,0.0,0.0,5893.167763650806,0.0,5893.167763650806,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🎉 Retirement (A)",374116.103708657,46640.04274058997,327236.11564328615,2218970.7555546802,1406631.0428242953,811776.2679026674,803308.5953266397,288411.1156147074,514897.4797119323,690912.079337502,112591.46354315421,11977.0,26791.246828714935
2039,3938877.051670435,786546.6569246581,33.87850613940327,786512.7784185187,4725389.830088954,30240.0,81479.07080790035,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,111719.07080790035,0.0,4977.0,122742.07080790035,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12808.800134295023,5489.485771840724,0.0,12808.800134295023,0.0,5489.485771840724,0.0,0.0,8539.200089530015,3659.6571812271495,8539.200089530015,3659.6571812271495,18298.285906135745,0.0,0.0,0.0,6099.428635378583,0.0,6099.428635378583,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,419302.2265601176,46640.04274058997,373255.6182120651,2571434.8296251036,1619629.8812690598,951804.9483560437,930804.7642057508,293900.60138654814,636904.1628192026,795794.2323238396,131078.52836638156,17313.309999999998,33.87850613940327
2040,4277127.319890017,810143.0566323978,0.0,810143.0566323978,5087270.376522414,30240.0,84343.06014679806,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,114583.06014679806,19800.0,31777.0,118606.06014679806,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.108138995347,5681.617773855148,0.0,13257.108138995347,0.0,5681.617773855148,0.0,0.0,8838.072092663564,3787.7451825700987,8838.072092663564,3787.7451825700987,18938.725912850496,1609.7092999999986,0.0,8000.0,6312.908637616832,0.0,6312.908637616832,0.0,0.0,0.0,0.0,0.0,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",467781.5028054225,48249.75204058996,418082.7396089542,2772355.9180587893,1739311.367010313,1033044.5510484758,1017912.6076827659,307582.2191604033,710330.3885223627,861660.9617618946,153320.56274205682,40000.0,0.0
2041,4846950.172335185,834447.3483313698,0.0,834447.3483313698,5681397.520666555,30240.0,106507.71871095801,40720.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,24720.0,0.5,40720.0,pre_retirement,brackets,married_joint,1595.0,1072.0,523.0,30000.0,10720.0,0.026326129666011788,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,136747.71871095803,19800.0,23705.0,148842.71871095803,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13721.106923860185,5880.4743959400785,0.0,13721.106923860185,0.0,5880.4743959400785,0.0,0.0,9147.40461590679,3920.3162639600523,9147.40461590679,3920.3162639600523,19601.581319800265,16905.0,0.0,8000.0,6533.860439933421,0.0,6533.860439933421,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (S)",524366.6862993954,65154.75204058996,459805.3686513428,3130549.927554049,1953920.8943719163,1176629.0331821325,1151149.6216510404,321462.6935563434,829686.9280946968,974329.4429846529,177175.90371729815,40000.0,0.0
2042,5267399.994124369,859480.7687813109,0.0,859480.7687813109,6126880.76290568,30240.0,109576.58502364818,112904.37571820489,0.0,0.0,70880.37571820489,0.0,0.0,0.0,0.0,70880.37571820489,42024.0,0.85,95600.37571820489,pre_retirement,brackets,married_joint,14558.525086184585,9471.525086184585,5087.0,30000.0,82904.37571820489,0.0838859466498707,1.0,oregon,married_joint,5670.0,70880.37571820489,65210.37571820488,0.07176455062686446,0.0,139816.58502364816,19800.0,1741.4749138154148,157875.11010983275,3500.0,0.0,1.0,70880.37571820489,70880.37571820489,0.0,0.0,0.0,70880.37571820489,0.0,44058.13985709626,26816.906429392737,0.0,0.0,14201.345666195288,6086.290999797981,0.0,14201.345666195288,0.0,6086.290999797981,0.0,0.0,9467.563777463525,4057.527333198654,9467.563777463525,4057.527333198654,20287.63666599327,136702.22635022516,0.0,8000.0,6762.545555331089,0.0,6762.545555331089,0.0,0.0,0.0,0.0,0.0,,707385.7425701668,201263.54399827775,500552.7292994885,3297468.4454349563,2053841.013024671,1243627.4324102853,1256643.388809938,335548.98455614137,921094.4042537966,1049971.3271845975,204343.9305605808,40000.0,0.0
2043,5672159.864397321,885265.1918447502,0.0,885265.1918447502,6557425.056242071,30240.0,19200.0,135095.13247997352,0.0,0.0,93071.13247997352,0.0,0.0,0.0,0.0,93071.13247997352,42024.0,0.85,117791.13247997352,retirement,brackets,married_joint,19977.42914559417,12948.929145594175,7028.5,30000.0,105095.13247997352,0.0958504106297617,1.0,oregon,married_joint,5670.0,93071.13247997352,87401.13247997352,0.07551750106933111,0.0,132227.81058174014,0.0,-131265.2397273343,180705.2397273343,28500.0,0.0,1.0,77587.49283376368,77587.49283376368,0.0,38194.09990146376,0.0,93071.13247997352,0.0,57759.135986945956,35311.99649302757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Roof replacement, 🎉 Retirement (S)",739749.0354270734,201263.54399827775,528421.0930613296,3504661.8402409083,2185037.167676863,1319624.6725640455,1378903.0877716055,335548.98455614137,1043354.1032154642,1146001.5096434788,227170.21681314602,75000.0,0.0
2044,5829314.330219869,911823.1476000927,0.0,911823.1476000927,6741137.477819961,30240.0,19200.0,127503.55707904654,0.0,0.0,85479.55707904654,0.0,0.0,0.0,0.0,85479.55707904654,42024.0,0.85,110199.55707904654,retirement,brackets,married_joint,17766.457988912007,11402.457988912007,6364.0,30000.0,97503.55707904654,0.08937795299922732,1.0,oregon,married_joint,5670.0,85479.55707904654,79809.55707904654,0.07443410952719359,0.0,136194.64489919235,0.0,-140021.10288810436,189461.10288810436,35500.0,0.0,1.0,85479.55707904654,85479.55707904654,0.0,54541.54580905782,0.0,85479.55707904654,0.0,53293.58945553325,32185.967623513297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33188.01126998874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,774364.2922750647,201263.54399827775,571748.8332614503,3529445.7818795545,2198614.5989744067,1330831.1829051478,1465135.7638797648,368736.9958261301,1080614.1065708324,1224904.8710787762,256485.0136185321,75000.0,0.0
2045,6518874.086445653,939177.8420280955,0.0,939177.8420280955,7458051.928473748,30240.0,19200.0,131377.05776910263,0.0,0.0,89353.05776910264,0.0,0.0,0.0,0.0,89353.05776910264,42024.0,0.85,114073.05776910264,retirement,brackets,married_joint,18834.452709202582,12130.95270920258,6703.5,30000.0,101377.05776910263,0.09233622998955765,1.0,oregon,married_joint,5670.0,89353.05776910264,83683.05776910264,0.0750224765728692,0.0,140280.48424616814,0.0,-120174.93695537072,169614.9369553707,10500.0,0.0,1.0,89353.05776910264,89353.05776910264,0.0,30821.87918626808,0.0,89353.05776910264,0.0,55661.12908795966,33691.92868114298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60781.178582834546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,863127.9810047545,201263.54399827775,658007.0125365809,3891883.874470883,2424058.640132639,1467825.234338244,1715013.726170232,428376.02918950433,1263435.8517984184,1431411.1672425512,288241.64813092,75000.0,0.0
2046,6223429.297726707,967353.1772889384,0.0,967353.1772889384,7190782.475015645,30240.0,19200.0,143994.756536355,0.0,0.0,101970.75653635501,0.0,0.0,0.0,0.0,101970.75653635501,42024.0,0.85,126690.75653635501,retirement,brackets,married_joint,22713.8464379981,14906.846437998101,7807.0,30000.0,113994.75653635501,0.1035091371294651,1.0,oregon,married_joint,5670.0,101970.75653635501,96300.75653635501,0.07655848143198457,0.0,144488.8987735532,0.0,-121262.7452115513,170702.74521155132,3500.0,0.0,1.0,101970.75653635501,101970.75653635501,0.0,19291.988675196284,0.0,101970.75653635501,0.0,63512.453453256916,38458.3030830981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84928.76786115873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,879176.908739177,201263.54399827775,657565.6701591959,3718961.1490808614,2324412.9209259953,1394548.228154866,1739434.0443451384,516340.5704649708,1283844.14376364,1455281.1630449286,321507.788944482,75000.0,0.0
2047,7048639.065220227,996373.7726076066,0.0,996373.7726076066,8045012.837827833,30240.0,19200.0,199585.4757843864,0.0,0.0,157561.4757843864,0.0,0.0,0.0,0.0,157561.4757843864,42024.0,0.85,182281.4757843864,retirement,brackets,married_joint,39808.304672565006,27136.80467256501,12671.5,30000.0,169585.4757843864,0.1359654926057402,1.0,oregon,married_joint,5670.0,157561.4757843864,151891.4757843864,0.08042253915158937,0.0,148823.56573675977,0.0,-149691.8704093248,199131.8704093248,10500.0,0.0,1.0,157561.4757843864,157561.4757843864,0.0,0.0,0.0,157561.4757843864,0.0,98478.55771333119,59082.91807105522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167681.08115944802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,949425.8816322756,201263.54399827775,748543.4476587602,3953580.3578776214,2458599.4146793317,1494980.9431982897,2123124.04491916,719081.9116599164,1421797.7064733538,1783896.7974032625,381347.1897191511,75000.0,0.0
