year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,1066841.625075887,526008.8708752895,92543.02695835281,433465.8439169367,1500307.4689928237,92040.22557421414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_retirement,brackets,single,0.0,0.0,0.0,15000.0,0.0,0.0,1.0,oregon,single,2835.0,0.0,0.0,0.0,0.0,92040.22557421414,6600.0,3100.0,95540.22557421414,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24246.401386962476,10391.314880126774,24246.401386962476,0.0,10391.314880126774,0.0,18651.077989971134,7993.319138559058,0.0,0.0,18651.077989971134,7993.319138559058,34637.71626708925,0.0,0.0,0.0,7993.319138559057,7993.319138559057,0.0,0.0,0.0,0.0,0.0,0.0,,94067.36540775889,26378.6591775176,67554.74156067119,742119.6116503625,742119.6116503625,0.0,224928.16011790335,149674.18688329615,75253.9732346072,224928.16011790335,0.0,3100.0,92543.02695835281,0.0
2037,1135582.3698044696,541789.1370015482,68891.3872072021,472897.7497943461,1608480.1195988157,95749.44666485497,0.0,1247.6301900629715,0.0,0.0,1247.6301900629715,459.36980993702855,1247.6301900629715,0.0,0.0,1247.6301900629715,0.0,0.0,1247.6301900629715,pre_retirement,brackets,single,0.0,0.0,0.0,15000.0,0.0,0.0,1.0,oregon,single,2835.0,1247.6301900629715,0.0,0.0,0.0,95749.44666485497,6600.0,-4900.0,107249.44666485497,11500.0,0.0,1.0,0.0,0.0,0.0,3193.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,25216.25744244098,10806.967475331847,25216.25744244098,0.0,10806.967475331847,0.0,19397.121109569984,8313.051904101421,0.0,0.0,19397.121109569984,8313.051904101421,36023.22491777282,0.0,0.0,0.0,8313.051904101421,8313.051904101421,0.0,0.0,0.0,0.0,0.0,0.0,,92865.85933664948,25914.311630075994,66590.10200778407,799909.1468680655,799909.1468680655,0.0,249032.9415034508,160481.154358628,88551.78714482281,249032.9415034508,0.0,0.0,68891.3872072021,0.0
2038,1257529.0613887215,558042.8111115947,43843.3586356103,514199.45247598435,1771728.5138647058,99608.14936544863,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,18000.0,pre_retirement,brackets,single,1315.0,300.0,1015.0,15000.0,3000.0,0.016666666666666666,1.0,oregon,single,2835.0,18000.0,15165.0,0.05638888888888889,0.0,99608.14936544863,6600.0,19785.0,104423.14936544863,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26224.907740138628,11239.246174345124,26224.907740138628,0.0,11239.246174345124,0.0,20173.00595395279,8645.57398026548,0.0,0.0,20173.00595395279,8645.57398026548,37464.15391448375,0.0,0.0,0.0,8645.57398026548,8645.57398026548,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,102922.36214008363,25914.311630075994,75917.11619270634,868034.9184242261,868034.9184242261,0.0,267077.1662516861,171720.40053297312,95356.765718713,267077.1662516861,0.0,19785.0,43843.3586356103,0.0
2039,1345737.4745377894,574784.0954449425,17316.4986832151,557467.5967617274,1903205.0712995166,127862.3577848762,0.0,30120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,12120.0,0.5,30120.0,pre_retirement,brackets,single,2590.9,1575.9,1015.0,15000.0,15120.0,0.052320717131474105,1.0,oregon,single,2835.0,18000.0,15165.0,0.05638888888888889,0.0,127862.3577848762,6600.0,10509.1,141953.25778487622,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27273.904049744175,11688.816021318931,27273.904049744175,0.0,11688.816021318931,0.0,20979.926192110903,8991.3969394761,0.0,0.0,20979.926192110903,8991.3969394761,38962.72007106311,887.6499999999996,0.0,0.0,8991.3969394761,8991.3969394761,0.0,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (A)",107308.99368010057,26801.961630075995,80559.00122057053,922837.6792621408,922837.6792621408,0.0,294176.47970927454,183409.21655429204,110767.2631549825,294176.47970927454,0.0,30000.0,17316.4986832151,0.0
2040,1390548.2757184468,592027.6183082907,0.0,592027.6183082907,1982575.8940267374,24240.0,0.0,63297.59154250332,0.0,18000.0,24693.591542503324,0.0,0.0,0.0,0.0,42693.59154250332,20604.0,0.85,54813.59154250332,retirement,brackets,single,8734.210985100399,5557.210985100399,3177.0,15000.0,48297.59154250332,0.08779498318461011,1.0,oregon,single,2835.0,42693.59154250332,39858.59154250332,0.07441397842664885,0.0,90755.38349130671,32556.0,-28193.59447640711,102989.5944764071,3500.0,0.0,1.0,0.0,0.0,0.0,3500.0,0.0,24693.591542503324,0.0,24693.591542503324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"🏠 Home Mortgage paid off, 💰 Part-time consulting, 🎉 Retirement (A)",113463.6756856,26801.961630075995,87222.22264148353,946316.4003245078,946316.4003245078,0.0,307322.1899427689,183409.21655429204,123912.97338847688,307322.1899427689,0.0,27400.0,0.0,0.0
2041,1409793.7289888868,609788.4468575395,0.0,609788.4468575395,2019582.1758464263,24240.0,0.0,67202.61523325797,0.0,18000.0,28598.615233257966,0.0,0.0,0.0,0.0,46598.615233257966,20604.0,0.85,58718.615233257966,retirement,brackets,single,9916.575351316753,6398.575351316753,3518.0,15000.0,52202.615233257966,0.09521318968179315,1.0,oregon,single,2835.0,46598.615233257966,43763.615233257966,0.07549580566697105,0.0,93478.04499604591,32556.0,-40098.62034736266,114894.62034736267,11500.0,0.0,1.0,0.0,0.0,0.0,11500.0,0.0,28598.615233257966,0.0,28598.615233257966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,119352.30652601061,26801.961630075995,92964.41874278284,959892.1167555442,959892.1167555442,0.0,323529.45483106736,183409.21655429204,140120.23827677534,323529.45483106736,0.0,16722.0,0.0,0.0
2042,1468113.2191883174,628082.1002632657,0.0,628082.1002632657,2096195.319451583,24240.0,0.0,71258.17995135137,0.0,18000.0,32654.17995135137,0.0,0.0,0.0,0.0,50654.17995135137,20604.0,0.85,62774.17995135137,retirement,brackets,single,11167.799589297301,7290.799589297301,3877.0,15000.0,56258.17995135137,0.10231526533900809,1.0,oregon,single,2835.0,50654.17995135137,47819.17995135137,0.07653859965206224,0.0,96282.3863459273,32556.0,-36154.185935224596,110950.1859352246,3500.0,0.0,1.0,0.0,0.0,0.0,3500.0,0.0,32654.17995135137,0.0,32654.17995135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,118822.00186260261,26801.961630075995,90005.0728814715,992331.8800397496,992331.8800397496,0.0,335125.38552680187,183409.21655429204,151716.16897250983,335125.38552680187,0.0,13723.66,0.0,0.0
2043,1381323.6096169318,646924.5632711636,0.0,646924.5632711636,2028248.1728880953,24240.0,0.0,97612.15387877137,0.0,0.0,77008.15387877137,0.0,0.0,0.0,0.0,77008.15387877137,20604.0,0.85,89128.15387877137,retirement,brackets,single,19268.6738533297,13088.6738533297,6180.0,15000.0,82612.15387877137,0.13408856718380657,1.0,oregon,single,2835.0,77008.15387877137,74173.15387877137,0.08025124209221725,0.0,99170.85793630511,32556.0,-91143.53178963481,147939.5317896348,29500.0,0.0,1.0,0.0,0.0,0.0,14135.3698,0.0,77008.15387877137,0.0,77008.15387877137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Roof replacement,125971.7343795922,26801.961630075995,96776.28380901708,912540.0440420914,912540.0440420914,0.0,346202.3872673791,183409.21655429204,162793.17071308702,346202.3872673791,0.0,0.0,0.0,0.0
2044,1333262.426298669,666332.3001692985,0.0,666332.3001692985,1999594.7264679675,24240.0,0.0,128386.76968691827,0.0,0.0,107782.76968691827,0.0,0.0,0.0,0.0,107782.76968691827,20604.0,0.85,119902.76968691827,retirement,brackets,single,28932.824724860384,20059.824724860384,8873.0,15000.0,113386.76968691827,0.15624526400794975,1.0,oregon,single,2835.0,107782.76968691827,104947.76968691827,0.08232299119584535,0.0,102145.98367439427,32556.0,-107782.80839925466,164578.80839925466,33500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107782.76968691827,0.0,107782.76968691827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,127693.65779155734,26801.961630075995,103557.97144324757,855580.633653973,855580.633653973,0.0,365204.7237501773,183409.21655429204,181795.50719588523,365204.7237501773,0.0,0.0,0.0,0.0
2045,1445953.9746298608,686322.2691743776,0.0,686322.2691743776,2132276.2438042387,24240.0,0.0,84146.61031636928,0.0,0.0,63542.61031636927,0.0,0.0,0.0,0.0,63542.61031636927,20604.0,0.85,75662.61031636928,retirement,brackets,single,15128.25426960124,10126.25426960124,5002.0,15000.0,69146.61031636928,0.12034060827321706,1.0,oregon,single,2835.0,63542.61031636927,60707.61031636927,0.07871883095604322,0.0,105210.3631846261,32556.0,-75042.61745422734,131838.61745422735,11500.0,0.0,1.0,32286.061647319737,32286.061647319737,0.0,11500.0,0.0,63542.61031636927,0.0,63542.61031636927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,134310.26795547764,26963.376895763333,110078.96121828842,880204.85905658,880204.85905658,0.0,395791.04624977673,183409.21655429204,212381.82969548472,395791.04624977673,0.0,20786.061647319737,0.0,0.0
2046,1470665.8442741297,706911.9372496089,0.0,706911.9372496089,2177577.781523739,24240.0,0.0,88704.69014663287,0.0,0.0,68100.69014663287,0.0,0.0,0.0,0.0,68100.69014663287,20604.0,0.85,80220.69014663287,retirement,brackets,single,16530.031832259232,11129.031832259232,5401.0,15000.0,73704.69014663287,0.12546159412611033,1.0,oregon,single,2835.0,68100.69014663287,65265.69014663287,0.07930903473034838,0.0,108366.67408016488,32556.0,-71600.70591242412,128396.70591242412,3500.0,0.0,1.0,34517.837610061964,34517.837610061964,0.0,3500.0,0.0,68100.69014663287,0.0,68100.69014663287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145817.52879619575,28400.012312881376,119247.32626390544,856799.4023276032,856799.4023276032,0.0,416816.784236709,183409.21655429204,233407.56768241693,416816.784236709,0.0,51983.50038427505,0.0,0.0
2047,1514079.7810919024,728119.2953670972,0.0,728119.2953670972,2242199.0764589994,24240.0,0.0,92301.77890833425,0.0,0.0,71697.77890833425,0.0,0.0,0.0,0.0,71697.77890833425,20604.0,0.85,83817.77890833425,retirement,brackets,single,17635.891359833535,11920.391359833535,5715.5,15000.0,77301.77890833425,0.12914584229750825,1.0,oregon,single,2835.0,71697.77890833425,68862.77890833425,0.07971655612657685,0.0,111617.67430256984,32556.0,-83957.56566240337,140753.56566240336,11500.0,0.0,1.0,34829.24399705704,34829.24399705704,0.0,11500.0,0.0,71491.24510759523,0.0,71491.24510759523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160823.24625915068,30251.017948717563,126230.17740837649,854654.947272144,854654.947272144,0.0,433510.0669420939,183409.21655429204,250100.85038780188,433510.0669420939,0.0,55000.0,0.0,0.0
2048,1555179.5766754174,749962.8742281102,0.0,749962.8742281102,2305142.4509035274,24240.0,0.0,83028.40765070492,0.0,0.0,62424.40765070492,0.0,0.0,0.0,0.0,62424.40765070492,20604.0,0.85,74544.40765070492,retirement,brackets,single,14784.249683155082,9880.249683155082,4904.0,15000.0,68028.40765070492,0.11899827168209434,1.0,oregon,single,2835.0,62424.40765070492,59589.40765070492,0.07855716335363658,0.0,114966.20453164693,32556.0,-76454.45421480201,133250.454214802,3500.0,0.0,1.0,36061.390180259245,36061.390180259245,0.0,10620.72350946784,0.0,61950.17985032135,0.0,61950.17985032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.22900724045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,177504.88799576293,33712.496322057865,140804.57973611742,847123.8919482983,847123.8919482983,0.0,458154.47917182965,183409.21655429204,274745.2626175376,458154.47917182965,0.0,55000.0,0.0,0.0
2049,1543988.7327287686,772461.7604549535,0.0,772461.7604549535,2316450.493183722,24240.0,0.0,86573.89996412379,0.0,0.0,65969.89996412379,0.0,0.0,0.0,0.0,65969.89996412379,20604.0,0.85,78089.89996412379,retirement,brackets,single,15874.757992107232,10660.257992107232,5214.5,15000.0,71573.89996412379,0.1231335830214039,1.0,oregon,single,2835.0,65969.89996412379,63134.89996412378,0.07904345255082032,0.0,118415.19066759634,32556.0,-88993.94865970357,145789.94865970357,11500.0,0.0,1.0,36992.309692065435,36992.309692065435,0.0,20078.509652227574,0.0,65092.28344075063,0.0,65092.28344075063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,190702.1918800439,33712.496322057865,141986.77629676642,845305.7670566817,845305.7670566817,0.0,471286.00466386985,183409.21655429204,287876.78810957784,471286.00466386985,0.0,55000.0,0.0,0.0
