year,tax_phase,tax_mode,tax_filing_status,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,taxable_income,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,annual_federal_taxes,annual_state_taxes,annual_taxes,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed
2040,pre_retirement,brackets,married_joint,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,33120.0,30000.0,3120.0,0.009420289855072464,312.0,658.0,970.0,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False
2041,pre_retirement,brackets,married_joint,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,24720.0,0.5,42720.0,42720.0,30000.0,12720.0,0.029775280898876405,1272.0,658.0,1930.0,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False
2042,pre_retirement,brackets,married_joint,0.0,18000.0,36162.40332972522,0.0,0.0,0.0,0.0,54162.40332972522,42024.0,0.85,78882.40332972522,96186.40332972522,30000.0,66186.40332972522,0.07761355182370092,7465.368399567026,3620.0,11085.368399567025,True,oregon,married_joint,5670.0,54162.40332972522,48492.40332972522,0.0668360297448855,False
2043,retirement,brackets,married_joint,0.0,0.0,102312.53454394749,0.0,0.0,0.0,0.0,102312.53454394749,42024.0,0.85,127032.53454394749,144336.5345439475,30000.0,114336.53454394749,0.10379934399150152,14982.037599668449,7837.0,22819.03759966845,True,oregon,married_joint,5670.0,102312.53454394749,96642.53454394749,0.07659863021606295,False
2044,retirement,brackets,married_joint,0.0,0.0,108184.32147926651,0.0,0.0,0.0,0.0,108184.32147926651,42024.0,0.85,132904.3214792665,150208.3214792665,30000.0,120208.32147926651,0.1083417387610242,16273.83072543863,8351.0,24624.83072543863,True,oregon,married_joint,5670.0,108184.32147926651,102514.32147926651,0.07719233143779033,False
2045,retirement,brackets,married_joint,0.0,0.0,95016.83007954343,0.0,0.0,0.0,0.0,95016.83007954343,42024.0,0.85,119736.83007954343,137040.83007954343,30000.0,107040.83007954343,0.09761311727121817,13376.982617499556,7199.0,20575.982617499554,True,oregon,married_joint,5670.0,95016.83007954343,89346.83007954343,0.07576552484410762,False
2046,retirement,brackets,married_joint,0.0,0.0,61631.258979829836,0.0,0.0,0.0,0.0,61631.258979829836,42024.0,0.85,86351.25897982984,103655.25897982984,30000.0,73655.25897982984,0.08066769751843138,8361.631077579581,4278.0,12639.631077579581,True,oregon,married_joint,5670.0,61631.258979829836,55961.258979829836,0.06941282834089221,False
2047,retirement,brackets,married_joint,0.0,0.0,72910.78668297175,0.0,0.0,0.0,0.0,72910.78668297175,42024.0,0.85,97630.78668297175,114934.78668297175,30000.0,84934.78668297175,0.08452771073351606,9715.17440195661,5265.0,14980.17440195661,True,oregon,married_joint,5670.0,72910.78668297175,67240.78668297175,0.07221153740794345,False
2048,retirement,brackets,married_joint,0.0,0.0,77346.23488348314,0.0,0.0,0.0,0.0,77346.23488348314,42024.0,0.85,102066.23488348314,119370.23488348314,30000.0,89370.23488348314,0.08584575707688315,10247.428186017976,5653.0,15900.428186017976,True,oregon,married_joint,5670.0,77346.23488348314,71676.23488348314,0.07308694480753797,False
2049,retirement,brackets,married_joint,0.0,0.0,81933.11150097573,0.0,0.0,0.0,0.0,81933.11150097573,42024.0,0.85,106653.11150097573,123957.11150097573,30000.0,93957.11150097573,0.08710959177224852,10797.853380117087,6054.0,16851.853380117085,True,oregon,married_joint,5670.0,81933.11150097573,76263.11150097573,0.07388954098158354,False
2050,retirement,brackets,married_joint,0.0,0.0,86498.63490865982,0.0,0.0,0.0,0.0,86498.63490865982,42024.0,0.85,111218.63490865982,128522.63490865982,30000.0,98522.63490865982,0.08950158614535293,11502.97967990516,6454.0,17956.979679905162,True,oregon,married_joint,5670.0,86498.63490865982,80828.63490865982,0.07461389427492407,False
2051,retirement,brackets,married_joint,0.0,0.0,91479.17709798354,0.0,0.0,0.0,0.0,91479.17709798354,42024.0,0.85,116199.17709798354,133503.17709798354,30000.0,103503.17709798354,0.09437003100165677,12598.69896155638,6889.0,19487.69896155638,True,oregon,married_joint,5670.0,91479.17709798354,85809.17709798354,0.0753067552479312,False
2052,retirement,brackets,married_joint,0.0,0.0,96536.31742781858,0.0,0.0,0.0,0.0,96536.31742781858,42024.0,0.85,121256.31742781858,138560.31742781858,30000.0,108560.31742781858,0.0989552426600265,13711.269834120087,7332.0,21043.26983412009,True,oregon,married_joint,5670.0,96536.31742781858,90866.31742781858,0.07595069084215098,False
2053,retirement,brackets,married_joint,0.0,0.0,102243.90735345703,0.0,0.0,0.0,0.0,102243.90735345703,42024.0,0.85,126963.90735345703,144267.90735345703,30000.0,114267.90735345703,0.10374406818760792,14966.939617760549,7831.0,22797.93961776055,True,oregon,married_joint,5670.0,102243.90735345703,96573.90735345703,0.0765913608223935,False
2054,retirement,brackets,married_joint,0.0,0.0,107841.20905175814,0.0,0.0,0.0,0.0,107841.20905175814,42024.0,0.85,132561.20905175814,149865.20905175814,30000.0,119865.20905175814,0.10808610012876607,16198.34599138679,8321.0,24519.345991386792,True,oregon,married_joint,5670.0,107841.20905175814,102171.20905175814,0.07715974322956964,False
2055,retirement,brackets,married_joint,0.0,0.0,113510.64331849595,0.0,0.0,0.0,0.0,113510.64331849595,42024.0,0.85,138230.64331849595,155534.64331849595,30000.0,125534.64331849595,0.11216550318211004,17445.621530069107,8817.0,26262.621530069107,True,oregon,married_joint,5670.0,113510.64331849595,107840.64331849595,0.07767553545847376,False
2056,retirement,brackets,married_joint,0.0,0.0,119656.30594589512,0.0,0.0,0.0,0.0,119656.30594589512,42024.0,0.85,144376.30594589512,161680.30594589512,30000.0,131680.30594589512,0.11626442192896022,18797.667308096927,9355.0,28152.667308096927,True,oregon,married_joint,5670.0,119656.30594589512,113986.30594589512,0.07818225647238385,False
2057,retirement,brackets,married_joint,0.0,0.0,125241.81536979348,0.0,0.0,0.0,0.0,125241.81536979348,42024.0,0.85,149961.81536979348,167265.81536979348,30000.0,137265.81536979348,0.11972846535964182,20026.479381354562,9844.0,29870.479381354562,True,oregon,married_joint,5670.0,125241.81536979348,119571.81536979348,0.07859994659877975,False
2058,retirement,brackets,married_joint,0.0,0.0,131933.21546245317,0.0,0.0,0.0,0.0,131933.21546245317,42024.0,0.85,156653.21546245317,173957.21546245317,30000.0,143957.21546245317,0.1235854882166698,21498.587401739696,10429.0,31927.587401739696,True,oregon,married_joint,5670.0,131933.21546245317,126263.21546245317,0.07904756935881689,False
2059,retirement,brackets,married_joint,0.0,0.0,137876.36062693066,0.0,0.0,0.0,0.0,137876.36062693066,42024.0,0.85,162596.36062693066,179900.36062693066,30000.0,149900.36062693066,0.1267706149028738,22806.079337924748,10949.0,33755.07933792475,True,oregon,married_joint,5670.0,137876.36062693066,132206.36062693066,0.07941172765377874,False
2060,survivor,brackets,single,0.0,0.0,120668.8776431916,0.0,0.0,0.0,0.0,120668.8776431916,25704.0,0.85,135788.8776431916,146372.8776431916,15000.0,131372.8776431916,0.16653693653401938,24376.490634365986,10000.0,34376.49063436598,True,oregon,single,2835.0,120668.8776431916,117833.8776431916,0.08287140972313685,False
2061,survivor,brackets,single,0.0,0.0,126762.65596417277,0.0,0.0,0.0,0.0,126762.65596417277,25704.0,0.85,141882.65596417277,152466.65596417277,15000.0,137466.65596417277,0.1694731039255771,25838.99743140146,10534.0,36372.99743140146,True,oregon,single,2835.0,126762.65596417277,123927.65596417277,0.08310018372427641,False
2062,survivor,brackets,single,0.0,0.0,132114.44576049957,0.0,0.0,0.0,0.0,132114.44576049957,25704.0,0.85,147234.44576049957,157818.44576049957,15000.0,142818.44576049957,0.17186474528890988,27123.426982519897,11051.0,38174.4269825199,True,oregon,single,2835.0,132114.44576049957,129279.44576049957,0.08364717375443964,False
2063,survivor,brackets,single,0.0,0.0,138624.92275041816,0.0,0.0,0.0,0.0,138624.92275041816,25704.0,0.85,153744.92275041816,164328.92275041816,15000.0,149328.92275041816,0.17456416667240254,28685.94146010036,11695.0,40380.94146010036,True,oregon,single,2835.0,138624.92275041816,135789.92275041816,0.08436433916760991,False
2064,survivor,brackets,single,0.0,0.0,144157.42069199018,0.0,0.0,0.0,0.0,144157.42069199018,25704.0,0.85,159277.42069199018,169861.42069199018,15000.0,154861.42069199018,0.17669545470540707,30013.740966077643,12243.0,42256.74096607765,True,oregon,single,2835.0,144157.42069199018,141322.42069199018,0.08492799011823786,False
2065,survivor,brackets,single,0.0,0.0,149725.65775906685,0.0,0.0,0.0,0.0,149725.65775906685,25704.0,0.85,164845.65775906685,175429.65775906685,15000.0,160429.65775906685,0.17870477696098538,31350.11786217604,12794.0,44144.11786217604,True,oregon,single,2835.0,149725.65775906685,146890.65775906685,0.08544961626141356,False
2066,survivor,brackets,single,0.0,0.0,155291.84772112846,0.0,0.0,0.0,0.0,155291.84772112846,25704.0,0.85,170411.84772112846,180995.84772112846,15000.0,165995.84772112846,0.1805897973053624,32686.00345307083,13345.0,46031.00345307083,True,oregon,single,2835.0,155291.84772112846,152456.84772112846,0.08593496822811213,False
