year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,1899968.2444082897,858224.9998491564,252297.91890850393,605927.0809406524,2505895.325348942,146032.5418514307,73457.51090264921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.0,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,0.0,0.0,0.0,False,219490.05275407992,6600.0,3100.0,222990.05275407992,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29142.585306210047,31131.032473518142,12638.579806942933,16504.005499267114,28131.032473518142,3000.0,9610.0,21390.0,11002.670332844744,3000.0,20612.670332844744,24390.0,60273.617779728185,0.0,0.0,0.0,15270.947446883445,9769.612280461073,5501.335166422372,True,False,0.0,0.0,False,🏛️ SS Begins (A),204845.30880460577,53398.22291055666,151447.08589404912,1099212.3593115218,601507.9092420093,497704.45006951253,592810.5762921621,400452.3966717131,192358.17962044897,547658.5565632149,45152.01972894725,3100.0,252297.91890850393,0.0
2037,2072112.2497806163,883971.7498446311,238078.18102449982,645893.5688201312,2718005.8186007477,150698.98128804335,76039.54241087733,1287.6091813269127,0.0,0.0,1287.6091813269127,419.39081867308744,1287.6091813269127,0.0,0.0,1287.6091813269127,0.0,0.0,16407.609181326912,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,True,oregon,married_joint,5670.0,1287.6091813269127,0.0,0.0,False,226738.52369892068,6600.0,-4900.0,238238.52369892068,11500.0,0.0,1.0,0.0,0.0,0.0,3193.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,29841.36869096211,31400.673772458867,12759.72299922065,17081.64569174146,28400.673772458867,3000.0,9610.0,21390.0,11387.763794494309,3000.0,20997.76379449431,24390.0,61242.04246342098,0.0,0.0,0.0,15854.27866892667,10160.396771679516,5693.8818972471545,True,False,0.0,0.0,False,,215633.8726416867,52978.832091883574,162655.04054980312,1196105.6819204865,650959.6147049924,545146.0672154942,660372.6952184429,431853.07044417196,228519.62477427098,609466.4022860299,50906.29293241303,0.0,238078.18102449982,0.0
2038,2239320.6003081864,910490.90233997,223018.9122149556,687471.9901250144,2926792.590433201,30240.0,78712.33232661967,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False,108952.33232661967,6600.0,20130.0,113422.33232661967,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17679.503290952416,3000.0,0.0,17679.503290952416,0.0,3000.0,0.0,0.0,11786.335527301611,3000.0,11786.335527301611,3000.0,20679.503290952416,0.0,0.0,0.0,5893.167763650806,0.0,5893.167763650806,False,False,0.0,0.0,False,"💰 Part-time consulting, 🎉 Retirement (A)",228787.53887282958,52978.832091883574,175808.706780946,1286747.6318085887,690668.1512019968,596079.4806065918,703655.429626768,434853.07044417196,268802.35918259603,646643.8528254777,57011.576801290226,20130.0,223018.9122149556,0.0
2039,2408723.412833121,937805.6294101691,207070.5467156717,730735.0826944974,3139458.4955276186,30240.0,81479.07080790035,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False,111719.07080790035,6600.0,12130.0,124189.07080790035,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18298.28590613575,3000.0,0.0,18298.28590613575,0.0,3000.0,0.0,0.0,12198.857270757166,3000.0,12198.857270757166,3000.0,21298.28590613575,0.0,0.0,0.0,6099.428635378583,0.0,6099.428635378583,False,False,0.0,0.0,False,💰 Part-time consulting,242743.57874407218,52978.832091883574,189764.7466521886,1383537.5232550483,732798.9084253187,650738.6148297297,749578.4108340007,437853.07044417196,311725.3403898287,686089.1278478318,63489.282986168924,32863.9,207070.5467156717,0.0
2040,2596705.486028792,965939.7982924742,190180.5924080928,775759.2058843814,3372464.6919131735,30240.0,84343.06014679806,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False,114583.06014679806,6600.0,20130.0,119053.06014679806,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18938.725912850496,3000.0,0.0,18938.725912850496,0.0,3000.0,0.0,0.0,12625.817275233663,3000.0,12625.817275233663,3000.0,21938.725912850496,8979.817000000003,0.0,0.0,6312.908637616832,0.0,6312.908637616832,False,False,0.0,0.0,False,💰 Part-time consulting,266530.75404746056,61958.64909188358,204572.104955577,1486872.0380864567,777499.641839263,709372.3962471936,798302.6938948748,440853.07044417196,357449.6234507028,727940.5646465495,70362.12924832522,45000.0,190180.5924080928,0.0
2041,2787481.1019963482,994917.9922412485,172293.45804784057,822624.534193408,3610105.636189756,30240.0,106507.71871095801,42720.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,24720.0,0.5,42720.0,pre_retirement,brackets,married_joint,1930.0,1272.0,658.0,30000.0,12720.0,0.029775280898876405,True,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,False,136747.71871095803,6600.0,11170.0,150177.71871095803,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19601.58131980026,3000.0,0.0,19601.58131980026,0.0,3000.0,0.0,0.0,13067.720879866842,3000.0,13067.720879866842,3000.0,22601.58131980026,12520.0,0.0,0.0,6533.860439933421,0.0,6533.860439933421,False,False,0.0,0.0,False,"💰 Part-time consulting, 🏛️ SS Begins (S)",295309.13004435564,74478.64909188358,220830.48095247208,1597172.8137295307,824927.119991458,772245.6937380725,849999.158222462,443853.07044417196,406146.0877782901,772344.939089989,77654.21913247305,45000.0,172293.45804784057,0.0
2042,3025587.120814277,1024765.532008486,153350.27029284782,871415.2617156382,3897002.3825299153,30240.0,109576.58502364818,96186.40332972522,0.0,18000.0,36162.40332972522,0.0,0.0,0.0,0.0,54162.40332972522,42024.0,0.85,78882.40332972522,pre_retirement,brackets,married_joint,11085.368399567025,7465.368399567026,3620.0,30000.0,66186.40332972522,0.07761355182370092,True,oregon,married_joint,5670.0,54162.40332972522,48492.40332972522,0.0668360297448855,False,139816.58502364816,6600.0,10014.631600432975,154401.9534232152,3500.0,0.0,1.0,36162.40332972522,36162.40332972522,0.0,0.0,0.0,36162.40332972522,0.0,18456.633645392358,17705.76968433286,0.0,0.0,20287.636665993272,3000.0,0.0,20287.636665993272,0.0,3000.0,0.0,0.0,13525.09111066218,3000.0,13525.09111066218,3000.0,23287.636665993272,83689.4382598834,0.0,0.0,6762.54555533109,0.0,6762.54555533109,False,False,0.0,0.0,False,💰 Part-time consulting,397012.4252369447,158168.087351767,238844.3378851777,1678725.5887032999,856791.0406655446,821934.5480377553,904849.1068740323,446853.07044417196,457996.03642986034,819457.9803744784,85391.12649955391,45000.0,153350.27029284782,0.0
2043,3116439.8262565485,1055508.4979687405,133288.6799288647,922219.8180398758,4038659.6442964245,30240.0,19200.0,144336.5345439475,0.0,0.0,102312.53454394749,0.0,0.0,0.0,0.0,102312.53454394749,42024.0,0.85,127032.53454394749,retirement,brackets,married_joint,22819.03759966845,14982.037599668449,7837.0,30000.0,114336.53454394749,0.10379934399150152,True,oregon,married_joint,5670.0,102312.53454394749,96642.53454394749,0.07659863021606295,False,135533.50584628366,6600.0,-131812.54344595212,187852.54344595212,29500.0,0.0,1.0,39499.42561654823,39499.42561654823,0.0,29500.0,0.0,102312.53454394749,0.0,52218.458773092236,50094.07577085527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,"💸 Roof replacement, 🎉 Retirement (S)",421230.1831763983,158168.087351767,263062.0958246313,1678815.3150702538,856836.8353730505,821978.4796972031,960044.9023933482,446853.07044417196,513191.8319491762,869444.9171773215,90599.98521602669,56349.42561654822,133288.6799288647,0.0
2044,3204058.2169865314,1087173.7529078028,112042.65665455147,975131.0962532513,4179189.3132397826,30240.0,19200.0,150208.3214792665,0.0,0.0,108184.32147926651,0.0,0.0,0.0,0.0,108184.32147926651,42024.0,0.85,132904.3214792665,retirement,brackets,married_joint,24624.83072543863,16273.83072543863,8351.0,30000.0,120208.32147926651,0.1083417387610242,True,oregon,married_joint,5670.0,108184.32147926651,102514.32147926651,0.07719233143779033,False,139599.51102167217,6600.0,-141684.3417471108,197724.3417471108,33500.0,0.0,1.0,40946.715001713506,40946.715001713506,0.0,33500.0,0.0,108184.32147926651,0.0,55215.312143728195,52969.0093355383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,💸 Vehicle replacement,446925.22435015853,158168.087351767,288757.13699839154,1673038.7278102725,853888.5701870784,819150.1576231942,1018607.6414393424,446853.07044417196,571754.5709951704,922481.0571251381,96126.58431420432,65486.623386758176,112042.65665455147,0.0
2045,3320007.630729816,1119788.965495037,89542.27175071787,1030246.693744319,4350254.324474135,30240.0,19200.0,137040.83007954343,0.0,0.0,95016.83007954343,0.0,0.0,0.0,0.0,95016.83007954343,42024.0,0.85,119736.83007954343,retirement,brackets,married_joint,20575.982617499554,13376.982617499556,7199.0,30000.0,107040.83007954343,0.09761311727121817,True,oregon,married_joint,5670.0,95016.83007954343,89346.83007954343,0.07576552484410762,False,143787.49635232234,6600.0,-119823.4789698219,175863.47896982188,11500.0,0.0,1.0,42355.41083063981,42355.41083063981,0.0,24806.63291900074,0.0,95016.83007954343,0.0,48494.863765957445,46521.96631358599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,474187.6630355182,158168.087351767,316019.5756837512,1680077.2601271556,857480.9092025327,822596.350924623,1080742.7075671423,446853.07044417196,633889.6371229703,978752.4016097715,101990.30595737077,85000.0,89542.27175071787,0.0
2046,3455711.837224505,1153382.634459888,65713.46791839099,1087669.1665414972,4543381.003766002,30240.0,19200.0,103655.25897982984,0.0,0.0,61631.258979829836,0.0,0.0,0.0,0.0,61631.258979829836,42024.0,0.85,86351.25897982984,retirement,brackets,married_joint,12639.631077579581,8361.631077579581,4278.0,30000.0,73655.25897982984,0.08066769751843138,True,oregon,married_joint,5670.0,61631.258979829836,55961.258979829836,0.06941282834089221,False,148101.12124289203,6600.0,-108200.75232047161,164240.7523204716,3500.0,0.0,1.0,44019.49153171587,44019.49153171587,0.0,46569.491531715874,0.0,61631.258979829836,0.0,31455.474840080577,30175.78413974926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,503113.1104806848,158168.087351767,344945.0231289178,1720930.7140150822,878331.7698238066,842598.9441912756,1146668.012728738,446853.07044417196,699814.9422845659,1038456.2981079676,108211.71462077038,85000.0,65713.46791839099,0.0
2047,3613801.716696036,1187984.1134936847,40477.815528161256,1147506.2979655233,4761308.01466156,30240.0,19200.0,114934.78668297175,0.0,0.0,72910.78668297175,0.0,0.0,0.0,0.0,72910.78668297175,42024.0,0.85,97630.78668297175,retirement,brackets,married_joint,14980.17440195661,9715.17440195661,5265.0,30000.0,84934.78668297175,0.08452771073351606,True,oregon,married_joint,5670.0,72910.78668297175,67240.78668297175,0.07221153740794345,False,152544.15488017877,6600.0,-122984.32928213538,179024.32928213538,11500.0,0.0,1.0,72910.78668297175,72910.78668297175,0.0,50073.54259916363,0.0,72910.78668297175,0.0,37212.34084845288,35698.445834518876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25387.244083808124,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,559190.2543038147,183555.33143557512,375634.9228682396,1752996.7008870305,894697.6669346059,858299.0339524245,1216614.761505191,446853.07044417196,769761.691061019,1101802.1322925535,114812.62921263736,85000.0,40477.815528161256,0.0
2048,3788473.948585375,1223623.6368984953,13752.254478531337,1209871.3824199638,4998345.331005339,30240.0,19200.0,119370.23488348314,0.0,0.0,77346.23488348314,0.0,0.0,0.0,0.0,77346.23488348314,42024.0,0.85,102066.23488348314,retirement,brackets,married_joint,15900.428186017976,10247.428186017976,5653.0,30000.0,89370.23488348314,0.08584575707688315,True,oregon,married_joint,5670.0,77346.23488348314,71676.23488348314,0.07308694480753797,False,157120.47952658415,6600.0,-120480.90771260213,176520.90771260211,3500.0,0.0,1.0,77346.23488348314,77346.23488348314,0.0,43134.672829118994,0.0,77346.23488348314,0.0,39476.113024863014,37870.12185862012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36761.562054364156,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,630062.4218707115,220316.89348993928,409745.5283807722,1782583.264757656,909798.1115927538,872785.1531649024,1290828.2619570075,446853.07044417196,843975.1915128354,1169012.0623623992,121816.19959460823,85000.0,13752.254478531337,0.0
