year,tax_phase,tax_mode,tax_filing_status,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,taxable_income,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,annual_federal_taxes,annual_state_taxes,annual_taxes,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed
2036,pre_retirement,brackets,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11161.408723450873,0.0,0.0,0.0,0.0,0.0,1.0,oregon,single,2109.506248732215,0.0,0.0,0.0,0.0
2037,pre_retirement,brackets,single,0.0,0.0,1063.987999763504,169.185119390583,1063.987999763504,0.0,0.0,1063.987999763504,0.0,0.0,1063.987999763504,1063.987999763504,10836.319148981429,0.0,0.0,0.0,0.0,0.0,1.0,oregon,single,2048.0643191574904,1063.987999763504,0.0,0.0,0.0
2038,pre_retirement,brackets,single,0.0,12624.837843473511,0.0,0.0,0.0,0.0,0.0,12624.837843473511,0.0,0.0,12624.837843473511,12624.837843473511,10520.698202894593,2104.1396405789183,0.016666666666666666,210.41396405789183,711.9005783958675,922.3145424537593,1.0,oregon,single,1988.4119603470779,12624.837843473511,10636.425883126432,0.05638888888888889,0.0
2039,pre_retirement,brackets,single,0.0,12257.124119877195,0.0,0.0,0.0,0.0,0.0,12257.124119877195,8253.130240717312,0.5,20510.254360594507,20510.254360594507,10214.270099897662,10295.984260696843,0.052320717131474105,1073.1112166952485,691.1656100930751,1764.2768267883237,1.0,oregon,single,1930.4970488806582,12257.124119877195,10326.627070996536,0.05638888888888889,0.0
2040,retirement,brackets,single,0.0,11900.12050473514,16325.373058361001,0.0,0.0,0.0,0.0,28225.49356309614,13621.671271086823,0.85,36238.241369617805,41847.164834182964,9916.767087279284,31930.397746903684,0.08779498318461011,3673.9711329407014,2100.3712690857524,5774.342402026454,1.0,oregon,single,1874.2689794957846,28225.49356309614,26351.224583600357,0.07441397842664885,0.0
2041,retirement,brackets,single,0.0,11553.515053140914,18356.362866468386,0.0,0.0,0.0,0.0,29909.8779196093,13224.923564161965,0.85,37689.24472205751,43134.80148377127,9627.92921095076,33506.8722728205,0.09521318968179315,4107.002035560807,2258.0703309416517,6365.072366502458,1.0,oregon,single,1819.678620869694,29909.8779196093,28090.199298739604,0.07549580566697105,0.0
2042,retirement,brackets,single,0.0,11217.00490596205,20349.00537302644,0.0,0.0,0.0,0.0,31566.01027898849,12839.731615691227,0.85,39118.79358233627,44405.74189467972,9347.504088301708,35058.23780637801,0.10231526533900809,4543.385264529663,2416.0182233563814,6959.403487886045,1.0,oregon,single,1766.6782726890228,31566.01027898849,29799.332006299468,0.07653859965206224,0.0
2043,retirement,brackets,single,0.0,0.0,46591.19956080145,0.0,0.0,0.0,0.0,46591.19956080145,12465.758850185657,0.85,53923.99888444007,59056.95841098711,9075.24668767156,49981.711723315544,0.13408856718380657,7918.8629355629155,3739.0016353206834,11657.8645708836,1.0,oregon,single,1715.221623969925,46591.19956080145,44875.97793683152,0.08025124209221725,0.0
2044,retirement,brackets,single,0.0,0.0,63311.01770804348,0.0,0.0,0.0,0.0,63311.01770804348,12102.67849532588,0.85,70430.24035235282,75413.69620336936,8810.919114244234,66602.77708912513,0.15624526400794975,11783.032873110762,5211.952353379273,16994.985226490036,1.0,oregon,single,1665.2637125921601,63311.01770804348,61645.75399545132,0.08232299119584535,0.0
2045,retirement,brackets,single,0.0,0.0,46672.75310853601,0.0,0.0,0.0,0.0,46672.75310853601,11750.173296432893,0.85,53584.61975349653,58422.9264049689,8554.290402178867,49868.63600279004,0.13806624771534343,8070.625188248359,3765.8837780525437,11836.508966300902,1.0,oregon,single,1616.760886011806,46672.75310853601,45055.992222524204,0.08067717523268061,0.0
2046,retirement,brackets,single,0.0,0.0,47297.41130401191,0.0,0.0,0.0,0.0,47297.41130401191,11407.935239255237,0.85,54007.96144475028,58705.346543267144,8305.136312795017,50400.21023047213,0.14090352905573086,8272.051364912171,3829.498353829783,12101.549718741953,1.0,oregon,single,1569.6707631182583,47297.41130401191,45727.74054089365,0.08096578001293525,0.0
2047,retirement,brackets,single,0.0,0.0,50180.938789983426,0.0,0.0,0.0,0.0,50180.938789983426,11075.665280830326,0.85,56696.03601400127,61256.60407081376,8063.2391386359395,53193.36493217782,0.14640973009982605,8968.56466780563,4090.749989667967,13059.314657473595,1.0,oregon,single,1523.9521972021926,50180.938789983426,48656.986592781235,0.08151999611362332,0.0
2048,retirement,brackets,single,0.0,0.0,52655.83859344011,0.0,0.0,0.0,0.0,52655.83859344011,10753.073088184783,0.85,58981.175704137044,63408.91168162489,7828.387513238777,55580.52416838612,0.15149590970465676,9606.228741599538,4316.3119285494195,13922.540670148957,1.0,oregon,single,1479.5652400021288,52655.83859344011,51176.27335343798,0.08197209359354565,0.0
2049,retirement,brackets,single,0.0,0.0,56012.221819217455,0.0,0.0,0.0,0.0,56012.221819217455,10439.87678464542,0.85,62153.32581018534,66452.09860386286,7600.3762264454135,58851.722377417456,0.15800885806834428,10500.047294062588,4618.241941062448,15118.289235125034,1.0,oregon,single,1436.4711067981832,56012.221819217455,54575.75071241927,0.08245057815810783,0.0
2050,retirement,brackets,single,0.0,0.0,59913.86614608871,0.0,0.0,0.0,0.0,59913.86614608871,10135.802703539242,0.85,65876.10303052355,70049.66884962795,7379.006045092634,62670.66280453531,0.16448150576677656,11522.157057051969,4968.0388032927,16490.19586034467,1.0,oregon,single,1394.6321425225078,59913.86614608871,58519.23400356619,0.08291934788831452,0.0
2051,retirement,brackets,single,0.0,0.0,63017.2119636611,0.0,0.0,0.0,0.0,63017.2119636611,9840.585149067225,0.85,68805.79146311241,72857.79711272832,7164.083538924887,65693.71357380344,0.1694998434660993,12350.178620784178,5269.661048448516,17619.839669232693,1.0,oregon,single,1354.0117888568036,63017.2119636611,61663.2001748043,0.08361941312025166,0.0
2052,retirement,brackets,single,0.0,0.0,66357.94056541398,0.0,0.0,0.0,0.0,66357.94056541398,9553.966164142936,0.85,71977.92066196864,75911.90672955691,6955.420911577559,68956.48581797935,0.1743065942200112,13232.748210947428,5628.55844901228,18861.306659959708,1.0,oregon,single,1314.5745522881589,66357.94056541398,65043.36601312582,0.08481819578850985,0.0
2053,retirement,brackets,single,0.0,0.0,69466.32028636245,0.0,0.0,0.0,0.0,69466.32028636245,9275.695304993142,0.85,74922.61164224076,78742.0155913556,6752.835836483068,71989.17975487252,0.17851340705405,14057.200825278513,5963.879516253963,20021.080341532477,1.0,oregon,single,1276.2859730952998,69466.32028636245,68190.03431326716,0.08585039527373635,0.0
2054,retirement,brackets,single,0.0,0.0,74643.22122197972,0.0,0.0,0.0,0.0,74643.22122197972,9005.52942232344,0.85,79940.59147040528,83648.75064430316,6556.151297556376,77092.59934674679,0.1838134273755443,15375.813827791178,6502.827933669585,21878.641761460764,1.0,oregon,single,1239.112595238155,74643.22122197972,73404.10862674157,0.08711864068562877,0.0
2055,retirement,brackets,single,0.0,0.0,66825.88354028673,0.0,0.0,0.0,0.0,66825.88354028673,8743.232448857707,0.85,71968.9614513795,75569.11598914443,6365.195434520753,69203.92055462368,0.1794942891342901,13573.591403567887,5754.985365531364,19328.57676909925,1.0,oregon,single,1203.0219371244225,66825.88354028673,65622.86160316231,0.08608526101665777,0.0
2056,retirement,brackets,single,0.0,0.0,64730.979454482804,0.0,0.0,0.0,0.0,64730.979454482804,8488.575193065735,0.85,69724.25897981558,73219.55464754853,6179.8013927385955,67039.75325480994,0.17949227946765314,13142.599490337107,5572.738902591907,18715.338392929014,1.0,oregon,single,1167.9824632275945,64730.979454482804,63562.99699125521,0.08608980063726876,0.0
2057,retirement,brackets,single,0.0,0.0,68559.83584823587,0.0,0.0,0.0,0.0,68559.83584823587,8241.335138898772,0.85,73407.6800475881,76801.17098713465,5999.807177416112,70801.36380971855,0.1839962214094922,14131.219264995285,5976.007942279028,20107.227207274314,1.0,oregon,single,1133.9635565316453,68559.83584823587,67425.87229170423,0.08716453855643047,0.0
2058,retirement,brackets,single,0.0,0.0,71992.40175087395,0.0,0.0,0.0,0.0,71992.40175087395,8001.2962513580305,0.85,76699.04660461398,79993.69800223199,5825.055512054478,74168.6424901775,0.18779656397537872,15022.69939246089,6339.407913768888,21362.10730622978,1.0,oregon,single,1100.9354917782964,71992.40175087395,70891.46625909567,0.0880561087513452,0.0
2059,retirement,brackets,single,0.0,0.0,74014.76369632129,0.0,0.0,0.0,0.0,74014.76369632129,7768.248787726243,0.85,78584.32180674848,81783.01248404752,5655.393701023764,76127.61878302376,0.19212346989424875,15712.986989208795,6562.518850667977,22275.505839876772,1.0,oregon,single,1068.8694094934915,74014.76369632129,72945.8942868278,0.08866432702167823,0.0
2060,retirement,brackets,single,0.0,0.0,77074.78794846524,0.0,0.0,0.0,0.0,77074.78794846524,7541.989114297324,0.85,81511.25213334602,84616.77706276256,5490.673496139577,79126.10356662297,0.20001048283791842,16924.381275922453,6887.866878457228,23812.248154379682,1.0,oregon,single,1037.73729077038,77074.78794846524,76037.05065769485,0.08936585192691673,0.0
2061,retirement,brackets,single,0.0,0.0,80982.55782313543,0.0,0.0,0.0,0.0,80982.55782313543,7322.319528444003,0.85,85289.80460457309,88304.87735157943,5330.750967125803,82974.12638445363,0.2083692671240464,18400.291447494194,7296.198848705086,25696.49029619928,1.0,oregon,single,1007.5119327867767,80982.55782313543,79975.04589034866,0.09009564038319767,0.0
2062,retirement,brackets,single,0.0,0.0,82206.90714950312,0.0,0.0,0.0,0.0,82206.90714950312,7109.048085867963,0.85,86388.70014119016,89315.95523537108,5175.486375850293,84140.4688595208,0.21284534651527673,19010.94130152144,7438.5540517970985,26449.49535331854,1.0,oregon,single,978.1669250357055,82206.90714950312,81228.74022446742,0.09048527201640985,0.0
