year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,1328361.268597399,391400.00000000006,68860.7032258339,322539.29677416617,1650900.565371565,68486.57177549467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_retirement,brackets,single,0.0,0.0,0.0,11161.408723450873,0.0,0.0,1.0,oregon,single,2109.506248732215,0.0,0.0,0.0,0.0,68486.57177549467,4911.019838318384,2306.6911361798475,71090.9004776332,2604.328702138537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18041.59973018229,7732.114170078124,18041.59973018229,0.0,7732.114170078124,0.0,13878.153638601761,5947.7801308293265,0.0,0.0,13878.153638601761,5947.7801308293265,25773.713900260413,0.0,0.0,0.0,5947.780130829326,5947.780130829326,0.0,0.0,0.0,0.0,0.0,0.0,,150156.90473331767,22669.76415533484,127514.61873767918,913733.5003740258,913733.5003740258,0.0,261429.57279041328,111371.65167697587,150057.92111343742,261429.57279041328,0.0,2306.6911361798475,68860.7032258339,0.0
2037,1428194.4734339481,391400.0,49768.60389288657,341631.39610711345,1769825.8695410616,69171.4374932496,0.0,1063.987999763504,0.0,0.0,1063.987999763504,169.185119390583,1063.987999763504,0.0,0.0,1063.987999763504,0.0,0.0,1063.987999763504,pre_retirement,brackets,single,0.0,0.0,0.0,10836.319148981429,0.0,0.0,1.0,oregon,single,2048.0643191574904,1063.987999763504,0.0,0.0,0.0,69171.4374932496,4767.980425551829,-3539.8642553339337,77479.28217413537,8307.844680885763,0.0,1.0,0.0,0.0,0.0,2306.691136179847,1233.1731191540866,0.0,0.0,0.0,0.0,0.0,0.0,18216.760892611244,7807.183239690533,18216.760892611244,0.0,7807.183239690533,0.0,14012.892994316342,6005.525568992718,0.0,0.0,14012.892994316342,6005.525568992718,26023.944132301775,0.0,0.0,0.0,6005.525568992718,6005.525568992718,0.0,0.0,0.0,0.0,0.0,0.0,,162501.2673363774,21851.114572757346,140223.30092363124,981510.1843362456,981510.1843362456,0.0,283338.42790178,115935.00040180302,167403.427499977,283338.42790178,0.0,0.0,49768.60389288657,0.0
2038,1565662.3399791436,391400.0,30750.84962710189,360649.15037289815,1926311.4903520416,69863.1518681821,0.0,12624.837843473511,0.0,12624.837843473511,0.0,0.0,0.0,0.0,0.0,12624.837843473511,0.0,0.0,12624.837843473511,pre_retirement,brackets,single,922.3145424537593,210.41396405789183,711.9005783958675,10520.698202894593,2104.1396405789183,0.016666666666666666,1.0,oregon,single,1988.4119603470779,12624.837843473511,10636.425883126432,0.05638888888888889,0.0,69863.1518681821,4629.10720927362,13876.800929617968,73240.29599131126,2454.829580675405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18393.622648850196,7882.981135221511,18393.622648850196,0.0,7882.981135221511,0.0,14148.940499115535,6063.831642478086,0.0,0.0,14148.940499115535,6063.831642478086,26276.603784071707,0.0,0.0,0.0,6063.831642478086,6063.831642478086,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,171591.5510108308,21214.67434248286,150335.13418957387,1071809.7940775882,1071809.7940775882,0.0,313418.3495091577,120441.233952506,192977.11555665173,313418.3495091577,0.0,13876.800929617968,30750.84962710189,0.0
2039,1721197.0529796202,391400.0,11791.692982325416,379608.30701767455,2100805.359997295,87068.04386829854,0.0,20510.254360594507,0.0,12257.124119877195,0.0,0.0,0.0,0.0,0.0,12257.124119877195,8253.130240717312,0.5,20510.254360594507,pre_retirement,brackets,single,1764.2768267883237,1073.1112166952485,691.1656100930751,10214.270099897662,10295.984260696843,0.052320717131474105,1.0,oregon,single,1930.4970488806582,12257.124119877195,10326.627070996536,0.05638888888888889,0.0,87068.04386829854,4494.278843954971,7156.185727122302,96663.26110500841,7830.940409921541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18572.201509518647,7959.514932650847,18572.201509518647,0.0,7959.514932650847,0.0,14286.30885347588,6122.703794346806,0.0,0.0,14286.30885347588,6122.703794346806,26531.716442169494,604.4464569449437,0.0,0.0,6122.703794346806,6122.703794346806,0.0,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (A)",178198.97571143552,21201.217663238982,157239.03863212268,1173301.0837693065,1173301.0837693065,0.0,345823.4638938275,124892.75177974404,220930.71211408352,345823.4638938275,0.0,20428.540199795323,11791.692982325416,0.0
2040,1780319.4009326696,391400.0,0.0,391400.0,2171719.4009326696,16025.495613043322,0.0,41847.164834182964,0.0,11900.12050473514,16325.373058361001,0.0,0.0,0.0,0.0,28225.49356309614,13621.671271086823,0.85,36238.241369617805,retirement,brackets,single,5774.342402026454,3673.9711329407014,2100.3712690857524,9916.767087279284,31930.397746903684,0.08779498318461011,1.0,oregon,single,1874.2689794957846,28225.49356309614,26351.224583600357,0.07441397842664885,0.0,60000.0,21523.351286230958,-18639.2873183822,68088.25472239162,2313.912320365166,0.0,1.0,0.0,0.0,0.0,2313.912320365166,0.0,16325.373058361001,0.0,16325.373058361001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"🏠 Home Mortgage paid off, 💰 Part-time consulting, 🎉 Retirement (A)",191058.74786403828,20583.70646916406,170220.1568741767,1212330.4159890038,1212330.4159890038,0.0,363835.04356316663,121255.09881528547,242579.94474788115,363835.04356316663,0.0,18114.627879430158,0.0,0.0
2041,1849170.7398648295,391400.0,0.0,391400.0,2240570.73986483,15558.73360489643,0.0,43134.80148377127,0.0,11553.515053140914,18356.362866468386,0.0,0.0,0.0,0.0,29909.8779196093,13224.923564161965,0.85,37689.24472205751,retirement,brackets,single,6365.072366502458,4107.002035560807,2258.0703309416517,9627.92921095076,33506.8722728205,0.09521318968179315,1.0,oregon,single,1819.678620869694,29909.8779196093,28090.199298739604,0.07549580566697105,0.0,60000.0,20896.457559447532,-25737.778544079832,73746.48476156472,7381.412395062251,0.0,1.0,0.0,0.0,0.0,7381.412395062251,0.0,18356.362866468386,0.0,18356.362866468386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,199063.82056369126,19984.18103802336,178971.15604179155,1256154.9104309394,1256154.9104309394,0.0,391873.9581704685,117723.39690804415,274150.5612624244,391873.9581704685,0.0,10733.215484367909,0.0,0.0
2042,1901552.0660181507,391399.99999999994,0.0,391399.99999999994,2292952.06601815,15105.566606695562,0.0,44405.74189467972,0.0,11217.00490596205,20349.00537302644,0.0,0.0,0.0,0.0,31566.01027898849,12839.731615691227,0.85,39118.79358233627,retirement,brackets,single,6959.403487886045,4543.385264529663,2416.0182233563814,9347.504088301708,35058.23780637801,0.10231526533900809,1.0,oregon,single,1766.6782726890228,31566.01027898849,29799.332006299468,0.07653859965206224,0.0,60000.0,20287.82287325003,-22530.093389248803,69140.48777515645,2181.084287270399,0.0,1.0,0.0,0.0,0.0,2181.084287270399,0.0,20349.00537302644,0.0,20349.00537302644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,206564.49581600807,19402.117512644036,187324.67683270684,1284587.2645026022,1284587.2645026022,0.0,390605.2239378871,114294.56010489722,276310.66383299,390605.2239378871,0.0,8552.131197097508,0.0,0.0
2043,1860627.4955520774,391399.99999999994,0.0,391399.99999999994,2252027.4955520774,14665.598647277244,0.0,59056.95841098711,0.0,0.0,46591.19956080145,0.0,0.0,0.0,0.0,46591.19956080145,12465.758850185657,0.85,53923.99888444007,retirement,brackets,single,11657.8645708836,7918.8629355629155,3739.0016353206834,9075.24668767156,49981.711723315544,0.13408856718380657,1.0,oregon,single,1715.221623969925,46591.19956080145,44875.97793683152,0.08025124209221725,0.0,59999.99999999999,19696.915410922356,-55143.335665104736,89505.84972330433,17847.985152420737,0.0,1.0,0.0,0.0,0.0,8552.131197097508,0.0,46591.19956080145,0.0,46591.19956080145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Roof replacement,195985.29242168064,18837.007293829163,176943.72642385954,1253123.1101121372,1253123.1101121372,0.0,404982.93285900087,110965.59233485167,294017.3405241492,404982.93285900087,0.0,0.0,0.0,0.0
2044,1907618.5095298584,391399.99999999994,0.0,391399.99999999994,2299018.5095298584,14238.445288618683,0.0,75413.69620336936,0.0,0.0,63311.01770804348,0.0,0.0,0.0,0.0,63311.01770804348,12102.67849532588,0.85,70430.24035235282,retirement,brackets,single,16994.985226490036,11783.032873110762,5211.952353379273,8810.919114244234,66602.77708912513,0.15624526400794975,1.0,oregon,single,1665.2637125921601,63311.01770804348,61645.75399545132,0.08232299119584535,0.0,60000.0,19123.218845555686,-63311.04044746112,96672.7045816355,19677.719355145455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63311.01770804348,0.0,63311.01770804348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,212107.50353520684,18288.356595950638,194641.52130917454,1273932.7960974905,1273932.7960974905,0.0,444020.5735940295,107733.58479111812,336286.9888029114,444020.5735940295,0.0,0.0,0.0,0.0
2045,1913988.4136699047,391399.99999999994,0.0,391399.99999999994,2305388.4136699047,13823.73328992105,0.0,58422.9264049689,0.0,0.0,46672.75310853601,0.0,0.0,0.0,0.0,46672.75310853601,11750.173296432893,0.85,53584.61975349653,retirement,brackets,single,11836.508966300902,8070.625188248359,3765.8837780525437,8554.290402178867,49868.63600279004,0.13806624771534343,1.0,oregon,single,1616.760886011806,46672.75310853601,45055.992222524204,0.08067717523268061,0.0,59999.99999999999,18566.231888889015,-46004.83309582797,78394.79827463803,6558.289308337132,0.0,1.0,46672.75310853601,46672.75310853601,0.0,278.7117481520088,0.0,46672.75310853601,0.0,46672.75310853601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15974.941646588202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,238037.98427252157,32312.86939186653,199641.6738189009,1242266.5078998725,1242266.5078998725,0.0,465971.84518847003,104595.71338943507,361376.131799035,465971.84518847003,0.0,31365.731474655848,0.0,0.0
2046,2056683.3680015146,391400.0,0.0,391400.0,2448083.368001515,13421.100281476749,0.0,58705.346543267144,0.0,0.0,47297.41130401191,0.0,0.0,0.0,0.0,47297.41130401191,11407.935239255237,0.85,54007.96144475028,retirement,brackets,single,12101.549718741953,8272.051364912171,3829.498353829783,8305.136312795017,50400.21023047213,0.14090352905573086,1.0,oregon,single,1569.6707631182583,47297.41130401191,45727.74054089365,0.08096578001293525,0.0,60000.0,18025.467853290305,-42592.84672362707,74039.41485839413,1937.865139652171,0.0,1.0,47297.41130401191,47297.41130401191,0.0,0.0,0.0,47297.41130401191,0.0,47297.41130401191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52915.5408788042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,294082.2386152146,82191.06223345848,217649.8126689031,1271484.6270606,1271484.6270606,0.0,482668.3386656322,101549.2363004224,381119.1023652097,482668.3386656322,0.0,30452.166480248397,0.0,0.0
2047,2145633.200444538,391400.00000000006,0.0,391400.00000000006,2537033.2004445386,13030.194448035678,0.0,61256.60407081376,0.0,0.0,50180.938789983426,0.0,0.0,0.0,0.0,50180.938789983426,11075.665280830326,0.85,56696.03601400127,retirement,brackets,single,13059.314657473595,8968.56466780563,4090.749989667967,8063.2391386359395,53193.36493217782,0.14640973009982605,1.0,oregon,single,1523.9521972021926,50180.938789983426,48656.986592781235,0.08151999611362332,0.0,60000.00000000001,17500.454226495443,-48710.4826558967,79241.13133042783,6181.816672954221,0.0,1.0,50180.938789983426,50180.938789983426,0.0,0.0,0.0,50180.938789983426,0.0,50180.938789983426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52538.35122932012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,381227.22221497644,132326.45009312686,231646.58523599536,1285381.6759044663,1285381.6759044663,0.0,506189.02136210946,98591.49155380816,407597.5298083013,506189.02136210946,0.0,29565.210174998447,0.0,0.0
