year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,1785206.4665543814,526008.8708752895,92543.02695835281,433465.8439169367,2218672.3104713177,92040.22557421414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_retirement,brackets,single,0.0,0.0,0.0,15000.0,0.0,0.0,1.0,oregon,single,2835.0,0.0,0.0,0.0,0.0,92040.22557421414,6600.0,3100.0,95540.22557421414,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24246.401386962476,10391.314880126774,24246.401386962476,0.0,10391.314880126774,0.0,18651.077989971134,7993.319138559058,0.0,0.0,18651.077989971134,7993.319138559058,34637.71626708925,0.0,0.0,0.0,7993.319138559057,7993.319138559057,0.0,0.0,0.0,0.0,0.0,0.0,,201798.3237427206,30466.267364222764,171368.98472738796,1227981.4175080918,1227981.4175080918,0.0,351339.4849179729,149674.18688329615,201665.29803467673,351339.4849179729,0.0,3100.0,92543.02695835281,0.0
2037,1976955.164108736,541789.1370015482,68891.3872072021,472897.7497943461,2449852.9139030823,95749.44666485497,0.0,1472.8082273169957,0.0,0.0,1472.8082273169957,234.19177268300425,1472.8082273169957,0.0,0.0,1472.8082273169957,0.0,0.0,1472.8082273169957,pre_retirement,brackets,single,0.0,0.0,0.0,15000.0,0.0,0.0,1.0,oregon,single,2835.0,1472.8082273169957,0.0,0.0,0.0,95749.44666485497,6600.0,-4900.0,107249.44666485497,11500.0,0.0,1.0,0.0,0.0,0.0,3193.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,25216.25744244098,10806.967475331847,25216.25744244098,0.0,10806.967475331847,0.0,19397.121109569984,8313.051904101421,0.0,0.0,19397.121109569984,8313.051904101421,36023.22491777282,0.0,0.0,0.0,8313.051904101421,8313.051904101421,0.0,0.0,0.0,0.0,0.0,0.0,,224939.75828266167,30247.05290469125,194101.8426032769,1358639.641619226,1358639.641619226,0.0,392206.64877946035,160481.154358628,231725.49442083234,392206.64877946035,0.0,0.0,68891.3872072021,0.0
2038,2232260.1263503283,558042.8111115947,43843.3586356103,514199.45247598435,2746459.5788263124,99608.14936544863,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,18000.0,pre_retirement,brackets,single,1315.0,300.0,1015.0,15000.0,3000.0,0.016666666666666666,1.0,oregon,single,2835.0,18000.0,15165.0,0.05638888888888889,0.0,99608.14936544863,6600.0,19785.0,104423.14936544863,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26224.907740138628,11239.246174345124,26224.907740138628,0.0,11239.246174345124,0.0,20173.00595395279,8645.57398026548,0.0,0.0,20173.00595395279,8645.57398026548,37464.15391448375,0.0,0.0,0.0,8645.57398026548,8645.57398026548,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,244648.52194451354,30247.05290469125,214341.95424626622,1528144.482534483,1528144.482534483,0.0,446859.6239500425,171720.40053297312,275139.2234170694,446859.6239500425,0.0,19785.0,43843.3586356103,0.0
2039,2527635.8997940514,574784.0954449425,17316.4986832151,557467.5967617274,3085103.496555778,127862.3577848762,0.0,30120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,12120.0,0.5,30120.0,pre_retirement,brackets,single,2590.9,1575.9,1015.0,15000.0,15120.0,0.052320717131474105,1.0,oregon,single,2835.0,18000.0,15165.0,0.05638888888888889,0.0,127862.3577848762,6600.0,10509.1,141953.25778487622,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27273.904049744175,11688.816021318931,27273.904049744175,0.0,11688.816021318931,0.0,20979.926192110903,8991.3969394761,0.0,0.0,20979.926192110903,8991.3969394761,38962.72007106311,887.6499999999996,0.0,0.0,8991.3969394761,8991.3969394761,0.0,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (A)",261691.2035347796,31134.70290469125,230910.8293019852,1723032.1975444853,1723032.1975444853,0.0,507853.41563068575,183409.21655429204,324444.1990763937,507853.41563068575,0.0,30000.0,17316.4986832151,0.0
2040,2692892.8328109644,592027.6183082907,0.0,592027.6183082907,3284920.4511192553,24240.0,0.0,63297.59154250332,0.0,18000.0,24693.591542503324,0.0,0.0,0.0,0.0,42693.59154250332,20604.0,0.85,54813.59154250332,retirement,brackets,single,8734.210985100399,5557.210985100399,3177.0,15000.0,48297.59154250332,0.08779498318461011,1.0,oregon,single,2835.0,42693.59154250332,39858.59154250332,0.07441397842664885,0.0,90755.38349130671,32556.0,-28193.59447640711,102989.5944764071,3500.0,0.0,1.0,0.0,0.0,0.0,3500.0,0.0,24693.591542503324,0.0,24693.591542503324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"🏠 Home Mortgage paid off, 💰 Part-time consulting, 🎉 Retirement (A)",288993.4988628279,31134.70290469125,257473.26025110492,1833758.5303542905,1833758.5303542905,0.0,550333.1484358578,183409.21655429204,366923.9318815658,550333.1484358578,0.0,27400.0,0.0,0.0
2041,2880947.760440934,609788.4468575395,0.0,609788.4468575395,3490736.2072984735,24240.0,0.0,67202.61523325797,0.0,18000.0,28598.615233257966,0.0,0.0,0.0,0.0,46598.615233257966,20604.0,0.85,58718.615233257966,retirement,brackets,single,9916.575351316753,6398.575351316753,3518.0,15000.0,52202.615233257966,0.09521318968179315,1.0,oregon,single,2835.0,46598.615233257966,43763.615233257966,0.07549580566697105,0.0,93478.04499604591,32556.0,-40098.62034736266,114894.62034736267,11500.0,0.0,1.0,0.0,0.0,0.0,11500.0,0.0,28598.615233257966,0.0,28598.615233257966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,310134.94626229233,31134.70290469125,278831.2296244824,1957048.4206544564,1957048.4206544564,0.0,610526.8582439611,183409.21655429204,427117.6416896691,610526.8582439611,0.0,16722.0,0.0,0.0
2042,3051432.8446209305,628082.1002632657,0.0,628082.1002632657,3679514.944884196,24240.0,0.0,71258.17995135137,0.0,18000.0,32654.17995135137,0.0,0.0,0.0,0.0,50654.17995135137,20604.0,0.85,62774.17995135137,retirement,brackets,single,11167.799589297301,7290.799589297301,3877.0,15000.0,56258.17995135137,0.10231526533900809,1.0,oregon,single,2835.0,50654.17995135137,47819.17995135137,0.07653859965206224,0.0,96282.3863459273,32556.0,-36154.185935224596,110950.1859352246,3500.0,0.0,1.0,0.0,0.0,0.0,3500.0,0.0,32654.17995135137,0.0,32654.17995135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,331475.37652514287,31134.70290469125,300601.1151155443,2061385.454931624,2061385.454931624,0.0,626806.7179987517,183409.21655429204,443397.50144445966,626806.7179987517,0.0,13723.66,0.0,0.0
2043,3075333.750562971,646924.5632711636,0.0,646924.5632711636,3722258.3138341345,24240.0,0.0,97612.15387877137,0.0,0.0,77008.15387877137,0.0,0.0,0.0,0.0,77008.15387877137,20604.0,0.85,89128.15387877137,retirement,brackets,single,19268.6738533297,13088.6738533297,6180.0,15000.0,82612.15387877137,0.13408856718380657,1.0,oregon,single,2835.0,77008.15387877137,74173.15387877137,0.08025124209221725,0.0,99170.85793630511,32556.0,-91143.53178963481,147939.5317896348,29500.0,0.0,1.0,0.0,0.0,0.0,14135.3698,0.0,77008.15387877137,0.0,77008.15387877137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Roof replacement,323933.82653926173,31134.70290469125,292461.0192650169,2071221.5654938594,2071221.5654938594,0.0,669375.0816864695,183409.21655429204,485965.8651321774,669375.0816864695,0.0,0.0,0.0,0.0
2044,3247592.8188568214,666332.3001692985,0.0,666332.3001692985,3913925.11902612,24240.0,0.0,128386.76968691827,0.0,0.0,107782.76968691827,0.0,0.0,0.0,0.0,107782.76968691827,20604.0,0.85,119902.76968691827,retirement,brackets,single,28932.824724860384,20059.824724860384,8873.0,15000.0,113386.76968691827,0.15624526400794975,1.0,oregon,single,2835.0,107782.76968691827,104947.76968691827,0.08232299119584535,0.0,102145.98367439427,32556.0,-107782.80839925466,164578.80839925466,33500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107782.76968691827,0.0,107782.76968691827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,361098.8265553961,31134.70290469125,331364.16096677014,2168785.309874162,2168785.309874162,0.0,755915.304357182,183409.21655429204,572506.08780289,755915.304357182,0.0,0.0,0.0,0.0
2045,3356190.2688896176,686322.2691743776,0.0,686322.2691743776,4042512.538063995,24240.0,0.0,102444.955089591,0.0,0.0,81840.955089591,0.0,0.0,0.0,0.0,81840.955089591,20604.0,0.85,93960.955089591,retirement,brackets,single,20755.39011971002,14151.89011971002,6603.5,15000.0,87444.955089591,0.13806624771534343,1.0,oregon,single,2835.0,81840.955089591,79005.955089591,0.08067717523268061,0.0,105210.3631846261,32556.0,-80669.75330433612,137465.7533043361,11500.0,0.0,1.0,81840.955089591,81840.955089591,0.0,488.72273744824815,0.0,81840.955089591,0.0,81840.955089591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28012.156874845896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,417401.04628413846,56660.81207092777,350072.88348788704,2178321.84113738,2178321.84113738,0.0,817084.4511014884,183409.21655429204,633675.2345471964,817084.4511014884,0.0,55000.0,0.0,0.0
2046,3714598.937105266,706911.9372496089,0.0,706911.9372496089,4421510.874354875,24240.0,0.0,106028.38592695608,0.0,0.0,85424.38592695608,0.0,0.0,0.0,0.0,85424.38592695608,20604.0,0.85,97544.38592695608,retirement,brackets,single,21856.74490393034,14940.244903930337,6916.5,15000.0,91028.38592695608,0.14090352905573086,1.0,oregon,single,2835.0,85424.38592695608,82589.38592695608,0.08096578001293525,0.0,108366.67408016488,32556.0,-76927.41898409522,133723.41898409522,3500.0,0.0,1.0,85424.38592695608,85424.38592695608,0.0,0.0,0.0,85424.38592695608,0.0,85424.38592695608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95571.35286981694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,531145.2350796706,148446.2008892624,393099.7718849994,2296442.669643601,2296442.669643601,0.0,871752.70908322,183409.21655429204,688343.492528928,871752.70908322,0.0,55000.0,0.0,0.0
2047,3991509.79566665,728119.2953670972,0.0,728119.2953670972,4719629.091033747,24240.0,0.0,113955.32803429272,0.0,0.0,93351.32803429272,0.0,0.0,0.0,0.0,93351.32803429272,20604.0,0.85,105471.32803429272,retirement,brackets,single,24294.1721675444,16684.1721675444,7610.0,15000.0,98955.32803429272,0.14640973009982605,1.0,oregon,single,2835.0,93351.32803429272,90516.32803429272,0.08151999611362332,0.0,111617.67430256984,32556.0,-90615.84647011424,147411.84647011425,11500.0,0.0,1.0,93351.32803429272,93351.32803429272,0.0,0.0,0.0,93351.32803429272,0.0,93351.32803429272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97736.80959847121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,709194.9320744108,246166.17680183158,430930.88506956346,2391188.5542599354,2391188.5542599354,0.0,941660.6886988749,183409.21655429204,758251.4721445829,941660.6886988749,0.0,55000.0,0.0,0.0
2048,4431261.948914839,749962.8742281102,0.0,749962.8742281102,5181224.8231429495,24240.0,0.0,121498.03182531372,0.0,0.0,100894.03182531372,0.0,0.0,0.0,0.0,100894.03182531372,20604.0,0.85,113014.03182531372,retirement,brackets,single,26677.02763807529,18406.52763807529,8270.5,15000.0,106498.03182531372,0.15149590970465676,1.0,oregon,single,2835.0,100894.03182531372,98059.03182531372,0.08197209359354565,0.0,114966.20453164693,32556.0,-88347.23216972224,145143.2321697222,3500.0,0.0,1.0,100894.03182531372,100894.03182531372,0.0,0.0,0.0,100894.03182531372,0.0,100894.03182531372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115090.83148090522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,853099.0915648895,356443.8009151546,485197.6584752264,2531479.708590631,2531479.708590631,0.0,1003404.1783988767,183409.21655429204,819994.9618445847,1003404.1783988767,0.0,55000.0,0.0,0.0
2049,4975349.190697305,772461.7604549535,0.0,772461.7604549535,5747810.951152259,24240.0,0.0,131148.96544063892,0.0,0.0,110544.96544063892,0.0,0.0,0.0,0.0,110544.96544063892,20604.0,0.85,122664.96544063892,retirement,brackets,single,29837.25170575334,20722.75170575334,9114.5,15000.0,116148.96544063892,0.15800885806834428,1.0,oregon,single,2835.0,110544.96544063892,107709.96544063892,0.08245057815810783,0.0,118415.19066759634,32556.0,-102956.44237334968,159752.44237334968,11500.0,0.0,1.0,110544.96544063892,110544.96544063892,0.0,0.0,0.0,110544.96544063892,0.0,110544.96544063892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119783.48850792812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1028185.8226555231,469599.6612614267,513597.35716488626,2679436.187934586,2679436.187934586,0.0,1071325.5152173499,183409.21655429204,887916.2986630577,1071325.5152173499,0.0,55000.0,0.0,0.0
