year,tax_phase,tax_mode,tax_filing_status,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,taxable_income,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,annual_federal_taxes,annual_state_taxes,annual_taxes,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed
2041,retirement,brackets,single,0.0,11553.515053140914,18356.362866468386,0.0,0.0,0.0,0.0,29909.8779196093,13224.923564161965,0.85,37689.24472205751,43134.80148377127,9627.92921095076,33506.8722728205,0.09521318968179315,4107.002035560807,2258.0703309416517,6365.072366502458,True,oregon,single,1819.678620869694,29909.8779196093,28090.199298739604,0.07549580566697105,False
2042,retirement,brackets,single,0.0,11217.00490596205,20349.00537302644,0.0,0.0,0.0,0.0,31566.01027898849,12839.731615691227,0.85,39118.79358233627,44405.74189467972,9347.504088301708,35058.23780637801,0.10231526533900809,4543.385264529663,2416.0182233563814,6959.403487886045,True,oregon,single,1766.6782726890228,31566.01027898849,29799.332006299468,0.07653859965206224,False
2043,retirement,brackets,single,0.0,0.0,46591.19956080145,0.0,0.0,0.0,0.0,46591.19956080145,12465.758850185657,0.85,53923.99888444007,59056.95841098711,9075.24668767156,49981.711723315544,0.13408856718380657,7918.8629355629155,3739.0016353206834,11657.8645708836,True,oregon,single,1715.221623969925,46591.19956080145,44875.97793683152,0.08025124209221725,False
2044,retirement,brackets,single,0.0,0.0,63311.01770804348,0.0,0.0,0.0,0.0,63311.01770804348,12102.67849532588,0.85,70430.24035235282,75413.69620336936,8810.919114244234,66602.77708912513,0.15624526400794975,11783.032873110762,5211.952353379273,16994.985226490036,True,oregon,single,1665.2637125921601,63311.01770804348,61645.75399545132,0.08232299119584535,False
2045,retirement,brackets,single,0.0,0.0,36237.462770580634,0.0,0.0,0.0,0.0,36237.462770580634,11750.173296432893,0.85,43149.329415541164,47987.63606701353,8554.290402178867,39433.34566483467,0.12034060827321706,5774.861313898178,2852.5707061132466,8627.432020011425,True,oregon,single,1616.760886011806,36237.462770580634,34620.70188456883,0.07871883095604322,False
2046,retirement,brackets,single,0.0,0.0,27418.922688785835,0.0,0.0,0.0,0.0,27418.922688785835,11407.935239255237,0.85,34129.47282952421,38826.85792804107,8305.136312795017,30521.721615246057,0.10041461188510702,3898.783869562435,2088.4649447908537,5987.248814353288,True,oregon,single,1569.6707631182583,27418.922688785835,25849.251925667577,0.07616874552277805,False
2047,retirement,brackets,single,0.0,0.0,23640.20650478228,0.0,0.0,0.0,0.0,23640.20650478228,11075.665280830326,0.85,30155.303728800118,34715.87178561261,8063.2391386359395,26652.63264697667,0.090149070269305,3129.603565061374,1768.537117740816,4898.14068280219,True,oregon,single,1523.9521972021926,23640.20650478228,22116.254307580086,0.07481056129450693,False
2048,retirement,brackets,single,0.0,0.0,24308.03192798075,0.0,0.0,0.0,0.0,24308.03192798075,10753.073088184783,0.85,30633.369038677683,35061.10501616554,7828.387513238777,27232.71750292676,0.09517248784989936,3336.85259115506,1836.0178181049343,5172.870409259994,True,oregon,single,1479.5652400021288,24308.03192798075,22828.466687978624,0.07553132329036935,False
2049,retirement,brackets,single,0.0,0.0,24883.81085019056,0.0,0.0,0.0,0.0,24883.81085019056,10439.87678464542,0.85,31024.914841158454,35323.68763483598,7600.3762264454135,27723.311408390568,0.09970913325196076,3522.0942773324996,1893.5070638817674,5415.6013412142665,True,oregon,single,1436.4711067981832,24883.81085019056,23447.33974339238,0.0760939341357864,False
2050,retirement,brackets,single,0.0,0.0,25583.215048358536,0.0,0.0,0.0,0.0,25583.215048358536,10135.802703539242,0.85,31545.451932793385,35719.01775189778,7379.006045092634,28340.011706805148,0.10450532594155845,3732.82759247439,1962.8156079946407,5695.6432004690305,True,oregon,single,1394.6321425225078,25583.215048358536,24188.58290583603,0.07672278891782909,False
2051,retirement,brackets,single,0.0,0.0,26300.105397801795,0.0,0.0,0.0,0.0,26300.105397801795,9840.585149067225,0.85,32088.6848972531,36140.69054686902,7164.083538924887,28976.607007944127,0.10917753802644876,3945.7516164829094,2034.599725054668,5980.351341537577,True,oregon,single,1354.0117888568036,26300.105397801795,24946.09360894499,0.07736089625042808,False
2052,retirement,brackets,single,0.0,0.0,27034.652703706946,0.0,0.0,0.0,0.0,27034.652703706946,9553.966164142936,0.85,32654.632800261614,36588.61886784988,6955.420911577559,29633.197956272325,0.11372258082919534,4160.95216662768,2106.565146753124,6267.517313380804,True,oregon,single,1314.5745522881589,27034.652703706946,25720.078151418787,0.0779209250379708,False
2053,retirement,brackets,single,0.0,0.0,29589.22623612597,0.0,0.0,0.0,0.0,29589.22623612597,9275.695304993142,0.85,35045.51759200429,38864.92154111911,6752.835836483068,32112.085704636047,0.12286136516046879,4774.997317396405,2337.8317665904383,7112.829083986843,True,oregon,single,1276.2859730952998,29589.22623612597,28312.940263030672,0.07900956070747606,False
2054,retirement,brackets,single,0.0,0.0,28308.221282735718,0.0,0.0,0.0,0.0,28308.221282735718,9005.52942232344,0.85,33605.59153116127,37313.75070505916,6556.151297556376,30757.59940750278,0.12177010933424538,4543.6995030258295,2233.025131947702,6776.724634973531,True,oregon,single,1239.112595238155,28308.221282735718,27069.108687497563,0.07888256593887631,False
2055,retirement,brackets,single,0.0,0.0,28925.440193376242,0.0,0.0,0.0,0.0,28925.440193376242,8743.232448857707,0.85,34068.51810446901,37668.67264223395,6365.195434520753,31303.477207713193,0.12552975869211938,4728.539387032066,2294.0164346012793,7022.555821633346,True,oregon,single,1203.0219371244225,28925.440193376242,27722.418256251818,0.07930791784895969,False
2056,retirement,brackets,single,0.0,0.0,29720.622342011753,0.0,0.0,0.0,0.0,29720.622342011753,8488.575193065735,0.85,34713.90186734454,38209.19753507749,6179.8013927385955,32029.396142338894,0.12957881378878364,4951.102492416657,2370.571814254525,7321.674306671182,True,oregon,single,1167.9824632275945,29720.622342011753,28552.63987878416,0.07976184976798383,False
2057,retirement,brackets,single,0.0,0.0,30342.4470133422,0.0,0.0,0.0,0.0,30342.4470133422,8241.335138898772,0.85,35190.291212694414,38583.78215224097,5999.807177416112,32583.974974824858,0.13306471236838174,5134.139874172246,2431.9218425793306,7566.061716751576,True,oregon,single,1133.9635565316453,30342.4470133422,29208.483456810554,0.08014916666114519,False
2058,retirement,brackets,single,0.0,0.0,30962.62988535737,0.0,0.0,0.0,0.0,30962.62988535737,8001.2962513580305,0.85,35669.27473909739,38963.9261367154,5825.055512054478,33138.87062466092,0.13642027148788974,5315.469381804798,2492.3470850910426,7807.81646689584,True,oregon,single,1100.9354917782964,30962.62988535737,29861.694393579073,0.08049532918615888,False
2059,retirement,brackets,single,0.0,0.0,31578.87640249312,0.0,0.0,0.0,0.0,31578.87640249312,7768.248787726243,0.85,36148.43451292032,39347.12519021936,5655.393701023764,33691.7314891956,0.13964490188714107,5494.6254367292395,2552.8447166421274,8047.470153371368,True,oregon,single,1068.8694094934915,31578.87640249312,30510.006992999628,0.0808402643623059,False
2060,retirement,brackets,single,0.0,0.0,31953.49931439003,0.0,0.0,0.0,0.0,31953.49931439003,7541.989114297324,0.85,36389.96349927081,39495.48842868735,5490.673496139577,34004.81493254777,0.14227840061316627,5619.354925069451,2591.5978901778803,8210.952815247332,True,oregon,single,1037.73729077038,31953.49931439003,30915.76202361965,0.08110529193310521,False
2061,retirement,brackets,single,0.0,0.0,32551.590326619178,0.0,0.0,0.0,0.0,32551.590326619178,7322.319528444003,0.85,36858.837108056825,39873.90985506318,5330.750967125803,34543.15888793738,0.14525826574685147,5792.014994092768,2650.0939974571406,8442.108991549909,True,oregon,single,1007.5119327867767,32551.590326619178,31544.078393832402,0.08141212060198537,False
2062,retirement,brackets,single,0.0,0.0,32864.775689542,0.0,0.0,0.0,0.0,32864.775689542,7109.048085867963,0.85,37046.568681229044,39973.82377540997,5175.486375850293,34798.33739955967,0.1476165839730028,5900.799314064822,2682.972137240792,8583.771451305614,True,oregon,single,978.1669250357055,32864.775689542,31886.608764506298,0.08163670924109026,False
