year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,1636797.251951538,759184.2529662873,20851.670024698346,738332.582941589,2375129.834893127,0.0,77195.0279009538,38386.52015485397,0.0,22000.0,16386.52015485397,6925.482740165866,16386.52015485397,0.0,0.0,38386.52015485397,0.0,0.0,38386.52015485397,pre_retirement,brackets,married_joint,3080.152015485397,838.652015485397,2241.5,30000.0,8386.52015485397,0.0218474857775842,1.0,oregon,married_joint,5670.0,38386.52015485397,32716.52015485397,0.058389384620852386,0.0,77195.0279009538,0.0,-43080.15201548539,142275.1799164392,62000.0,0.0,1.0,0.0,0.0,0.0,19215.8448,23864.306473486187,0.0,0.0,0.0,0.0,0.0,0.0,7823.083461979464,23469.250385938394,0.0,7823.083461979464,0.0,23469.250385938394,0.0,0.0,6308.93827578989,18926.81482736967,6308.93827578989,18926.81482736967,31292.333847917856,0.0,0.0,0.0,6056.580744758295,0.0,6056.580744758295,0.0,0.0,0.0,0.0,0.0,"🏖️ Home renovation, 💰 Part-time consulting",95672.12340325651,31097.68534007282,63797.532447450416,797340.8071871345,416971.0284078291,385150.5945246462,755696.8057184457,511816.7165226237,244646.36494020704,512836.2532435788,231508.90258684312,0.0,20851.670024698346
2037,1818369.1859000376,785755.7018201073,0.0,785755.7018201073,2604124.887720145,0.0,80305.98752536223,22000.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,22000.0,pre_retirement,brackets,married_joint,928.0,0.0,928.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,22000.0,16330.0,0.04218181818181818,0.0,80305.98752536223,19800.0,20872.0,101233.98752536223,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8175.1222177685395,24525.366653305617,0.0,8175.1222177685395,0.0,24525.366653305617,0.0,0.0,6592.840498200435,19778.521494601304,6592.840498200435,19778.521494601304,32700.488871074158,0.0,0.0,0.0,6329.126878272417,0.0,6329.126878272417,0.0,0.0,0.0,0.0,0.0,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",98793.29702078123,31097.68534007282,69501.07289480648,866317.7053005134,445447.4919699712,416631.2284315188,826905.6831778572,536342.0831759294,290563.60000192776,550416.8489893216,271173.13528545795,20872.0,0.0
2038,1684648.379576301,813257.151383811,0.0,813257.151383811,2497905.530960112,0.0,0.0,77064.92786541117,0.0,0.0,77064.92786541117,23608.887821627348,77064.92786541117,25338.871579655955,3629.0203508473887,77064.92786541117,0.0,0.0,77064.92786541117,retirement,brackets,married_joint,10798.791343849342,5170.79134384934,5628.0,30000.0,47064.92786541117,0.06709619727544458,1.0,oregon,married_joint,5670.0,77064.92786541117,71394.92786541117,0.07302921701273743,0.0,136873.04513723322,0.0,-167671.83648108254,167671.83648108254,20000.0,0.0,1.0,0.0,0.0,0.0,20000.0,107898.67948003119,0.0,39821.0147350074,0.0,0.0,26459.92278946498,13154.14950329488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,🎉 Retirement (S),0.0,0.0,0.0,888136.1717525236,457398.8525062838,431004.693075831,797342.385468724,511003.2115962734,296396.0711606856,542535.7790555264,264750.87646025047,1498.1599999999999,0.0
2039,1773734.2556244489,841721.1516822444,0.0,841721.1516822444,2615455.407306693,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65770.79226225414,30274.883011623187,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,140979.23649135022,0.0,-123539.23649135022,160979.23649135022,20000.0,0.0,1.0,0.0,0.0,0.0,1543.1047999999998,0.0,0.0,121996.13169135022,0.0,0.0,77135.82813470987,40170.706601111175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),0.0,0.0,0.0,988945.3441799621,507975.0427046179,481229.35881478805,790485.9563474645,438363.03671260824,331582.31235893245,519904.75423242175,253545.63248953523,0.0,0.0
2040,1695740.9085409576,871181.3919911229,0.0,871181.3919911229,2566922.3005320802,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67166.10642197468,49836.15449945275,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,145208.61358609074,0.0,-127768.61358609074,165208.61358609074,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127768.61358609074,0.0,0.0,83671.05233521006,42005.04283583965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1031899.5000710458,528508.1679489238,499576.3080950464,681557.4917099727,371458.55410474306,311824.1609131446,453185.6038905549,226355.9574575022,0.0,0.0
2041,1690941.4531124828,901672.740710812,0.0,901672.740710812,2592614.1938232947,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72829.32289257066,72143.23905383032,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,149564.87199367344,0.0,-152124.87199367344,189564.87199367344,40000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152124.87199367344,0.0,0.0,101105.36564281702,49270.35845750104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Roof replacement,0.0,0.0,0.0,1107322.476696233,570734.5241311891,533961.662341069,577687.9522473922,292571.66312458634,287380.3449450822,390055.364645964,189354.4059829837,0.0,0.0
2042,1638696.4967592924,933231.2866356904,0.0,933231.2866356904,2571927.783394983,37440.0,0.0,43673.67572685389,0.0,0.0,24953.675726853893,0.0,0.0,41844.87562785788,48910.391591867585,24953.675726853893,18720.0,0.5,43673.67572685389,retirement,brackets,married_joint,2493.8675726853894,1367.3675726853894,1126.5,30000.0,13673.675726853893,0.03130853708176427,1.0,oregon,married_joint,5670.0,24953.675726853893,19283.675726853893,0.04514363233527452,0.0,154051.81815348368,0.0,-139105.68572616906,176545.68572616906,20000.0,0.0,1.0,20892.87691879685,20892.87691879685,0.0,20000.0,0.0,24953.675726853893,94341.78384938752,12757.5602171643,12089.750442831322,64167.61634755762,29796.587907690067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1138082.6793764918,586311.7251364364,553819.1248484094,508093.1730542628,244760.75820216007,257759.5440360394,331795.538291448,169332.77658477178,892.8769187968501,0.0
2043,1663601.6106992727,965894.3816679395,0.0,965894.3816679395,2629495.992367212,37440.0,0.0,64740.59375054919,0.0,0.0,32916.59375054919,0.0,0.0,41689.98799830077,60269.92444108418,32916.59375054919,31824.0,0.85,51636.59375054919,retirement,brackets,married_joint,5456.871250065903,3691.871250065903,1765.0,30000.0,34740.59375054919,0.05702559925130338,1.0,oregon,married_joint,5670.0,32916.59375054919,27246.593750549193,0.0536203768044538,0.0,158673.37269808818,0.0,-184690.2439481541,222130.2439481541,58000.0,0.0,1.0,22315.346654441015,22315.346654441015,0.0,24239.977573290937,0.0,32916.59375054919,109914.23373492813,17290.64909424455,16007.250290708602,74363.65598380048,33022.6382919592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,0.0,0.0,0.0,1258042.9498778149,646906.9276784228,602556.5895408922,412534.5630569607,180063.9297018174,231641.82389757183,280963.39035196893,130739.42474812013,0.0,0.0
2044,1630453.7465861226,999700.6850263173,0.0,999700.6850263173,2630154.4316124395,37440.0,24120.0,91960.9689777667,0.0,0.0,39634.96897776671,0.0,0.0,20070.048166650682,44056.88616735436,39634.96897776671,52326.0,0.85,70414.9689777667,retirement,brackets,married_joint,9309.316277332004,6958.316277332004,2351.0,30000.0,61960.9689777667,0.07566596931851496,1.0,oregon,married_joint,5670.0,39634.96897776671,33964.96897776671,0.059316340215000804,0.0,163433.57387903082,0.0,-136582.89015636285,198142.89015636285,25400.0,0.0,1.0,25569.978656053147,25569.978656053147,0.0,25320.261681584198,0.0,39634.96897776671,69414.76902457827,20375.777621236637,19091.597304091636,48750.74825955136,20888.683116953252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Property tax + insurance (post-payoff), 🏛️ SS Begins (S)",0.0,0.0,0.0,1282957.9808450653,660095.9710172911,627978.7999195007,347109.5712309646,148338.16440082208,206453.10705520122,228069.7083571617,113085.9866834161,169.97865605314655,0.0
2045,1581422.7293786863,1034690.2090022382,0.0,1034690.2090022382,2616112.9383809245,37440.0,24120.0,94164.93464666577,0.0,0.0,41838.93464666577,0.0,0.0,15172.684921136206,43080.605854039604,41838.93464666577,52326.0,0.85,72618.93464666577,retirement,brackets,married_joint,9766.292157599893,7222.792157599893,2543.5,30000.0,64164.93464666577,0.07670346040627193,1.0,oregon,married_joint,5670.0,41838.93464666577,36168.93464666577,0.06075961198809288,0.0,168336.58109540175,0.0,-141942.87325300166,203502.87325300166,25400.0,0.0,1.0,27066.624068461297,27066.624068461297,0.0,25400.0,0.0,41838.93464666577,68614.13806307953,21684.09788897417,20204.985718678145,46964.141874163346,20147.23673149891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1246850.9388152636,648726.2068480728,600340.3170827215,273566.2542726103,108999.01508012263,152990.8256961347,184408.04956091865,91833.65360109524,3172.62000151151,0.0
2046,1541597.6917433087,1070904.3663173164,0.0,1070904.3663173164,2612502.0580606256,37440.0,24120.0,98688.12335956088,0.0,0.0,46362.12335956088,0.0,0.0,7003.447519673163,20187.435971156025,46362.12335956088,52326.0,0.85,77142.12335956088,retirement,brackets,married_joint,10707.574803147305,7765.574803147305,2942.0,30000.0,68688.12335956088,0.0786877944322592,1.0,oregon,married_joint,5670.0,46362.12335956088,40692.12335956088,0.06345621538304881,0.0,173386.67852826382,0.0,-147934.2533314111,209494.2533314111,25400.0,0.0,1.0,27223.81962478742,27223.81962478742,0.0,25400.0,0.0,46362.12335956088,40448.27758805006,23625.20528721873,22485.867066158677,28098.459851273452,12349.817736776611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1346781.869098614,689723.922497219,656899.6094258351,199845.48502962923,76248.51753371149,123065.31512220606,135053.7333770863,67940.0642521895,5491.869608903089,0.0
2047,1609349.4585797763,1108386.0191384223,0.0,1108386.0191384223,2717735.4777181987,37440.0,24120.0,142724.87336121895,0.0,0.0,90398.87336121894,0.0,0.0,0.0,0.0,90398.87336121894,52326.0,0.85,121178.87336121894,retirement,brackets,married_joint,21422.47213946817,14627.472139468166,6795.0,30000.0,112724.87336121894,0.10248633427264198,1.0,oregon,married_joint,5670.0,90398.87336121894,84728.87336121894,0.07516663226689663,0.0,178588.27888411173,0.0,-163850.7510235799,225410.7510235799,25400.0,0.0,1.0,56019.65750538831,56019.65750538831,0.0,25400.0,0.0,90398.87336121894,0.0,46504.16240215131,43895.34039549468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1321725.706092481,681934.8708422426,639167.2953726643,153796.2709155557,48735.3276430284,87297.8687545951,99710.04495624067,50372.53785621798,35002.05526595761,0.0
2048,1473756.2751575676,1147179.529808267,0.0,1147179.529808267,2620935.804965835,37440.0,24120.0,148505.29093051952,0.0,0.0,96179.29093051952,0.0,0.0,0.0,0.0,96179.29093051952,52326.0,0.85,126959.29093051952,retirement,brackets,married_joint,23199.664004714294,15899.164004714296,7300.5,30000.0,118505.29093051952,0.10705987078004622,1.0,oregon,married_joint,5670.0,96179.29093051952,90509.29093051952,0.07590477967769539,0.0,183945.92725063508,0.0,-170985.5912553494,232545.5912553494,25400.0,0.0,1.0,57236.70467791991,57236.70467791991,0.0,25400.0,0.0,96179.29093051952,0.0,49068.01466006877,47278.082113503115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1301705.3958564238,668451.7831769896,632046.3381376693,68456.76917477645,28893.273000222416,38633.184876991654,46953.72633363132,21823.555744747704,76894.38630361305,0.0
