year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,1335978.315178208,638599.9999999999,187733.34620092512,450866.65379907476,1786844.9689772828,108661.9257685509,54659.28686612111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.69999323848,pre_retirement,brackets,married_joint,0.0,0.0,0.0,22322.817446901747,0.0,0.0,1.0,oregon,married_joint,4219.01249746443,0.0,0.0,0.0,0.0,163321.212634672,4911.019838318384,2306.6911361798475,165925.54133681054,2604.328702138537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21684.820390709607,23164.411827997188,9404.29032728286,12280.530063426744,20932.130083307013,2232.281744690175,7150.742522157527,15916.168839640946,8187.020042284497,2232.281744690175,15337.762564442024,18148.45058433112,44849.23221870679,0.0,0.0,0.0,11363.019069933649,7269.5090487914,4093.5100211422487,1.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),135237.21510486703,39358.29126421289,95117.1775337793,767468.2448453798,414856.88885890954,350690.2891836879,412487.83978077635,297974.1915692312,114513.64821154515,381434.03463671065,31874.74184227881,2306.6911361798475,187733.34620092512,0.0
2037,1386513.247853031,638599.9999999999,171992.7434660303,466607.25653396954,1853120.5043870006,108868.15044424121,54932.583300451704,896.5085628524821,0.0,0.0,896.5085628524821,336.66455630160453,896.5085628524821,0.0,0.0,896.5085628524821,0.0,0.0,11819.518265025763,pre_retirement,brackets,married_joint,0.0,0.0,0.0,21672.638297962858,0.0,0.0,1.0,oregon,married_joint,4096.128638314981,896.5085628524821,0.0,0.0,0.0,163800.73374469293,4767.980425551829,-3539.8642553339337,172108.5784255787,8307.844680885763,0.0,1.0,0.0,0.0,0.0,2306.691136179847,1233.1731191540866,0.0,0.0,0.0,0.0,0.0,0.0,21558.039665179174,22684.514832760997,9217.895378143567,12340.14428703561,20517.251002964713,2167.263829796286,6942.4684681141025,15452.591106447519,8226.76285802374,2167.263829796286,15169.231326137844,17619.854936243806,44242.554497940175,0.0,0.0,0.0,11453.468235558526,7340.086806546656,4113.38142901187,1.0,0.0,0.0,0.0,0.0,,135556.69129627498,37858.07059871282,98208.87492212269,797567.3740050569,432153.20587825996,364925.2938970849,448622.9970033923,311979.8464533738,136643.15055001856,413290.8243218873,35118.1063235044,0.0,171992.7434660303,0.0
2038,1465256.6357111833,638599.9999999999,156420.9779300927,482179.0220699072,1947435.6577810904,21209.727577035497,55207.246216953965,23229.70163199126,0.0,12624.837843473511,0.0,0.0,0.0,0.0,0.0,12624.837843473511,10604.863788517749,0.5,23229.70163199126,pre_retirement,brackets,married_joint,680.3384837871836,218.83052262020752,461.5079611669761,21041.396405789186,2188.305226202075,0.009420289855072464,1.0,oregon,married_joint,3976.8239206941557,12624.837843473511,8648.013922779355,0.036555555555555556,0.0,76416.97379398945,4629.10720927362,14118.776988284542,79552.14185845204,2454.829580675405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.047900079475,2104.1396405789183,0.0,12400.047900079475,0.0,2104.1396405789183,0.0,0.0,8266.698600052983,2104.1396405789183,8266.698600052983,2104.1396405789183,14504.187540658393,0.0,0.0,0.0,4133.349300026492,0.0,4133.349300026492,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🎉 Retirement (A)",142532.78029199515,36755.40834826487,106387.27647247266,835633.3311466785,441998.7984101962,392011.54286094743,464297.5375131316,304997.1944496797,159300.34306345193,428011.0744642011,38365.63421134627,14118.776988284542,156420.9779300927,0.0
2039,1489209.9922720687,638599.9999999999,141004.9662591565,497595.03374084336,1986805.026012912,20591.968521393686,55483.282448038735,22553.108380574038,0.0,12257.124119877195,0.0,0.0,0.0,0.0,0.0,12257.124119877195,10295.984260696843,0.5,22553.108380574038,pre_retirement,brackets,married_joint,660.5227997933822,212.45681807787136,448.06598171551076,20428.540199795323,2124.5681807787137,0.009420289855072464,1.0,oregon,married_joint,3860.9940977613164,12257.124119877195,8396.130022115878,0.036555555555555556,0.0,76075.25096943243,4494.278843954971,8259.939754117242,84566.71417914734,7830.940409921541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12460.242307361412,2042.8540199795325,0.0,12460.242307361412,0.0,2042.8540199795325,0.0,0.0,8306.828204907608,2042.8540199795325,8306.828204907608,2042.8540199795325,14503.096327340943,0.0,0.0,0.0,4153.414102453804,0.0,4153.414102453804,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,148352.63586377297,35684.86247404356,112458.9608408447,851620.7956454232,446453.70549392165,404724.81122795853,472852.9141368527,298156.63503908605,174696.27909776667,433379.7170007117,40377.15726157703,22378.716742401786,141004.9662591565,0.0
2040,1574020.1710643386,638599.9999999999,125731.77596212341,512868.22403787647,2086888.3951022152,19992.202447955035,55760.698860278935,21896.22172871266,0.0,11900.12050473514,0.0,0.0,0.0,0.0,0.0,11900.12050473514,9996.101223977517,0.5,21896.22172871266,pre_retirement,brackets,married_joint,641.2842716440604,206.2687554154091,435.0155162286512,19833.53417455857,2062.687554154091,0.009420289855072464,1.0,oregon,married_joint,3748.537958991569,11900.12050473514,8151.582545743571,0.036555555555555556,0.0,75752.90130823397,4363.377518402885,13308.301431128799,78708.0979002432,2313.912320365166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12520.72892050394,1983.3534174558567,0.0,12520.72892050394,0.0,1983.3534174558567,0.0,0.0,8347.152613669294,1983.3534174558567,8347.152613669294,1983.3534174558567,14504.082337959797,5936.716911692734,0.0,0.0,4173.576306834647,0.0,4173.576306834647,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,150237.20702359974,40582.21445930784,109622.61297560704,896317.7504774961,462067.1095202648,432004.6233288996,486642.99945659516,291455.814620452,195187.18483614316,444422.89590906166,44317.34210598124,29750.30126183785,125731.77596212341,0.0
2041,1653071.0676391297,638600.0,110588.61450630159,528011.3854936984,2181082.4531328278,19409.905289276736,68363.2517445973,27420.342392787767,0.0,11553.515053140914,0.0,0.0,0.0,0.0,0.0,11553.515053140914,15866.827339646854,0.5,27420.342392787767,pre_retirement,brackets,married_joint,1238.7935584756647,816.4483970886246,422.3451613870401,19255.85842190152,8164.4839708862455,0.029775280898876405,1.0,oregon,married_joint,3639.357241739388,11553.515053140914,7914.157811401526,0.036555555555555556,0.0,87773.15703387406,4236.288852818335,7169.5979524213335,96393.36298741197,7381.412395062251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12581.509157982115,1925.5858421901523,0.0,12581.509157982115,0.0,1925.5858421901523,0.0,0.0,8387.672771988076,1925.5858421901523,8387.672771988076,1925.5858421901523,14507.095000172267,8036.111581406903,0.0,0.0,4193.836385994038,0.0,4193.836385994038,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (S)",164829.69420164748,47436.319794327144,115811.68099591829,941308.4151964558,483603.7248177886,460219.99888171215,511453.0403327618,284892.3961533086,226560.6441794532,464874.65110729414,46483.45990797256,28883.787632852283,110588.61450630159,0.0
2042,1659650.0326254084,638599.9999999999,95562.81856697114,543037.1814330288,2202687.2140584374,18844.568242016245,68284.50509937941,58096.859119882705,0.0,11217.00490596205,20691.886760134585,0.0,0.0,0.0,0.0,31908.891666096635,26187.967453786066,0.85,47313.57840361785,pre_retirement,brackets,married_joint,6528.551400600423,4430.97148318552,2097.5799174149033,18695.008176603416,39401.850943279285,0.07626862036968286,1.0,oregon,married_joint,3533.3565453780457,31908.891666096635,28375.53512071859,0.06572317079476167,0.0,87129.07334139565,4112.901798852752,6620.271016943981,95838.70902926647,2181.084287270399,0.0,1.0,20691.886760134585,20691.886760134585,0.0,0.0,0.0,20691.886760134585,0.0,10497.667213155408,10265.70094985874,0.0,0.0,12642.584445156783,1869.5008176603417,0.0,12642.584445156783,0.0,1869.5008176603417,0.0,0.0,8428.389630104522,1869.5008176603417,8428.389630104522,1869.5008176603417,14512.085262817125,48845.3199051603,0.0,0.0,4214.194815052261,0.0,4214.194815052261,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,209522.11837714608,94607.79098333523,115343.40985181108,915148.6065398715,457432.95101719664,450673.54972176417,504010.2047541138,278464.0601898046,225546.14456430922,452316.410810158,48202.658933290695,28042.512264905126,95562.81856697114,0.0
2043,1603871.2351695294,638599.9999999999,80641.84340190295,557958.1565980968,2161829.3917676266,18295.697322345866,11616.315760219599,87325.97713533009,0.0,0.0,61900.76601514945,0.0,0.0,0.0,0.0,61900.76601514945,25425.211120180647,0.85,76856.77255643217,retirement,brackets,married_joint,13805.893026149593,9064.379140064126,4741.513886085469,18150.49337534312,69175.48375998696,0.10379934399150152,1.0,oregon,married_joint,3430.44324793985,61900.76601514945,58470.322767209596,0.07659863021606295,0.0,82000.0,3993.1085425754873,-79748.75655342938,113653.87817857033,17847.985152420737,0.0,1.0,20905.7363001684,20905.7363001684,0.0,17847.985152420737,0.0,61900.76601514945,0.0,31099.995875904682,30749.3257586048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Roof replacement, 🎉 Retirement (S)",220154.0260755075,91852.22425566526,126511.95316545875,858320.274249237,431808.6880720877,430414.11950137967,509634.2436136048,270353.4564949559,239280.78711864894,460234.8788151768,50015.45599704358,31100.263412652785,80641.84340190295,0.0
2044,1626035.2271980077,638599.9999999999,65813.2523418861,572786.7476581137,2198821.9748561215,17762.812934316375,11277.97646623262,88231.55805601414,0.0,0.0,63546.88706554749,0.0,0.0,0.0,0.0,63546.88706554749,24684.670990466646,0.85,78067.28176582199,retirement,brackets,married_joint,14464.492781586396,9559.160413382822,4905.332368203573,17621.83822848847,70609.71982752567,0.1083417387610242,1.0,oregon,married_joint,3330.5274251843202,63546.88706554749,60216.35964036317,0.07719233143779033,0.0,81999.99999999999,3876.804410267463,-83224.61832591539,116142.21213673185,19677.719355145455,0.0,1.0,20324.894014900237,20324.894014900237,0.0,19677.719355145455,0.0,63546.88706554749,0.0,31314.93644131031,31526.33451586619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,223883.0378749844,89176.91675307308,135060.79429180894,837125.2994391499,419455.6150228061,415235.00837787567,531057.1798290923,262479.0839756853,268578.09585340705,474068.45790388505,51669.8251648527,31313.512101614695,65813.2523418861,0.0
2045,1608163.3319772407,638599.9999999999,51064.706388430524,587535.2936115693,2195698.62558881,17245.4494507926,10949.49171478895,89110.46997886633,0.0,0.0,65144.769988122,0.0,0.0,0.0,0.0,65144.769988122,23965.699990744317,0.85,79242.24057091278,retirement,brackets,married_joint,15103.60607175088,10039.466153660991,5064.13991808989,17108.580804357734,72001.88917450859,0.11266314896601913,1.0,oregon,married_joint,3233.521772023612,65144.769988122,61911.24821609839,0.07773670732145106,0.0,82000.0,3763.887776958702,-71703.06643754776,103661.895380088,6558.289308337132,0.0,1.0,20575.772383904383,20575.772383904383,0.0,6558.289308337132,0.0,65144.769988122,0.0,30567.66660236849,31984.162666202465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,234438.70032228838,86579.53082822628,150973.10946563317,804376.1000635251,407032.8013928031,388080.1359258441,545304.0367913473,254834.06211231585,290469.97467903147,493909.9871689725,53458.38041219683,44277.18060240693,51064.706388430524,0.0
2046,1656728.014693684,638599.9999999999,36383.95390991463,602216.0460900854,2258944.060783769,16743.154806594757,10630.574480377623,71996.27987048798,0.0,0.0,48728.60997656146,0.0,0.0,0.0,0.0,48728.60997656146,23267.669893926522,0.85,62415.47462004765,retirement,brackets,married_joint,10199.163501488258,6552.931822294153,3646.2316791941057,16610.272625590034,55386.00724489795,0.09101734639879089,1.0,oregon,married_joint,3139.3415262365165,48728.60997656146,45589.26845032494,0.07482784947643688,0.0,82000.00000000001,3654.259977629808,-63109.039376538254,94137.02864114044,1937.865139652171,0.0,1.0,20461.511003438976,20461.511003438976,0.0,14215.186372208385,0.0,48728.60997656146,0.0,24953.774669296923,23958.446515992393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,239644.43564472976,84590.00575702786,157563.77395145205,797940.5893502253,396288.49725134997,392455.5272732037,566726.2706530748,247411.71078865617,319314.5598644187,512098.25620742724,54023.4387411588,47062.439105838435,36383.95390991463,0.0
