year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,1517382.1488956136,719801.6127767119,75914.09683197086,643887.5159447411,2161269.6648403546,146032.5418514307,73457.51090264921,2416.7224547270143,0.0,0.0,2416.7224547270143,1083.2775452729861,2416.7224547270143,0.0,0.0,2416.7224547270143,0.0,0.0,17536.722454727016,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,2416.7224547270143,0.0,0.0,0.0,219490.05275407992,0.0,-3500.0,222990.05275407992,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,38907.71823477798,16674.73638633342,27354.914385291002,11552.80384948698,11723.534736553287,4951.201649780135,20516.18578896825,8792.651052414965,7701.86923299132,3300.8010998534232,28218.05502195957,12093.452152268388,55582.45462111141,0.0,0.0,0.0,15270.947446883443,9769.612280461071,5501.335166422372,0.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),126893.00588036652,39335.45877368764,85494.24059685244,1018185.4935101985,657546.6726617576,361293.9954427865,376761.6452889169,265790.2947938838,110971.35049503305,317090.97731297486,58611.846744341514,0.0,75914.09683197086
2037,1659129.7003851025,741395.6611600133,52056.933285658764,689338.7278743546,2348468.4282594575,150698.98128804335,76039.54241087733,7464.907281754699,0.0,0.0,7464.907281754699,3104.5568430393087,7464.907281754699,0.0,0.0,7464.907281754699,0.0,0.0,22584.9072817547,pre_retirement,brackets,married_joint,83.0,0.0,83.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,7464.907281754699,1794.9072817546994,0.01124223772905925,0.0,226738.52369892068,0.0,-10583.0,237321.52369892068,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,10583.0,0.0,0.0,0.0,0.0,0.0,0.0,40406.26294492167,17316.969833537856,28449.110960702645,11957.151984219025,12192.47612601542,5124.493707522439,21336.833220526983,9144.357094511564,7971.434656146016,3416.3291383482924,29308.267876673,12560.686232859856,57723.232778459525,0.0,0.0,0.0,15854.27866892667,10160.396771679516,5693.8818972471545,0.0,0.0,0.0,0.0,0.0,,120348.34797588848,36270.71073690531,82805.82646305996,1135831.7072445257,729695.4109683923,396857.4467978381,419007.5508685383,283107.2646274217,135900.2862411166,353253.47953765397,67677.69136808491,0.0,52056.933285658764
2038,1722604.515482953,763637.5309948137,26791.246828714935,736846.2841660987,2459450.799649052,30240.0,78712.33232661967,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,108952.33232661967,0.0,11977.0,112975.33232661967,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12375.652303666691,5303.850987285725,0.0,12375.652303666691,0.0,5303.850987285725,0.0,0.0,8250.434869111128,3535.900658190483,8250.434869111128,3535.900658190483,17679.503290952416,0.0,0.0,0.0,5893.167763650806,0.0,5893.167763650806,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🎉 Retirement (A)",127994.4926660946,36270.71073690531,92961.1116014235,1155553.47826463,740153.7087062638,416862.8025671646,431122.71948610427,288411.1156147074,142711.60387139686,355185.1781369974,74958.44178778876,11977.0,26791.246828714935
2039,1936500.0668574595,786546.6569246581,33.87850613940327,786512.7784185187,2723012.8452759786,30240.0,81479.07080790035,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,111719.07080790035,0.0,4977.0,122742.07080790035,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12808.800134295023,5489.485771840724,0.0,12808.800134295023,0.0,5489.485771840724,0.0,0.0,8539.200089530015,3659.6571812271495,8539.200089530015,3659.6571812271495,18298.285906135745,0.0,0.0,0.0,6099.428635378583,0.0,6099.428635378583,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,135420.03072008333,36270.71073690531,100682.21140524396,1295661.4572560978,821978.0360011708,476387.6717767784,486570.6430900628,293900.60138654814,192670.04170351467,395355.5467855652,86766.67880598854,17313.309999999998,33.87850613940327
2040,2024684.1777655035,810143.0566323978,0.0,810143.0566323978,2834827.234397901,30240.0,84343.06014679806,16000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,31120.0,pre_retirement,brackets,married_joint,523.0,0.0,523.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,114583.06014679806,19800.0,31777.0,118606.06014679806,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.108138995347,5681.617773855148,0.0,13257.108138995347,0.0,5681.617773855148,0.0,0.0,8838.072092663564,3787.7451825700987,8838.072092663564,3787.7451825700987,18938.725912850496,1609.7092999999986,0.0,8000.0,6312.908637616832,0.0,6312.908637616832,0.0,0.0,0.0,0.0,0.0,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",148444.80915027592,37880.420036905314,110768.33490427601,1336947.768585348,834180.0219296853,498901.11965714395,506460.33882622747,307582.2191604033,198878.11966582417,411028.8698417671,98697.43148576732,40000.0,0.0
2041,2222217.6535498616,834447.3483313698,0.0,834447.3483313698,3056665.0018812316,30240.0,106507.71871095801,40720.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,24720.0,0.5,40720.0,pre_retirement,brackets,married_joint,1595.0,1072.0,523.0,30000.0,10720.0,0.026326129666011788,1.0,oregon,married_joint,5670.0,16000.0,10330.0,0.0326875,0.0,136747.71871095803,19800.0,23705.0,148842.71871095803,10500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13721.106923860185,5880.4743959400785,0.0,13721.106923860185,0.0,5880.4743959400785,0.0,0.0,9147.40461590679,3920.3162639600523,9147.40461590679,3920.3162639600523,19601.581319800265,16905.0,0.0,8000.0,6533.860439933421,0.0,6533.860439933421,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (S)",165395.75718447502,54785.420036905314,111454.67141588652,1445210.042811321,897110.9861680099,551009.3377915041,558389.2284132133,321462.6935563434,236926.5348568699,445342.660328652,112153.01108456419,40000.0,0.0
2042,2379679.3437747,859480.7687813109,0.0,859480.7687813109,3239160.112556011,30240.0,109576.58502364818,74745.73681836954,0.0,0.0,32721.736818369533,0.0,0.0,0.0,0.0,32721.736818369533,42024.0,0.85,57441.73681836953,pre_retirement,brackets,married_joint,6639.488418204343,4892.488418204343,1747.0,30000.0,44745.73681836953,0.06545508314495635,1.0,oregon,married_joint,5670.0,32721.736818369533,27051.736818369533,0.05338958655395987,0.0,139816.58502364816,19800.0,9660.511581795658,149956.07344185252,3500.0,0.0,1.0,32721.736818369533,32721.736818369533,0.0,0.0,0.0,32721.736818369533,0.0,20150.391281305783,12653.740817337499,0.0,0.0,14201.345666195288,6086.290999797981,0.0,14201.345666195288,0.0,6086.290999797981,0.0,0.0,9467.563777463525,4057.527333198654,9467.563777463525,4057.527333198654,20287.63666599327,68303.98521853471,0.0,8000.0,6762.545555331089,0.0,6762.545555331089,0.0,0.0,0.0,0.0,0.0,,245096.21933562192,122374.05326410697,119720.24515535508,1491265.3378452063,918309.74242128,576397.8604966928,599114.0158961201,335548.98455614137,263565.0313399787,473417.20540267444,122906.78083435389,40000.0,0.0
2043,2500923.195799698,885265.1918447502,0.0,885265.1918447502,3386188.3876444483,30240.0,19200.0,149093.3346811924,0.0,0.0,107069.3346811924,0.0,0.0,0.0,0.0,107069.3346811924,42024.0,0.85,131789.3346811924,retirement,brackets,married_joint,24281.53362986233,16028.53362986233,8253.0,30000.0,119093.33468119241,0.10750670822499399,1.0,oregon,married_joint,5670.0,107069.3346811924,101399.3346811924,0.07708089365245403,0.0,132227.81058174014,0.0,-135569.34421160247,185009.34421160247,28500.0,0.0,1.0,35088.59618459309,35088.59618459309,0.0,28500.0,0.0,107069.3346811924,0.0,65469.64888576277,41318.93357585721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Roof replacement, 🎉 Retirement (S)",262275.7532112814,122374.05326410697,144471.08811226266,1515501.8814858585,930699.5419361927,586373.200633632,650507.7211312074,335548.98455614137,314958.7365750661,518072.5183195041,131228.61240110593,47788.59618459309,0.0
2044,2518667.493787354,911823.1476000927,0.0,911823.1476000927,3430490.641387447,30240.0,19200.0,154822.5945140586,0.0,0.0,112798.5945140586,0.0,0.0,0.0,0.0,112798.5945140586,42024.0,0.85,137518.5945140586,retirement,brackets,married_joint,26043.970793092893,17288.970793092893,8755.0,30000.0,124822.59451405861,0.11166955861550927,1.0,oregon,married_joint,5670.0,112798.5945140586,107128.5945140586,0.07761621532357679,0.0,136194.64489919235,0.0,-148298.61569228524,197738.61569228524,35500.0,0.0,1.0,36963.460524045324,36963.460524045324,0.0,35500.0,0.0,112798.5945140586,0.0,68510.11942435591,43454.04064420119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,279296.504094147,122374.05326410697,157976.48486191867,1491568.754048162,912653.4542401677,574474.2184940535,688117.1458623413,335548.98455614137,352568.1613061999,546311.4794766951,139613.88613600773,52162.87734980377,0.0
2045,2497458.248154597,939177.8420280955,0.0,939177.8420280955,3436636.0901826923,30240.0,19200.0,154243.1248541083,0.0,0.0,112219.1248541083,0.0,0.0,0.0,0.0,112219.1248541083,42024.0,0.85,136939.1248541083,retirement,brackets,married_joint,25865.487467903822,17161.487467903822,8704.0,30000.0,124243.12485410829,0.11126131645852252,1.0,oregon,married_joint,5670.0,112219.1248541083,106549.1248541083,0.07756231679729508,0.0,140280.48424616814,0.0,-127205.97171407196,176645.97171407196,10500.0,0.0,1.0,37761.2342797003,37761.2342797003,0.0,14435.728906956425,0.0,112219.1248541083,0.0,68669.5646625926,43608.895504934735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,289276.54868337116,122374.05326410697,168532.41939373143,1443139.1725191236,886524.298185877,556575.1848677213,719925.4019420634,335548.98455614137,384376.41738592193,569853.9755776923,146197.50547585275,75000.0,0.0
2046,2580214.525580651,967353.1772889384,0.0,967353.1772889384,3547567.7028695894,30240.0,19200.0,132296.49357526866,0.0,0.0,90272.49357526869,0.0,0.0,0.0,0.0,90272.49357526869,42024.0,0.85,114992.49357526869,retirement,brackets,married_joint,19116.728586559107,12333.228586559107,6783.5,30000.0,102296.49357526867,0.09322404668690634,1.0,oregon,married_joint,5670.0,90272.49357526869,84602.49357526869,0.07514468547273952,0.0,144488.8987735532,0.0,-117665.62736011231,167105.62736011232,3500.0,0.0,1.0,37811.506703557825,37811.506703557825,0.0,27193.29985940778,0.0,90272.49357526869,0.0,55723.37788509234,34659.6003269364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,312801.0554444165,122374.05326410697,188043.31776701292,1421549.1863434226,873455.8711642909,548093.3151791316,751411.2607235322,335548.98455614137,415862.2761673908,601111.9030288347,154268.43301471125,75000.0,0.0
2047,2743193.509210754,996373.7726076066,0.0,996373.7726076066,3739567.2818183606,30240.0,19200.0,142087.25538760744,0.0,0.0,100063.25538760744,0.0,0.0,0.0,0.0,100063.25538760744,42024.0,0.85,124783.25538760744,retirement,brackets,married_joint,22127.696185273642,14487.196185273639,7640.5,30000.0,112087.25538760745,0.10195985278336535,1.0,oregon,married_joint,5670.0,100063.25538760744,94393.25538760744,0.07635669887622826,0.0,148823.56573675977,0.0,-132011.2619220334,181451.2619220334,10500.0,0.0,1.0,60226.86947286884,60226.86947286884,0.0,31035.366948965988,0.0,100063.25538760744,0.0,61420.46170038688,38494.68037394471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.4337302960776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,335379.87457934854,122374.05326410697,210890.11109432328,1479743.3646748713,909857.7079580873,569127.5623611775,815437.950461468,337784.98710197763,477414.75256603304,651356.897801338,164898.22048094866,75000.0,0.0
