year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,2233489.793033043,638599.9999999999,187733.34620092512,450866.65379907476,2684356.446832118,108661.9257685509,54659.28686612111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.69999323848,pre_retirement,brackets,married_joint,0.0,0.0,0.0,22322.817446901747,0.0,0.0,1.0,oregon,married_joint,4219.01249746443,0.0,0.0,0.0,0.0,163321.212634672,4911.019838318384,2306.6911361798475,165925.54133681054,2604.328702138537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21684.820390709607,23164.411827997188,9404.29032728286,12280.530063426744,20932.130083307013,2232.281744690175,7150.742522157527,15916.168839640946,8187.020042284497,2232.281744690175,15337.762564442024,18148.45058433112,44849.23221870679,0.0,0.0,0.0,11363.019069933649,7269.5090487914,4093.5100211422487,1.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),270275.70402811695,41349.09947712108,229030.59825849038,1307769.6698313518,724945.0952895615,581591.3049493793,633811.8445480623,297974.1915692312,335837.6529788311,590196.038886403,44295.84169696761,2306.6911361798475,187733.34620092512,0.0
2037,2335002.9377124337,638599.9999999999,171992.7434660303,466607.25653396954,2801610.194246404,108868.15044424121,54932.583300451704,1055.78481085171,0.0,0.0,1055.78481085171,177.3883083023767,1055.78481085171,0.0,0.0,1055.78481085171,0.0,0.0,11978.79451302499,pre_retirement,brackets,married_joint,0.0,0.0,0.0,21672.638297962858,0.0,0.0,1.0,oregon,married_joint,4096.128638314981,1055.78481085171,0.0,0.0,0.0,163800.73374469293,4767.980425551829,-3539.8642553339337,172108.5784255787,8307.844680885763,0.0,1.0,0.0,0.0,0.0,2306.691136179847,1233.1731191540866,0.0,0.0,0.0,0.0,0.0,0.0,21558.039665179174,22684.514832760997,9217.895378143567,12340.14428703561,20517.251002964713,2167.263829796286,6942.4684681141025,15452.591106447519,8226.76285802374,2167.263829796286,15169.231326137844,17619.854936243806,44242.554497940175,0.0,0.0,0.0,11453.468235558526,7340.086806546656,4113.38142901187,1.0,0.0,0.0,0.0,0.0,,277109.523565341,39978.65348758976,237259.04911041394,1364788.1438796557,754246.1100030289,610542.0338766268,696646.1604119656,311979.8464533738,384666.3139585918,644867.6151875025,50400.085203587994,0.0,171992.7434660303,0.0
2038,2593671.6115911882,638599.9999999999,156420.9779300927,482179.0220699072,3075850.633661095,21209.727577035497,55207.246216953965,23229.70163199126,0.0,12624.837843473511,0.0,0.0,0.0,0.0,0.0,12624.837843473511,10604.863788517749,0.5,23229.70163199126,pre_retirement,brackets,married_joint,680.3384837871836,218.83052262020752,461.5079611669761,21041.396405789186,2188.305226202075,0.009420289855072464,1.0,oregon,married_joint,3976.8239206941557,12624.837843473511,8648.013922779355,0.036555555555555556,0.0,76416.97379398945,4629.10720927362,14118.776988284542,79552.14185845204,2454.829580675405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.047900079475,2104.1396405789183,0.0,12400.047900079475,0.0,2104.1396405789183,0.0,0.0,8266.698600052983,2104.1396405789183,8266.698600052983,2104.1396405789183,14504.187540658393,0.0,0.0,0.0,4133.349300026492,0.0,4133.349300026492,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🎉 Retirement (A)",310282.8785298789,38814.22668698035,271401.69807613525,1506868.0458462066,823703.9023189864,683164.1435272205,758526.083243835,304997.1944496797,453528.8887941553,702000.51517771,57060.02811650969,14118.776988284542,156420.9779300927,0.0
2039,2924679.5230578063,638599.9999999999,141004.9662591565,497595.03374084336,3422274.55679865,20591.968521393686,55483.282448038735,22553.108380574038,0.0,12257.124119877195,0.0,0.0,0.0,0.0,0.0,12257.124119877195,10295.984260696843,0.5,22553.108380574038,pre_retirement,brackets,married_joint,660.5227997933822,212.45681807787136,448.06598171551076,20428.540199795323,2124.5681807787137,0.009420289855072464,1.0,oregon,married_joint,3860.9940977613164,12257.124119877195,8396.130022115878,0.036555555555555556,0.0,76075.25096943243,4494.278843954971,8259.939754117242,84566.71417914734,7830.940409921541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12460.242307361412,2042.8540199795325,0.0,12460.242307361412,0.0,2042.8540199795325,0.0,0.0,8306.828204907608,2042.8540199795325,8306.828204907608,2042.8540199795325,14503.096327340943,0.0,0.0,0.0,4153.414102453804,0.0,4153.414102453804,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,341638.2344310639,37683.71523007801,304118.03514942736,1706021.341606366,928919.8270623868,777101.5145439792,843739.1541107498,298156.63503908605,545582.5190716637,780257.9407290844,63818.89898602065,22378.716742401786,141004.9662591565,0.0
2040,3073869.3585224533,638599.9999999999,125731.77596212341,512868.22403787647,3586737.5825603297,19992.202447955035,55760.698860278935,21896.22172871266,0.0,11900.12050473514,0.0,0.0,0.0,0.0,0.0,11900.12050473514,9996.101223977517,0.5,21896.22172871266,pre_retirement,brackets,married_joint,641.2842716440604,206.2687554154091,435.0155162286512,19833.53417455857,2062.687554154091,0.009420289855072464,1.0,oregon,married_joint,3748.537958991569,11900.12050473514,8151.582545743571,0.036555555555555556,0.0,75752.90130823397,4363.377518402885,13308.301431128799,78708.0979002432,2313.912320365166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12520.72892050394,1983.3534174558567,0.0,12520.72892050394,0.0,1983.3534174558567,0.0,0.0,8347.152613669294,1983.3534174558567,8347.152613669294,1983.3534174558567,14504.082337959797,5936.716911692734,0.0,0.0,4173.576306834647,0.0,4173.576306834647,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,362871.48872328317,42522.848203030604,320122.03249690216,1784659.600941665,961378.1536854272,823281.447256238,903226.1471887322,291455.814620452,611770.3325682802,830363.3557158727,71219.65730400497,29750.30126183785,125731.77596212341,0.0
2041,3373702.965778467,638600.0,110588.61450630159,528011.3854936984,3901714.351272165,19409.905289276736,68363.2517445973,27420.342392787767,0.0,11553.515053140914,0.0,0.0,0.0,0.0,0.0,11553.515053140914,15866.827339646854,0.5,27420.342392787767,pre_retirement,brackets,married_joint,1238.7935584756647,816.4483970886246,422.3451613870401,19255.85842190152,8164.4839708862455,0.029775280898876405,1.0,oregon,married_joint,3639.357241739388,11553.515053140914,7914.157811401526,0.036555555555555556,0.0,87773.15703387406,4236.288852818335,7169.5979524213335,96393.36298741197,7381.412395062251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12581.509157982115,1925.5858421901523,0.0,12581.509157982115,0.0,1925.5858421901523,0.0,0.0,8387.672771988076,1925.5858421901523,8387.672771988076,1925.5858421901523,14507.095000172267,8036.111581406903,0.0,0.0,4193.836385994038,0.0,4193.836385994038,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (S)",402818.4544974757,49320.430225125936,353652.1537364288,1965951.2662461437,1056217.9522560493,909733.3139900942,970934.7498205246,284892.3961533086,686042.353667216,891496.6293322276,78974.16563262767,28883.787632852283,110588.61450630159,0.0
2042,3563460.611152808,638599.9999999999,95562.81856697114,543037.1814330288,4106497.7925858377,18844.568242016245,68284.50509937941,80620.60744850745,0.0,11217.00490596205,43215.63508875933,0.0,0.0,0.0,0.0,54432.63999472138,26187.967453786066,0.85,69837.3267322426,pre_retirement,brackets,married_joint,11352.811513300792,7284.7777340718885,4068.0337792289038,18695.008176603416,61925.59927190404,0.09035197568792677,1.0,oregon,married_joint,3533.3565453780457,54432.63999472138,50899.28344934333,0.07473370987282991,0.0,87129.07334139565,4112.901798852752,1796.0109042436102,100662.96914196684,2181.084287270399,0.0,1.0,43215.63508875933,43215.63508875933,0.0,0.0,0.0,43215.63508875933,0.0,23083.046720471266,20132.588368288067,0.0,0.0,12642.584445156783,1869.5008176603417,0.0,12642.584445156783,0.0,1869.5008176603417,0.0,0.0,8428.389630104522,1869.5008176603417,8428.389630104522,1869.5008176603417,14512.085262817125,89068.55644970943,0.0,0.0,4214.194815052261,0.0,4214.194815052261,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,506945.61384361633,136802.82903325005,367178.85968902044,2003633.5009287586,1063559.3303797403,940074.1705490181,1038919.7757527464,278464.0601898046,760455.7155629417,950992.8009999929,86945.7526993739,28042.512264905126,95562.81856697114,0.0
2043,3736915.7165909586,638599.9999999999,80641.84340190295,557958.1565980968,4294873.873189055,18295.697322345866,11616.315760219599,83399.19072703352,0.0,0.0,57973.97960685288,0.0,0.0,0.0,0.0,57973.97960685288,25425.211120180647,0.85,72929.98614813562,retirement,brackets,married_joint,12598.653183307444,8200.48613023888,4398.167053068561,18150.49337534312,65248.69735169041,0.09829653073365019,1.0,oregon,married_joint,3430.44324793985,57973.97960685288,54543.53635891303,0.07585820805392496,0.0,82000.0,3993.1085425754873,-78541.51671058722,112446.63833572817,17847.985152420737,0.0,1.0,45771.182202827156,45771.182202827156,0.0,20567.51783769183,0.0,57973.97960685288,0.0,31051.64570367566,26978.019102283135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Roof replacement, 🎉 Retirement (S)",520160.71340184426,134001.81253108694,385199.30039677036,2055911.1249570681,1086204.8310948445,969706.2938622235,1115524.7972152883,270353.4564949559,845171.3407203322,1019678.1434199116,93124.60928884934,51426.397896805516,80641.84340190295,0.0
2044,3723456.530359909,638599.9999999999,65813.2523418861,572786.7476581137,4296243.278018023,17762.812934316375,11277.97646623262,73476.86605402725,0.0,0.0,48792.1950635606,0.0,0.0,0.0,0.0,48792.1950635606,24684.670990466646,0.85,63312.589763835094,retirement,brackets,married_joint,10077.563654045069,6463.3246333820825,3614.239020662985,17621.83822848847,55855.027825538775,0.08792789999008484,1.0,oregon,married_joint,3330.5274251843202,48792.1950635606,45461.667638376275,0.0740533411921375,0.0,81999.99999999999,3876.804410267463,-78837.68919837405,111755.28300919052,19677.719355145455,0.0,1.0,48683.66386353463,48683.66386353463,0.0,30045.491660838474,0.0,48792.1950635606,0.0,25721.16578486489,23240.827572273603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19294.495262801014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,548320.5859163863,151964.00066573557,396868.3072785762,2019143.4349148753,1075126.0861404696,947084.3928410423,1133373.5655551136,262479.0839756853,870894.4815794282,1031187.7565173991,100651.04620685859,49928.541647383994,65813.2523418861,0.0
2045,4050181.3763388395,638599.9999999999,51064.706388430524,587535.2936115693,4637716.669950409,17245.4494507926,10949.49171478895,73594.39447064785,0.0,0.0,49628.694479903534,0.0,0.0,0.0,0.0,49628.694479903534,23965.699990744317,0.85,63726.16506269431,retirement,brackets,married_joint,10332.503573117034,6625.929541852929,3706.5740312641037,17108.580804357734,56485.813666290116,0.09002988631316902,1.0,oregon,married_joint,3233.521772023612,49628.694479903534,46395.17270787992,0.07468545216538444,0.0,82000.0,3763.887776958702,-66931.96393891392,98890.79288145417,6558.289308337132,0.0,1.0,49628.694479903534,49628.694479903534,0.0,17303.26945901038,0.0,49628.694479903534,0.0,26425.613521948373,23278.46608924769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33779.65438926357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,622657.8091859333,175062.2102461299,446938.2666620029,2160523.318845158,1145403.0206747549,1015120.2981704031,1177938.177734457,254834.06211231585,923104.1156221409,1083939.7120366814,106769.3767243735,48474.31227901358,51064.706388430524,0.0
2046,3794226.9217832917,638599.9999999999,36383.95390991463,602216.0460900854,4396442.967873378,16743.154806594757,10630.574480377623,78226.50278098698,0.0,0.0,54958.83288706045,0.0,0.0,0.0,0.0,54958.83288706045,23267.669893926522,0.85,68645.69753054663,retirement,brackets,married_joint,12115.183159671578,7923.5808626039325,4191.602297067646,16610.272625590034,61616.230155396945,0.10125136922908493,1.0,oregon,married_joint,3139.3415262365165,54958.83288706045,51819.49136082393,0.07626062416827362,0.0,82000.00000000001,3654.259977629808,-65025.05903472158,96053.04829932377,1937.865139652171,0.0,1.0,54958.83288706045,54958.83288706045,0.0,10066.226147661122,0.0,54958.83288706045,0.0,29136.4655278269,25822.367359233554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46304.47991257448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,680658.2850232741,223404.36774940288,417370.8935657408,1967245.435297843,1042839.1372880695,951129.2468551119,1225259.9296557072,247411.71078865617,977848.218867051,1119125.2947164108,110908.55831726003,47062.439105838435,36383.95390991463,0.0
