year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2036,3001623.51595502,858224.9998491564,252297.91890850393,605927.0809406524,3607550.596895673,146032.5418514307,73457.51090264921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.0,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,219490.05275407992,6600.0,3100.0,222990.05275407992,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29142.585306210047,31131.032473518142,12638.579806942933,16504.005499267114,28131.032473518142,3000.0,9610.0,21390.0,11002.670332844744,3000.0,20612.670332844744,24390.0,60273.617779728185,0.0,0.0,0.0,15270.947446883445,9769.612280461073,5501.335166422372,1.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),363227.9455821505,55569.73205843249,307797.9723705686,1757533.0796958087,974265.5876848272,781610.0808055932,851790.1193104516,400452.3966717131,451337.72263873846,793174.1236834574,59529.90719338911,3100.0,252297.91890850393,0.0
2037,3232190.154622635,883971.7498446311,238078.18102449982,645893.5688201312,3878083.7234427663,150698.98128804335,76039.54241087733,1461.4530953773397,0.0,0.0,1461.4530953773397,245.5469046226603,1461.4530953773397,0.0,0.0,1461.4530953773397,0.0,0.0,16581.45309537734,pre_retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,1461.4530953773397,0.0,0.0,0.0,226738.52369892068,6600.0,-4900.0,238238.52369892068,11500.0,0.0,1.0,0.0,0.0,0.0,3193.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,29841.36869096211,31400.673772458867,12759.72299922065,17081.64569174146,28400.673772458867,3000.0,9610.0,21390.0,11387.763794494309,3000.0,20997.76379449431,24390.0,61242.04246342098,0.0,0.0,0.0,15854.27866892667,10160.396771679516,5693.8818972471545,1.0,0.0,0.0,0.0,0.0,,383584.3884194591,55339.806263477745,328422.0119145097,1889185.975121368,1044053.012328349,845132.9627930189,964321.2111523785,431853.07044417196,532468.1407082066,892647.5950758391,69765.50502620448,0.0,238078.18102449982,0.0
2038,3697955.537130012,910490.90233997,223018.9122149556,687471.9901250144,4385427.527255027,30240.0,78712.33232661967,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,1.0,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,0.0,108952.33232661967,6600.0,20130.0,113422.33232661967,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17679.503290952416,3000.0,0.0,17679.503290952416,0.0,3000.0,0.0,0.0,11786.335527301611,3000.0,11786.335527301611,3000.0,20679.503290952416,0.0,0.0,0.0,5893.167763650806,0.0,5893.167763650806,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🎉 Retirement (A)",442389.1920659455,55339.806263477745,386953.9257405896,2148433.521405857,1174404.8062689765,974028.7151368803,1081476.821141689,434853.07044417196,646623.7506975172,1000884.8770862467,81353.95629086278,20130.0,223018.9122149556,0.0
2039,4294990.480651832,937805.6294101691,207070.5467156717,730735.0826944974,5025725.563346329,30240.0,81479.07080790035,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,1.0,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,0.0,111719.07080790035,6600.0,12130.0,124189.07080790035,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18298.28590613575,3000.0,0.0,18298.28590613575,0.0,3000.0,0.0,0.0,12198.857270757166,3000.0,12198.857270757166,3000.0,21298.28590613575,0.0,0.0,0.0,6099.428635378583,0.0,6099.428635378583,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,501707.26506608643,55339.806263477745,446607.5874855821,2505349.856016817,1364150.0831347122,1141199.7728821049,1239059.3931707416,437853.07044417196,801206.3227265696,1145835.0911489532,93720.20471633121,32863.9,207070.5467156717,0.0
2040,4649503.207248037,965939.7982924742,190180.5924080928,775759.2058843814,5425262.413132418,30240.0,84343.06014679806,33120.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,15120.0,0.5,33120.0,pre_retirement,brackets,married_joint,970.0,312.0,658.0,30000.0,3120.0,0.009420289855072464,1.0,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,0.0,114583.06014679806,6600.0,20130.0,119053.06014679806,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18938.725912850496,3000.0,0.0,18938.725912850496,0.0,3000.0,0.0,0.0,12625.817275233663,3000.0,12625.817275233663,3000.0,21938.725912850496,8979.817000000003,0.0,0.0,6312.908637616832,0.0,6312.908637616832,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,548875.6852857156,64319.623263477755,484213.2970545484,2699457.774748387,1454170.7169647557,1245287.0577836311,1366210.589458147,440853.07044417196,925357.519013975,1255999.0797520392,107726.12184574024,45000.0,190180.5924080928,0.0
2041,5256119.293972217,994917.9922412485,172293.45804784057,822624.534193408,6078743.828165624,30240.0,106507.71871095801,42720.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0,24720.0,0.5,42720.0,pre_retirement,brackets,married_joint,1930.0,1272.0,658.0,30000.0,12720.0,0.029775280898876405,1.0,oregon,married_joint,5670.0,18000.0,12330.0,0.036555555555555556,0.0,136747.71871095803,6600.0,11170.0,150177.71871095803,11500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19601.58131980026,3000.0,0.0,19601.58131980026,0.0,3000.0,0.0,0.0,13067.720879866842,3000.0,13067.720879866842,3000.0,22601.58131980026,12520.0,0.0,0.0,6533.860439933421,0.0,6533.860439933421,0.0,0.0,0.0,0.0,0.0,"💰 Part-time consulting, 🏛️ SS Begins (S)",627578.0269125451,76839.62326347776,550978.5323320406,3062888.0154365073,1645553.1544437073,1417334.8609927997,1512684.703865793,443853.07044417196,1068831.6334216208,1388922.7005090206,123039.17680886586,45000.0,172293.45804784057,0.0
2042,5718308.188191815,1024765.532008486,153350.27029284782,871415.2617156382,6589723.449907454,30240.0,109576.58502364818,129372.40789667564,0.0,18000.0,69348.40789667564,0.0,0.0,0.0,0.0,87348.40789667564,42024.0,0.85,112068.40789667564,pre_retirement,brackets,married_joint,18217.92973726864,11689.92973726864,6528.0,30000.0,99372.40789667564,0.09035197568792677,1.0,oregon,married_joint,5670.0,87348.40789667564,81678.40789667564,0.07473370987282991,0.0,139816.58502364816,6600.0,2882.0702627313585,161534.51476091682,3500.0,0.0,1.0,69348.40789667564,69348.40789667564,0.0,0.0,0.0,69348.40789667564,0.0,37041.51370635841,32306.894190317227,0.0,0.0,20287.636665993272,3000.0,0.0,20287.636665993272,0.0,3000.0,0.0,0.0,13525.09111066218,3000.0,13525.09111066218,3000.0,23287.636665993272,142928.88605608264,0.0,0.0,6762.54555533109,0.0,6762.54555533109,0.0,0.0,0.0,0.0,0.0,💰 Part-time consulting,813498.890807739,219528.380636587,589214.2804439217,3215243.5805344265,1706700.505823965,1508543.0747104618,1667161.2538575013,446853.07044417196,1220308.1834133293,1526064.2713012812,139522.40920897614,45000.0,153350.27029284782,0.0
2043,6176552.2941664625,1055508.4979687405,133288.6799288647,922219.8180398758,7098772.112206338,30240.0,19200.0,137846.15492655762,0.0,0.0,95822.15492655762,0.0,0.0,0.0,0.0,95822.15492655762,42024.0,0.85,120542.15492655762,retirement,brackets,married_joint,20823.654083842677,13554.154083842675,7269.5,30000.0,107846.15492655762,0.09829653073365019,1.0,oregon,married_joint,5670.0,95822.15492655762,90152.15492655762,0.07585820805392496,0.0,135533.50584628366,6600.0,-129817.15993012633,185857.15993012633,29500.0,0.0,1.0,75652.79013022181,75652.79013022181,0.0,33994.973159735964,0.0,95822.15492655762,0.0,51323.63907946163,44590.55499659078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Roof replacement, 🎉 Retirement (S)",859746.4035470237,221484.57856213022,636675.7516135373,3398107.835046444,1795331.083237252,1602776.751809192,1843792.5198177155,446853.07044417196,1396939.4493735433,1685372.605030857,153920.78996930664,85000.0,133288.6799288647,0.0
2044,6338935.499374334,1087173.7529078028,112042.65665455147,975131.0962532513,7314066.595627585,30240.0,19200.0,125089.44600667202,0.0,0.0,83065.44600667202,0.0,0.0,0.0,0.0,83065.44600667202,42024.0,0.85,107785.44600667202,retirement,brackets,married_joint,17156.377541395945,11003.377541395943,6153.0,30000.0,95089.44600667202,0.08792789999008484,1.0,oregon,married_joint,5670.0,83065.44600667202,77395.44600667202,0.0740533411921375,0.0,139599.51102167217,6600.0,-134215.88856306812,190255.88856306812,33500.0,0.0,1.0,82880.6789035718,82880.6789035718,0.0,51150.43834461927,0.0,83065.44600667202,0.0,43788.56300578663,39565.95322961453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32847.586635329164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,933479.0936224917,258708.53885163117,675641.7272693656,3437456.5389845874,1830330.194046997,1612347.7821569121,1929492.6287363777,446853.07044417196,1482639.5582922057,1755528.1290410254,171351.6687109414,85000.0,112042.65665455147,0.0
2045,7102017.559470302,1119788.965495037,89542.27175071787,1030246.693744319,8132264.253214621,30240.0,19200.0,129048.216176825,0.0,0.0,87024.216176825,0.0,0.0,0.0,0.0,87024.216176825,42024.0,0.85,111744.216176825,retirement,brackets,married_joint,18118.1075589015,11618.607558901498,6499.5,30000.0,99048.216176825,0.09002988631316902,1.0,oregon,married_joint,5670.0,87024.216176825,81354.216176825,0.07468545216538444,0.0,143787.49635232234,6600.0,-117365.60391122385,173405.60391122382,11500.0,0.0,1.0,87024.216176825,87024.216176825,0.0,30341.38773439885,0.0,87024.216176825,0.0,46337.47326701258,40818.93119384587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59232.82844242615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1091834.237403261,306972.64533164504,783708.9559436099,3788490.7174092135,2008471.1299659796,1780019.5874432342,2065521.724807981,446853.07044417196,1618668.6543638092,1900694.8462269716,187220.74836945836,85000.0,89542.27175071787,0.0
2046,6852795.870317954,1153382.634459888,65713.46791839099,1087669.1665414972,7940465.036859451,30240.0,19200.0,141285.7655216388,0.0,0.0,99261.7655216388,0.0,0.0,0.0,0.0,99261.7655216388,42024.0,0.85,123981.7655216388,retirement,brackets,married_joint,21881.368414760535,14310.868414760535,7570.5,30000.0,111285.7655216388,0.10125136922908493,1.0,oregon,married_joint,5670.0,99261.7655216388,93591.7655216388,0.07626062416827362,0.0,148101.12124289203,6600.0,-117442.48965765256,173482.48965765256,3500.0,0.0,1.0,99261.7655216388,99261.7655216388,0.0,18180.724136013774,0.0,99261.7655216388,0.0,52623.69772836628,46638.06779327251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83631.04138562501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1229344.575551352,403493.13846641406,753818.259893097,3553064.0820435574,1883483.4818089423,1717845.2183676767,2212955.72434143,446853.07044417196,1766102.6538972575,2021264.7677900293,200313.1931977913,85000.0,65713.46791839099,0.0
2047,7690584.467106725,1187984.1134936847,40477.815528161256,1147506.2979655233,8838090.765072249,30240.0,19200.0,192556.90364747148,0.0,0.0,150532.90364747148,0.0,0.0,0.0,0.0,150532.90364747148,42024.0,0.85,175252.90364747148,retirement,brackets,married_joint,37647.01880244372,25590.518802443723,12056.5,30000.0,162556.90364747148,0.13289841265381147,1.0,oregon,married_joint,5670.0,150532.90364747148,144862.90364747148,0.08009211351074376,0.0,152544.15488017877,6600.0,-145651.1736826225,201691.1736826225,11500.0,0.0,1.0,150532.90364747148,150532.90364747148,0.0,0.0,0.0,150532.90364747148,0.0,79797.67067012156,72780.06328247275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157964.63361232047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1479074.6566119273,604712.7118587448,916647.023982784,3854698.1528847953,2060005.0115759848,1816581.1915525286,2390341.789140321,446853.07044417196,1943488.7186961488,2172097.9781774436,214653.70416475157,85000.0,40477.815528161256,0.0
