year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2036,2818886.7694738675,759184.2529662873,20851.670024698346,738332.582941589,3557219.3524154564,0.0,77195.0279009538,42498.96941522119,0.0,22000.0,20498.969415221185,4135.579726912948,20498.969415221185,0.0,0.0,42498.96941522119,0.0,0.0,42498.96941522119,pre_retirement,brackets,married_joint,3850.3969415221186,1249.8969415221186,2600.5,30000.0,12498.969415221185,0.02941000451836465,1.0,oregon,married_joint,5670.0,42498.96941522119,36828.96941522119,0.06118967336280173,0.0,77195.0279009538,0.0,-43850.39694152212,143045.4248424759,62000.0,0.0,1.0,0.0,0.0,0.0,19215.8448,24634.549142134132,0.0,0.0,0.0,0.0,0.0,0.0,7823.083461979464,23469.250385938394,0.0,7823.083461979464,0.0,23469.250385938394,0.0,0.0,6308.93827578989,18926.81482736967,6308.93827578989,18926.81482736967,31292.333847917856,0.0,0.0,0.0,6056.580744758295,0.0,6056.580744758295,0.0,0.0,0.0,0.0,0.0,"🏖️ Home renovation, 💰 Part-time consulting",247826.4700565513,43065.2898602567,206235.0685221274,1413451.3559500733,735395.5127464999,678055.8432035737,1111555.215367033,511816.7165226237,599738.4988444091,821494.5087472654,294789.4419651801,0.0,20851.670024698346
2037,3029940.3789267233,785755.7018201073,0.0,785755.7018201073,3815696.0807468304,0.0,80305.98752536223,22000.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,22000.0,pre_retirement,brackets,married_joint,928.0,0.0,928.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,22000.0,16330.0,0.04218181818181818,0.0,80305.98752536223,19800.0,20872.0,101233.98752536223,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8175.1222177685395,24525.366653305617,0.0,8175.1222177685395,0.0,24525.366653305617,0.0,0.0,6592.840498200435,19778.521494601304,6592.840498200435,19778.521494601304,32700.488871074158,0.0,0.0,0.0,6329.126878272417,0.0,6329.126878272417,0.0,0.0,0.0,0.0,0.0,"🏠 Sample Mortgage paid off, 💰 Part-time consulting",272136.4025332527,43065.2898602567,228472.86827698167,1503378.182672883,776586.4859377237,726791.6967351593,1257455.36857663,536342.0831759294,721113.2854007008,892844.929472041,355257.0987550311,20872.0,0.0
2038,3254265.405374921,813257.151383811,0.0,813257.151383811,4067522.5567587325,0.0,0.0,139511.9939673249,0.0,0.0,139511.9939673249,22373.6821395514,139511.9939673249,0.0,0.0,139511.9939673249,0.0,0.0,139511.9939673249,retirement,brackets,married_joint,25012.63867281148,13920.638672811481,11092.0,30000.0,109511.99396732492,0.09977995127331828,1.0,oregon,married_joint,5670.0,139511.9939673249,133841.9939673249,0.07950564511222566,0.0,136873.04513723322,0.0,-181885.68381004472,181885.68381004472,20000.0,0.0,1.0,0.0,0.0,0.0,20000.0,161885.67610687634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,🎉 Retirement (S),152166.5350797513,20925.408675645427,131198.63295801025,1694338.6972987796,876632.8284105405,819565.2629976042,1400487.6183860286,536342.0831759294,864145.5352100992,1002912.1098368072,399903.84658298607,1498.1599999999999,0.0
2039,3594362.833193574,841721.1516822444,0.0,841721.1516822444,4436083.984875819,37440.0,0.0,164168.86534822788,0.0,0.0,132344.86534822788,16838.265624410393,132344.86534822788,0.0,0.0,132344.86534822788,31824.0,0.85,151064.86534822788,retirement,brackets,married_joint,29810.15037661013,19345.15037661013,10465.0,30000.0,134168.86534822788,0.11782375959092235,1.0,oregon,married_joint,5670.0,132344.86534822788,126674.86534822788,0.07907203627083992,0.0,140979.23649135022,0.0,-153349.38686796036,190789.38686796036,20000.0,0.0,1.0,0.0,0.0,0.0,1543.1047999999998,151806.27866068637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,🏛️ SS Begins (A),18394.4785720495,2271.4694272564575,16123.00914479304,1966533.0924389388,1016060.3576052028,950472.734833736,1591509.3655904718,536342.0831759294,1055167.2824145423,1147728.779733418,436454.4729980141,0.0,0.0
2040,3720012.976627867,871181.3919911229,0.0,871181.3919911229,4591194.368618989,37440.0,0.0,37197.53401487594,0.0,0.0,18477.534014875942,2271.4694272564575,18477.534014875942,32994.40689944222,72677.74454002541,18477.534014875942,18720.0,0.5,37197.53401487594,retirement,brackets,married_joint,1416.7534014875941,719.7534014875943,697.0,30000.0,7197.534014875942,0.01809587820767402,1.0,oregon,married_joint,5670.0,18477.534014875942,12807.534014875942,0.03583312367491015,0.0,145208.61358609074,0.0,-129185.36698757834,166625.36698757834,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,20749.0034421324,0.0,108436.36354544593,0.0,0.0,78083.66765094962,30352.69589449631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2093349.6670535193,1084751.6937770972,1008597.9732764221,1626663.309574348,503347.6762764872,1132559.513142923,1161909.99795434,463318.4170246951,0.0,0.0
2041,4039873.730368161,901672.740710812,0.0,901672.740710812,4941546.471078973,37440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41857.36382190116,110267.50817177228,0.0,0.0,0.0,18720.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,149564.87199367344,0.0,-152124.87199367344,189564.87199367344,40000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152124.87199367344,0.0,0.0,109148.16706589535,42976.70492777809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Roof replacement,0.0,0.0,0.0,2372134.7972542164,1225646.9663032044,1146487.830951012,1667738.9331139447,462233.5568635983,1209998.580321588,1192875.6955533368,469503.001334902,0.0,0.0
2042,4198591.454114692,933231.2866356904,0.0,933231.2866356904,5131822.740750382,37440.0,0.0,76581.26032555125,0.0,0.0,44757.26032555125,0.0,0.0,20381.21778676451,60920.38996527373,44757.26032555125,31824.0,0.85,63477.26032555125,retirement,brackets,married_joint,7914.25123906615,5112.75123906615,2801.5,30000.0,46581.26032555125,0.06676119392687865,1.0,oregon,married_joint,5670.0,44757.26032555125,39087.26032555125,0.0625918361346925,0.0,154051.81815348368,0.0,-144526.06939254983,181966.06939254983,20000.0,0.0,1.0,44757.26032555125,44757.26032555125,0.0,20000.0,0.0,44757.26032555125,79768.80906699857,23125.414458551026,21631.845867000226,57198.7364032477,22644.578825260636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2460484.6177409953,1275384.8245218215,1185099.7932191733,1714716.924600083,442625.4660407846,1286915.4923588387,1217563.7209918974,497153.2036081853,24757.26032555125,0.0
2043,4371011.775424294,965894.3816679395,0.0,965894.3816679395,5336906.157092233,37440.0,0.0,80068.79642629402,0.0,0.0,48244.79642629402,0.0,0.0,19258.627160092023,61421.50329219997,48244.79642629402,31824.0,0.85,66964.79642629402,retirement,brackets,married_joint,8639.255571155283,5531.255571155283,3108.0,30000.0,50068.79642629402,0.06907090494743982,1.0,oregon,married_joint,5670.0,48244.79642629402,42574.79642629402,0.06440801386825247,0.0,158673.37269808818,0.0,-187872.62826924346,225312.62826924346,58000.0,0.0,1.0,48244.79642629402,48244.79642629402,0.0,58000.0,0.0,48244.79642629402,81627.83184294944,25007.545578859244,23237.250847434778,57957.51713280659,23037.449651236777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Vehicle replacement,0.0,0.0,0.0,2606517.7627709983,1350808.9551515002,1255708.807619498,1754302.9671148346,426069.7464650052,1357906.0087465812,1243385.6266980849,519454.4248869168,17150.706031768786,0.0
2044,4526208.718548363,999700.6850263173,0.0,999700.6850263173,5525909.40357468,37440.0,24120.0,105304.00330835363,0.0,0.0,52978.00330835361,0.0,0.0,13444.96833337261,45823.790966162924,52978.00330835361,52326.0,0.85,83758.00330835363,retirement,brackets,married_joint,12078.480397002433,8559.480397002433,3519.0,30000.0,75304.00330835363,0.08125822431909607,1.0,oregon,married_joint,5670.0,52978.00330835361,47308.00330835361,0.06637260128453853,0.0,163433.57387903082,0.0,-139352.05427603325,200912.05427603325,25400.0,0.0,1.0,52978.00330835361,52978.00330835361,0.0,25400.0,0.0,52978.00330835361,60974.05096767964,27455.46656811992,25522.5367402337,42875.60826663567,17597.51850905619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"💸 Property tax + insurance (post-payoff), 🏛️ SS Begins (S)",0.0,0.0,0.0,2674936.0717974855,1381341.960150992,1293594.1116464937,1791129.9553019141,414241.3077202648,1382596.136487978,1283851.9067275936,518858.05188147805,47326.96707498362,0.0
2045,4946334.0641607065,1034690.2090022382,0.0,1034690.2090022382,5981024.273162944,37440.0,24120.0,108759.25045986257,0.0,0.0,56433.25045986257,0.0,0.0,11913.310045281603,50310.99635817867,56433.25045986257,52326.0,0.85,87213.25045986257,retirement,brackets,married_joint,12798.110055183508,8974.110055183508,3824.0,30000.0,78759.25045986257,0.08251011743435621,1.0,oregon,married_joint,5670.0,56433.25045986257,50763.25045986257,0.06775506151699945,0.0,168336.58109540175,0.0,-144974.69115058525,206534.69115058525,25400.0,0.0,1.0,56433.25045986257,56433.25045986257,0.0,25400.0,0.0,56433.25045986257,62512.579662795266,29142.235446223458,27291.01501363911,43986.102135502195,18123.242136658155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2939873.075533784,1521431.2343421034,1418441.8411916806,1932245.5869585997,400225.0211860376,1551107.1249166946,1366873.6269183778,565371.960040222,74570.87812847624,0.0
2046,4773376.368554631,1070904.3663173164,0.0,1070904.3663173164,5844280.734871948,37440.0,24120.0,116515.36846143633,0.0,0.0,64189.36846143634,0.0,0.0,7264.648057879664,31225.009796829294,64189.36846143634,52326.0,0.85,94969.36846143633,retirement,brackets,married_joint,14406.344215372359,9904.844215372359,4501.5,30000.0,86515.36846143633,0.08499282417695922,1.0,oregon,married_joint,5670.0,64189.36846143634,58519.36846143634,0.07010211513565272,0.0,173386.67852826382,0.0,-151633.02274363616,213193.02274363616,25400.0,0.0,1.0,64189.36846143634,64189.36846143634,0.0,51837.50140197974,0.0,64189.36846143634,38489.65785470896,33219.02258388872,30970.345877547617,27535.160079063753,10954.497775645204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2785265.2761563943,1434755.364663139,1350509.9114932553,1898111.0923982374,386203.9833686546,1472741.067879681,1378209.4911615788,527800.5543761518,90000.0,0.0
2047,5305505.11225204,1108386.0191384223,0.0,1108386.0191384223,6413891.131390463,37440.0,24120.0,168179.65857082774,0.0,0.0,115853.65857082771,0.0,0.0,0.0,0.0,115853.65857082771,52326.0,0.85,146633.65857082774,retirement,brackets,married_joint,29249.5248855821,20227.5248855821,9022.0,30000.0,138179.65857082774,0.12027251300494977,1.0,oregon,married_joint,5670.0,115853.65857082771,110183.65857082771,0.07787393184904881,0.0,178588.27888411173,0.0,-171677.80376969383,233237.80376969383,25400.0,0.0,1.0,115853.65857082771,115853.65857082771,0.0,55824.145198866114,0.0,115853.65857082771,0.0,59678.93240665716,56174.72616417057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62729.51337196163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3048746.260786498,1570437.9910836804,1478308.2697028178,2149096.6408141037,486032.71391260787,1713931.8579747519,1521119.126045902,608382.4260506842,90000.0,0.0
2048,5731378.724922484,1147179.529808267,0.0,1147179.529808267,6878558.254730751,37440.0,24120.0,184350.51050334616,0.0,0.0,132024.51050334616,0.0,0.0,0.0,0.0,132024.51050334616,52326.0,0.85,162804.51050334616,retirement,brackets,married_joint,34222.112310736156,23785.112310736156,10437.0,30000.0,154350.51050334616,0.12891771690244086,1.0,oregon,married_joint,5670.0,132024.51050334616,126354.51050334616,0.07903459974926036,0.0,183945.92725063508,0.0,-182008.03956137126,243568.03956137126,25400.0,0.0,1.0,132024.51050334616,132024.51050334616,0.0,49983.52905802507,0.0,132024.51050334616,0.0,68007.07219078107,64017.4383125651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84740.98144532109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3087058.170037191,1594941.179580063,1492116.990457128,2554320.554885293,557010.8741044573,1909266.766185724,1826982.2232870762,707028.8236774113,90000.0,0.0
